ARCH: wormhole_b0, CHIP_FREQ[MHz]: 1000, Max Compute Cores: 64
PCIe slot, core_x, core_y, RISC processor type, timer_id, time[cycles since reset], data, run host ID, trace id, trace id counter, zone name, type, source line, source file, meta data
0,1,1,BRISC,30530,23191406403,0,0,,,BRISC-FW,ZONE_START,433,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,1,BRISC,30604,23191407269,0,0,,,BRISC-KERNEL,ZONE_START,77,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,1,BRISC,12345,23191407327,264982319071004,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191410407,2270491512607499,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191410494,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191410739,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191410803,2270491512607499,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191410864,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191411101,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191411165,2270491512607499,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191411229,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191411466,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191411530,2270491512607499,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191411589,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191411826,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191411890,2270491512607499,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191411949,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191412186,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191412250,2270491512607499,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191412309,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191412546,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191412610,2270491512607499,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191412669,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191412906,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191412970,2270491512607499,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191413029,264982319070996,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,23191413266,264982319070997,0,,,,TS_DATA,0,,
0,1,1,BRISC,30604,23191413308,0,0,,,BRISC-KERNEL,ZONE_END,77,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,1,BRISC,30530,23191413434,0,0,,,BRISC-FW,ZONE_END,433,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,1,NCRISC,20088,23191406553,0,0,,,NCRISC-FW,ZONE_START,129,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,1,NCRISC,11826,23191407240,0,0,,,NCRISC-KERNEL,ZONE_START,69,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,1,NCRISC,12345,23191407349,2517881628857089,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191407413,266081830698758,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191407652,266081830698759,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191407719,2517881628857089,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191407784,266081830698758,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191408023,266081830698759,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191408087,2517881628857089,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191408151,266081830698758,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191408391,266081830698759,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191408455,2517881628857089,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191408519,266081830698758,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191408758,266081830698759,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191408822,2517881628857089,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191408886,266081830698758,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191409125,266081830698759,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191409189,2517881628857089,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191409253,266081830698758,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191409492,266081830698759,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191409556,2517881628857089,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191409620,266081830698758,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191409859,266081830698759,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191409923,2517881628857089,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191409987,266081830698758,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191410226,266081830698759,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,23191410282,264982319071005,0,,,,TS_DATA,0,,
0,1,1,NCRISC,11826,23191410318,0,0,,,NCRISC-KERNEL,ZONE_END,69,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,1,NCRISC,20088,23191410441,0,0,,,NCRISC-FW,ZONE_END,129,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
