t,aiclk,arcclk,axiclk,therm_trip
1786622457.537681,800,800,960,0
1786622457.789917,800,800,960,0
1786622458.040456,800,800,960,0
1786622458.290920,1350,800,960,0
1786622458.541435,1350,800,960,0
1786622458.791939,1350,800,960,0
1786622459.042536,1350,800,960,0
1786622459.293130,1350,800,960,0
1786622459.543831,1350,800,960,0
1786622459.794516,1350,800,960,0
1786622460.045117,1350,800,960,0
1786622460.295690,1350,800,960,0
1786622460.546140,1350,800,960,0
1786622460.796659,1350,800,960,0
1786622461.047100,1350,800,960,0
1786622461.297724,1350,800,960,0
1786622461.548365,1350,800,960,0
1786622461.798974,1350,800,960,0
1786622462.049653,1350,800,960,0
1786622462.300125,1350,800,960,0
1786622462.550645,1350,800,960,0
1786622462.801065,1350,800,960,0
1786622463.051560,1350,800,960,0
1786622463.302064,1350,800,960,0
1786622463.552782,1350,800,960,0
1786622463.803463,1350,800,960,0
1786622464.054138,1350,800,960,0
1786622464.304737,1350,800,960,0
1786622464.555188,1350,800,960,0
1786622464.805695,1350,800,960,0
1786622465.056148,1350,800,960,0
1786622465.306633,1350,800,960,0
1786622465.557081,1350,800,960,0
1786622465.807569,1350,800,960,0
1786622466.057994,1350,800,960,0
1786622466.308496,1350,800,960,0
1786622466.558969,1350,800,960,0
1786622466.809469,1350,800,960,0
1786622467.059899,1350,800,960,0
1786622467.310383,1350,800,960,0
1786622467.560832,1350,800,960,0
1786622467.811253,1350,800,960,0
1786622468.061744,1350,800,960,0
1786622468.312167,1350,800,960,0
1786622468.562671,1350,800,960,0
1786622468.813105,1350,800,960,0
1786622469.063680,1350,800,960,0
1786622469.314102,1350,800,960,0
1786622469.564615,1350,800,960,0
1786622469.815084,1350,800,960,0
1786622470.065564,1350,800,960,0
1786622470.315989,1350,800,960,0
1786622470.566495,1350,800,960,0
1786622470.816916,1350,800,960,0
1786622471.067397,1350,800,960,0
1786622471.317820,1350,800,960,0
1786622471.568266,1350,800,960,0
1786622471.818749,1350,800,960,0
1786622472.069168,1350,800,960,0
1786622472.319653,1350,800,960,0
1786622472.570104,1350,800,960,0
1786622472.820597,1350,800,960,0
1786622473.071020,1350,800,960,0
1786622473.321511,1350,800,960,0
1786622473.571966,1350,800,960,0
1786622473.822446,1350,800,960,0
1786622474.072878,1350,800,960,0
1786622474.323430,1350,800,960,0
1786622474.573881,1350,800,960,0
1786622474.824304,1350,800,960,0
1786622475.074743,1350,800,960,0
1786622475.325182,1350,800,960,0
1786622475.575698,1350,800,960,0
1786622475.826121,1350,800,960,0
1786622476.076610,1350,800,960,0
1786622476.327033,1350,800,960,0
1786622476.577543,1350,800,960,0
1786622476.827972,1350,800,960,0
1786622477.078470,1350,800,960,0
1786622477.328892,1350,800,960,0
1786622477.579401,1350,800,960,0
1786622477.829822,1350,800,960,0
1786622478.080245,1350,800,960,0
1786622478.330733,1350,800,960,0
1786622478.581180,1350,800,960,0
1786622478.831671,1350,800,960,0
1786622479.082093,1350,800,960,0
1786622479.332643,1350,800,960,0
1786622479.583091,1350,800,960,0
1786622479.833572,1350,800,960,0
1786622480.084025,1350,800,960,0
1786622480.334516,1350,800,960,0
1786622480.584984,1350,800,960,0
1786622480.835481,1350,800,960,0
1786622481.085903,1350,800,960,0
1786622481.336564,1350,800,960,0
1786622481.587087,1350,800,960,0
1786622481.837767,1350,800,960,0
1786622482.088447,1350,800,960,0
1786622482.339053,1350,800,960,0
1786622482.589726,1350,800,960,0
1786622482.840152,1350,800,960,0
1786622483.090692,1350,800,960,0
1786622483.341111,1350,800,960,0
1786622483.591615,1350,800,960,0
1786622483.842121,1350,800,960,0
1786622484.092806,1350,800,960,0
1786622484.343488,1350,800,960,0
1786622484.594155,1350,800,960,0
1786622484.844731,1350,800,960,0
1786622485.095202,1350,800,960,0
1786622485.345681,1350,800,960,0
1786622485.596120,1350,800,960,0
1786622485.846601,1350,800,960,0
1786622486.097024,1350,800,960,0
1786622486.347528,1350,800,960,0
1786622486.598013,1350,800,960,0
1786622486.848507,1350,800,960,0
1786622487.098981,1350,800,960,0
1786622487.349456,1350,800,960,0
1786622487.600035,1350,800,960,0
1786622487.850529,1350,800,960,0
1786622488.100960,1350,800,960,0
1786622488.351489,1350,800,960,0
1786622488.601971,1350,800,960,0
1786622488.852500,1350,800,960,0
1786622489.103067,1350,800,960,0
1786622489.353771,1350,800,960,0
1786622489.604564,1343,800,960,0
1786622489.855157,1350,800,960,0
1786622490.105676,1350,800,960,0
