phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786622005.872874,1786622007.309351,1786622006.591112,0.721217,1,82.0000,0.8600,96.0000,1350.0000,53.1000,
run,1,1786622007.309585,1786622008.306148,1786622007.807867,1.937971,1,67.0000,0.8600,78.0000,1350.0000,53.1000,
run,2,1786622008.306473,1786622009.338828,1786622008.822650,2.952755,1,68.0000,0.8600,79.0000,1350.0000,53.1000,
run,3,1786622009.338938,1786622010.371529,1786622009.855233,3.985338,1,67.0000,0.8600,78.0000,1350.0000,53.1000,
run,4,1786622010.371643,1786622011.367525,1786622010.869584,4.999689,1,69.0000,0.8600,81.0000,1350.0000,53.1000,
run,5,1786622011.367636,1786622012.357683,1786622011.862659,5.992764,1,69.0000,0.8600,81.0000,1350.0000,53.2000,
run,6,1786622012.357893,1786622013.354962,1786622012.856427,6.986532,1,68.0000,0.8600,79.0000,1350.0000,53.6000,
run,7,1786622013.355074,1786622014.383846,1786622013.869460,7.999564,1,67.0000,0.8600,78.0000,1350.0000,53.4000,
run,8,1786622014.383955,1786622015.426383,1786622014.905169,9.035274,1,67.0000,0.8600,78.0000,1350.0000,53.5000,
run,9,1786622015.426430,1786622016.465835,1786622015.946133,10.076237,1,69.0000,0.8600,81.0000,1350.0000,53.5000,
run,10,1786622016.465948,1786622017.507939,1786622016.986943,11.117048,1,67.0000,0.8600,78.0000,1350.0000,53.6000,
run,11,1786622017.508173,1786622018.571158,1786622018.039665,12.169770,1,69.0000,0.8600,81.0000,1350.0000,53.5000,
run,12,1786622018.571208,1786622019.598909,1786622019.085058,13.215163,1,67.0000,0.8600,78.0000,1350.0000,53.6000,
run,13,1786622019.599020,1786622020.648360,1786622020.123691,14.253795,1,69.0000,0.8600,81.0000,1350.0000,53.6000,
run,14,1786622020.648409,1786622021.687779,1786622021.168094,15.298199,1,67.0000,0.8600,78.0000,1350.0000,53.6000,
run,15,1786622021.687893,1786622022.661224,1786622022.174558,16.304663,1,69.0000,0.8600,81.0000,1350.0000,53.6000,
run,16,1786622022.661499,1786622023.664748,1786622023.163124,17.293228,1,67.0000,0.8600,78.0000,1350.0000,53.7000,
run,17,1786622023.664854,1786622024.719946,1786622024.192400,18.322505,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,18,1786622024.720056,1786622025.767267,1786622025.243661,19.373765,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,19,1786622025.767458,1786622026.789680,1786622026.278569,20.408674,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,20,1786622026.789788,1786622027.771134,1786622027.280461,21.410565,1,67.0000,0.8600,78.0000,1350.0000,54.0000,
run,21,1786622027.771449,1786622028.763925,1786622028.267687,22.397791,1,69.0000,0.8600,81.0000,1350.0000,54.0000,
run,22,1786622028.764032,1786622029.818584,1786622029.291308,23.421412,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,23,1786622029.818695,1786622030.872640,1786622030.345668,24.475772,1,68.0000,0.8600,79.0000,1350.0000,53.9000,
run,24,1786622030.872751,1786622031.883716,1786622031.378233,25.508338,1,69.0000,0.8600,81.0000,1350.0000,54.0000,
run,25,1786622031.883823,1786622032.859128,1786622032.371475,26.501580,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,26,1786622032.859238,1786622033.860711,1786622033.359974,27.490079,1,68.0000,0.8600,79.0000,1350.0000,53.9000,
run,27,1786622033.860868,1786622034.898921,1786622034.379894,28.509999,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,28,1786622034.899031,1786622035.953717,1786622035.426374,29.556479,1,68.0000,0.8600,79.0000,1350.0000,54.0000,
run,29,1786622035.953828,1786622036.939209,1786622036.446518,30.576623,1,69.0000,0.8600,81.0000,1350.0000,54.0000,
run,30,1786622036.939395,1786622037.929519,1786622037.434457,31.564562,1,69.0000,0.8600,81.0000,1350.0000,54.1000,
run,31,1786622037.929630,1786622038.922500,1786622038.426065,32.556170,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,32,1786622038.922708,1786622039.971655,1786622039.447181,33.577286,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,33,1786622039.971761,1786622041.010107,1786622040.490934,34.621038,1,67.0000,0.8600,78.0000,1350.0000,54.1000,
run,34,1786622041.010214,1786622042.034602,1786622041.522408,35.652513,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,35,1786622042.034837,1786622043.015819,1786622042.525328,36.655433,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,36,1786622043.015930,1786622044.006697,1786622043.511314,37.641418,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,37,1786622044.006824,1786622045.027694,1786622044.517259,38.647364,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,38,1786622045.027805,1786622046.094121,1786622045.560963,39.691068,1,69.0000,0.8600,81.0000,1350.0000,54.1000,
run,39,1786622046.094233,1786622047.078674,1786622046.586453,40.716558,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,40,1786622047.078784,1786622048.131093,1786622047.604938,41.735043,1,42.0000,0.7400,57.0000,800.0000,52.6000,
run,41,1786622048.131200,1786622049.137090,1786622048.634145,42.764250,1,39.0000,0.7400,54.0000,800.0000,51.2000,
