t,aiclk,arcclk,axiclk,therm_trip
1786622691.909118,800,800,960,0
1786622692.161373,800,800,960,0
1786622692.411862,1350,800,960,0
1786622692.662310,1350,800,960,0
1786622692.912730,1350,800,960,0
1786622693.163155,1350,800,960,0
1786622693.413734,1350,800,960,0
1786622693.664200,1350,800,960,0
1786622693.914723,1350,800,960,0
1786622694.165179,1350,800,960,0
1786622694.415716,1350,800,960,0
1786622694.666154,1350,800,960,0
1786622694.916638,1350,800,960,0
1786622695.167067,1350,800,960,0
1786622695.417595,1350,800,960,0
1786622695.668027,1350,800,960,0
1786622695.918498,1350,800,960,0
1786622696.168916,1350,800,960,0
1786622696.419495,1350,800,960,0
1786622696.670071,1350,800,960,0
1786622696.920748,1350,800,960,0
1786622697.171427,1350,800,960,0
1786622697.422022,1350,800,960,0
1786622697.672584,1350,800,960,0
1786622697.923003,1350,800,960,0
1786622698.173498,1350,800,960,0
1786622698.423917,1350,800,960,0
1786622698.674456,1350,800,960,0
1786622698.924884,1350,800,960,0
1786622699.175391,1350,800,960,0
1786622699.425897,1350,800,960,0
1786622699.676409,1350,800,960,0
1786622699.926885,1350,800,960,0
1786622700.177309,1350,800,960,0
1786622700.427731,1350,800,960,0
1786622700.678174,1350,800,960,0
1786622700.928662,1350,800,960,0
1786622701.179087,1350,800,960,0
1786622701.429599,1350,800,960,0
1786622701.680151,1350,800,960,0
1786622701.930809,1350,800,960,0
1786622702.181484,1350,800,960,0
1786622702.432078,1350,800,960,0
1786622702.682685,1350,800,960,0
1786622702.933339,1350,800,960,0
1786622703.183956,1350,800,960,0
1786622703.434671,1350,800,960,0
1786622703.685166,1350,800,960,0
1786622703.935664,1350,800,960,0
1786622704.186087,1350,800,960,0
1786622704.436567,1350,800,960,0
1786622704.687092,1350,800,960,0
1786622704.937770,1350,800,960,0
1786622705.188453,1350,800,960,0
1786622705.439066,1350,800,960,0
1786622705.689660,1350,800,960,0
1786622705.940077,1350,800,960,0
1786622706.190566,1350,800,960,0
1786622706.440988,1350,800,960,0
1786622706.691468,1350,800,960,0
1786622706.941889,1350,800,960,0
1786622707.192409,1350,800,960,0
1786622707.442926,1350,800,960,0
1786622707.693482,1350,800,960,0
1786622707.943961,1350,800,960,0
1786622708.194530,1350,800,960,0
1786622708.444952,1350,800,960,0
1786622708.695441,1350,800,960,0
1786622708.945863,1350,800,960,0
1786622709.196287,1350,800,960,0
1786622709.446704,1350,800,960,0
1786622709.697217,1350,800,960,0
1786622709.947701,1350,800,960,0
1786622710.198125,1350,800,960,0
1786622710.448600,1350,800,960,0
1786622710.699025,1350,800,960,0
1786622710.949499,1350,800,960,0
1786622711.199920,1350,800,960,0
1786622711.450398,1350,800,960,0
1786622711.700822,1350,800,960,0
1786622711.951241,1350,800,960,0
1786622712.201722,1350,800,960,0
1786622712.452142,1350,800,960,0
1786622712.702629,1350,800,960,0
1786622712.953046,1350,800,960,0
1786622713.203542,1350,800,960,0
1786622713.453963,1350,800,960,0
1786622713.704450,1350,800,960,0
1786622713.954867,1350,800,960,0
1786622714.205289,1350,800,960,0
1786622714.455706,1350,800,960,0
1786622714.706126,1350,800,960,0
1786622714.956674,1350,800,960,0
1786622715.207110,1350,800,960,0
1786622715.457583,1350,800,960,0
1786622715.708006,1350,800,960,0
1786622715.958502,1350,800,960,0
1786622716.208924,1350,800,960,0
1786622716.459404,1350,800,960,0
1786622716.709833,1350,800,960,0
1786622716.960252,1350,800,960,0
1786622717.210738,1350,800,960,0
1786622717.461160,1350,800,960,0
1786622717.711668,1350,800,960,0
1786622717.962086,1350,800,960,0
1786622718.212607,1350,800,960,0
1786622718.463056,1350,800,960,0
1786622718.713579,1350,800,960,0
1786622718.964042,1350,800,960,0
1786622719.214580,1350,800,960,0
1786622719.465061,1350,800,960,0
1786622719.715608,1350,800,960,0
1786622719.966125,1350,800,960,0
1786622720.216648,1350,800,960,0
1786622720.467103,1350,800,960,0
1786622720.717623,1350,800,960,0
1786622720.968114,1350,800,960,0
1786622721.218632,1350,800,960,0
1786622721.469083,1350,800,960,0
1786622721.719594,1350,800,960,0
1786622721.970139,1350,800,960,0
1786622722.220663,1350,800,960,0
1786622722.471118,1350,800,960,0
1786622722.721632,1350,800,960,0
1786622722.972081,1350,800,960,0
1786622723.222600,1350,800,960,0
1786622723.473057,1350,800,960,0
1786622723.723596,1350,800,960,0
1786622723.974060,1350,800,960,0
1786622724.224591,1350,800,960,0
1786622724.475044,1350,800,960,0
1786622724.725566,1350,800,960,0
1786622724.976014,1350,800,960,0
1786622725.226579,1350,800,960,0
1786622725.477031,1350,800,960,0
1786622725.727554,1350,800,960,0
1786622725.978008,1350,800,960,0
1786622726.228528,1350,800,960,0
1786622726.478992,1350,800,960,0
1786622726.729513,1350,800,960,0
1786622726.979969,1350,800,960,0
1786622727.230487,1350,800,960,0
1786622727.480940,1350,800,960,0
1786622727.731454,1350,800,960,0
1786622727.981907,1350,800,960,0
1786622728.232421,1350,800,960,0
1786622728.482875,1350,800,960,0
1786622728.733298,1350,800,960,0
1786622728.983754,1350,800,960,0
1786622729.234206,1350,800,960,0
1786622729.484728,1350,800,960,0
1786622729.735183,1350,800,960,0
1786622729.985686,1350,800,960,0
1786622730.236170,1350,800,960,0
1786622730.486676,1350,800,960,0
1786622730.737097,1350,800,960,0
1786622730.987583,1350,800,960,0
1786622731.238002,1350,800,960,0
1786622731.488487,1350,800,960,0
1786622731.738905,1350,800,960,0
1786622731.989380,1350,800,960,0
1786622732.239803,1350,800,960,0
1786622732.490227,1350,800,960,0
1786622732.740704,1350,800,960,0
1786622732.991123,1350,800,960,0
1786622733.241612,1350,800,960,0
1786622733.492064,800,800,960,0
1786622733.742550,800,800,960,0
1786622733.992973,800,800,960,0
1786622734.243482,800,800,960,0
