phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786622233.977576,1786622235.057486,1786622234.517531,0.543008,1,39.0000,0.7400,54.0000,800.0000,50.5000,
run,1,1786622235.057594,1786622236.144883,1786622235.601238,1.626716,1,39.0000,0.7400,54.0000,800.0000,50.4000,
run,2,1786622236.144978,1786622237.305631,1786622236.725304,2.750782,1,39.0000,0.7400,54.0000,800.0000,50.3000,
run,3,1786622237.305730,1786622238.384079,1786622237.844904,3.870382,1,41.0000,0.7400,56.0000,800.0000,50.0000,
run,4,1786622238.384262,1786622239.494441,1786622238.939352,4.964829,1,39.0000,0.7400,54.0000,800.0000,49.8000,
run,5,1786622239.494649,1786622240.525135,1786622240.009892,6.035369,1,38.0000,0.7400,52.0000,800.0000,49.5000,
run,6,1786622240.525241,1786622241.654948,1786622241.090095,7.115572,1,41.0000,0.7400,56.0000,800.0000,49.3000,
run,7,1786622241.655051,1786622242.750844,1786622242.202948,8.228425,1,42.0000,0.7400,57.0000,800.0000,49.3000,
run,8,1786622242.750947,1786622243.753894,1786622243.252421,9.277898,1,41.0000,0.7400,56.0000,800.0000,49.1000,
run,9,1786622243.754099,1786622244.768502,1786622244.261300,10.286777,1,41.0000,0.7400,56.0000,800.0000,48.5000,
run,10,1786622244.768607,1786622245.879730,1786622245.324168,11.349646,1,39.0000,0.7400,54.0000,800.0000,48.1000,
run,11,1786622245.879858,1786622246.954758,1786622246.417308,12.442786,1,39.0000,0.7400,54.0000,800.0000,48.1000,
run,12,1786622246.954855,1786622247.994872,1786622247.474863,13.500341,1,42.0000,0.7400,57.0000,800.0000,48.4000,
run,13,1786622247.994920,1786622249.051931,1786622248.523425,14.548903,1,39.0000,0.7400,54.0000,800.0000,47.6000,
run,14,1786622249.052136,1786622250.131970,1786622249.592053,15.617531,1,39.0000,0.7400,54.0000,800.0000,48.0000,
run,15,1786622250.132078,1786622251.219332,1786622250.675705,16.701183,1,38.0000,0.7400,52.0000,800.0000,47.5000,
run,16,1786622251.219387,1786622252.282885,1786622251.751136,17.776613,1,38.0000,0.7400,52.0000,800.0000,47.1000,
run,17,1786622252.282932,1786622253.393818,1786622252.838375,18.863853,1,39.0000,0.7400,54.0000,800.0000,47.3000,
run,18,1786622253.393869,1786622254.453198,1786622253.923533,19.949011,1,38.0000,0.7400,52.0000,800.0000,46.8000,
run,19,1786622254.453496,1786622255.521897,1786622254.987697,21.013174,1,38.0000,0.7400,52.0000,800.0000,46.4000,
run,20,1786622255.522000,1786622256.585983,1786622256.053992,22.079469,1,38.0000,0.7400,52.0000,800.0000,46.6000,
run,21,1786622256.586082,1786622257.625179,1786622257.105630,23.131108,1,39.0000,0.7400,53.0000,800.0000,46.6000,
run,22,1786622257.626018,1786622258.644621,1786622258.135320,24.160797,1,39.0000,0.7400,53.0000,800.0000,46.0000,
run,23,1786622258.644734,1786622259.719110,1786622259.181922,25.207400,1,39.0000,0.7400,54.0000,800.0000,46.2000,
run,24,1786622259.719366,1786622260.435992,1786622260.077679,26.103157,1,38.0000,0.7400,52.0000,800.0000,45.8000,
run,25,1786622260.436105,1786622261.505599,1786622260.970852,26.996329,1,39.0000,0.7400,53.0000,800.0000,45.8000,
run,26,1786622261.505718,1786622262.557807,1786622262.031763,28.057240,1,38.0000,0.7400,52.0000,800.0000,45.8000,
run,27,1786622262.557936,1786622263.568214,1786622263.063075,29.088552,1,42.0000,0.7400,57.0000,800.0000,45.8000,
run,28,1786622263.568372,1786622264.616129,1786622264.092251,30.117728,1,41.0000,0.7400,56.0000,800.0000,46.2000,
run,29,1786622264.616387,1786622265.687380,1786622265.151883,31.177361,1,38.0000,0.7400,52.0000,800.0000,45.7000,
run,30,1786622265.687495,1786622266.748125,1786622266.217810,32.243287,1,38.0000,0.7400,52.0000,800.0000,45.4000,
run,31,1786622266.748254,1786622267.763731,1786622267.255993,33.281470,1,38.0000,0.7400,52.0000,800.0000,44.9000,
run,32,1786622267.763844,1786622268.766818,1786622268.265331,34.290809,1,41.0000,0.7400,56.0000,800.0000,45.3000,
run,33,1786622268.766914,1786622269.770591,1786622269.268752,35.294230,1,39.0000,0.7400,54.0000,800.0000,45.4000,
run,34,1786622269.770816,1786622270.838884,1786622270.304850,36.330327,1,39.0000,0.7400,54.0000,800.0000,45.3000,
run,35,1786622270.839004,1786622271.864085,1786622271.351544,37.377022,1,38.0000,0.7400,52.0000,800.0000,44.4000,
run,36,1786622271.864420,1786622272.887660,1786622272.376040,38.401518,1,38.0000,0.7400,52.0000,800.0000,44.5000,
run,37,1786622272.887764,1786622273.889064,1786622273.388414,39.413891,1,38.0000,0.7400,52.0000,800.0000,44.6000,
run,38,1786622273.889177,1786622274.943999,1786622274.416588,40.442065,1,38.0000,0.7400,52.0000,800.0000,44.5000,
