t,aiclk,arcclk,axiclk,therm_trip
1786622233.959313,800,800,960,0
1786622234.211433,800,800,960,0
1786622234.462027,800,800,960,0
1786622234.712742,800,800,960,0
1786622234.963354,800,800,960,0
1786622235.214061,800,800,960,0
1786622235.465137,800,800,960,0
1786622235.715945,800,800,960,0
1786622235.966693,800,800,960,0
1786622236.217558,800,800,960,0
1786622236.468317,800,800,960,0
1786622236.719095,800,800,960,0
1786622236.969908,800,800,960,0
1786622237.220736,800,800,960,0
1786622237.471477,800,800,960,0
1786622237.722350,800,800,960,0
1786622237.973122,800,800,960,0
1786622238.223958,800,800,960,0
1786622238.474863,800,800,960,0
1786622238.725848,800,800,960,0
1786622238.976696,800,800,960,0
1786622239.227696,800,800,960,0
1786622239.478452,800,800,960,0
1786622239.728897,800,800,960,0
1786622239.979425,800,800,960,0
1786622240.229888,800,800,960,0
1786622240.480707,800,800,960,0
1786622240.731546,800,800,960,0
1786622240.982324,800,800,960,0
1786622241.233085,800,800,960,0
1786622241.483999,800,800,960,0
1786622241.734757,800,800,960,0
1786622241.985646,800,800,960,0
1786622242.236563,800,800,960,0
1786622242.487313,800,800,960,0
1786622242.738052,800,800,960,0
1786622242.988883,800,800,960,0
1786622243.239750,800,800,960,0
1786622243.490654,800,800,960,0
1786622243.741634,800,800,960,0
1786622243.992546,800,800,960,0
1786622244.243337,800,800,960,0
1786622244.494122,800,800,960,0
1786622244.744902,800,800,960,0
1786622244.995797,800,800,960,0
1786622245.246696,800,800,960,0
1786622245.497557,800,800,960,0
1786622245.748447,800,800,960,0
1786622245.999216,800,800,960,0
1786622246.250076,800,800,960,0
1786622246.500997,800,800,960,0
1786622246.751842,800,800,960,0
1786622247.002746,800,800,960,0
1786622247.253577,800,800,960,0
1786622247.504468,800,800,960,0
1786622247.755353,800,800,960,0
1786622248.006130,800,800,960,0
1786622248.256984,800,800,960,0
1786622248.507870,800,800,960,0
1786622248.758733,800,800,960,0
1786622249.009730,800,800,960,0
1786622249.260507,800,800,960,0
1786622249.511331,800,800,960,0
1786622249.762167,800,800,960,0
1786622250.013046,800,800,960,0
1786622250.263941,800,800,960,0
1786622250.514842,800,800,960,0
1786622250.765728,800,800,960,0
1786622251.016634,800,800,960,0
1786622251.267551,800,800,960,0
1786622251.518358,800,800,960,0
1786622251.769188,800,800,960,0
1786622252.020094,800,800,960,0
1786622252.270973,800,800,960,0
1786622252.521877,800,800,960,0
1786622252.772775,800,800,960,0
1786622253.023701,800,800,960,0
1786622253.274599,800,800,960,0
1786622253.525334,800,800,960,0
1786622253.776520,800,800,960,0
1786622254.027086,800,800,960,0
1786622254.277605,800,800,960,0
1786622254.528032,800,800,960,0
1786622254.778589,800,800,960,0
1786622255.029025,800,800,960,0
1786622255.279568,800,800,960,0
1786622255.530035,800,800,960,0
1786622255.780575,800,800,960,0
1786622256.031028,800,800,960,0
1786622256.281549,800,800,960,0
1786622256.532021,800,800,960,0
1786622256.782547,800,800,960,0
1786622257.033005,800,800,960,0
1786622257.283543,800,800,960,0
1786622257.534015,800,800,960,0
1786622257.784571,800,800,960,0
1786622258.035214,800,800,960,0
1786622258.285900,800,800,960,0
1786622258.536519,800,800,960,0
1786622258.787251,800,800,960,0
1786622259.037910,800,800,960,0
1786622259.288521,800,800,960,0
1786622259.538985,800,800,960,0
1786622259.789512,800,800,960,0
1786622260.039956,800,800,960,0
1786622260.290495,800,800,960,0
1786622260.541006,800,800,960,0
1786622260.791548,800,800,960,0
1786622261.042037,800,800,960,0
1786622261.292652,800,800,960,0
1786622261.543113,800,800,960,0
1786622261.793682,800,800,960,0
1786622262.044161,800,800,960,0
1786622262.294712,800,800,960,0
1786622262.545232,800,800,960,0
1786622262.795757,800,800,960,0
1786622263.046181,800,800,960,0
1786622263.296700,800,800,960,0
1786622263.547155,800,800,960,0
1786622263.797663,800,800,960,0
1786622264.048140,800,800,960,0
1786622264.298827,800,800,960,0
1786622264.549786,800,800,960,0
1786622264.800674,800,800,960,0
1786622265.051541,800,800,960,0
1786622265.302029,800,800,960,0
1786622265.552550,800,800,960,0
1786622265.802980,800,800,960,0
1786622266.053492,800,800,960,0
1786622266.303954,800,800,960,0
1786622266.554494,800,800,960,0
1786622266.804986,800,800,960,0
1786622267.055618,800,800,960,0
1786622267.306228,800,800,960,0
1786622267.556918,800,800,960,0
1786622267.807582,800,800,960,0
1786622268.058091,800,800,960,0
1786622268.308592,800,800,960,0
1786622268.559058,800,800,960,0
1786622268.809972,800,800,960,0
1786622269.060771,800,800,960,0
1786622269.311212,800,800,960,0
1786622269.561794,800,800,960,0
1786622269.812242,800,800,960,0
1786622270.062742,800,800,960,0
1786622270.313216,800,800,960,0
1786622270.563707,800,800,960,0
1786622270.814152,800,800,960,0
1786622271.064644,800,800,960,0
1786622271.315124,800,800,960,0
1786622271.565679,800,800,960,0
1786622271.816152,800,800,960,0
1786622272.066717,800,800,960,0
1786622272.317194,800,800,960,0
1786622272.567737,800,800,960,0
1786622272.818233,800,800,960,0
1786622273.068883,800,800,960,0
1786622273.319613,800,800,960,0
1786622273.570228,800,800,960,0
1786622273.821017,800,800,960,0
1786622274.071934,800,800,960,0
1786622274.322624,800,800,960,0
1786622274.573163,800,800,960,0
1786622274.823795,800,800,960,0
