t,aiclk,arcclk,axiclk,therm_trip
1786623007.176569,800,800,960,0
1786623007.428223,800,800,960,0
1786623007.678980,800,800,960,0
1786623007.929846,1350,800,960,0
1786623008.180669,1350,800,960,0
1786623008.431503,1350,800,960,0
1786623008.682349,1343,800,960,0
1786623008.933160,1350,800,960,0
1786623009.184023,1350,800,960,0
1786623009.435025,1350,800,960,0
1786623009.685933,1350,800,960,0
1786623009.936781,1350,800,960,0
1786623010.187634,1350,800,960,0
1786623010.438439,1350,800,960,0
1786623010.689224,1350,800,960,0
1786623010.940052,1350,800,960,0
1786623011.191021,1350,800,960,0
1786623011.441866,1350,800,960,0
1786623011.692711,1350,800,960,0
1786623011.943570,1350,800,960,0
1786623012.194439,1350,800,960,0
1786623012.445203,1350,800,960,0
1786623012.695993,1350,800,960,0
1786623012.946934,1350,800,960,0
1786623013.197795,1350,800,960,0
1786623013.448541,1350,800,960,0
1786623013.699321,1350,800,960,0
1786623013.950109,1350,800,960,0
1786623014.200967,1350,800,960,0
1786623014.451728,1350,800,960,0
1786623014.702453,1350,800,960,0
1786623014.953586,1350,800,960,0
1786623015.204633,1350,800,960,0
1786623015.455766,1350,800,960,0
1786623015.706912,1350,800,960,0
1786623015.958050,1350,800,960,0
1786623016.209140,1350,800,960,0
1786623016.460179,1350,800,960,0
1786623016.711229,1350,800,960,0
1786623016.962119,1350,800,960,0
1786623017.212977,1350,800,960,0
1786623017.463877,1350,800,960,0
1786623017.714519,1350,800,960,0
1786623017.965421,1350,800,960,0
1786623018.216147,1350,800,960,0
1786623018.467067,1350,800,960,0
1786623018.717933,1350,800,960,0
1786623018.968815,1350,800,960,0
1786623019.219641,1350,800,960,0
1786623019.470560,1350,800,960,0
1786623019.721402,1350,800,960,0
1786623019.972198,1350,800,960,0
1786623020.223211,1350,800,960,0
1786623020.474126,1350,800,960,0
1786623020.724968,1350,800,960,0
1786623020.975828,1350,800,960,0
1786623021.226727,1350,800,960,0
1786623021.477546,1350,800,960,0
1786623021.728321,1350,800,960,0
1786623021.979168,1350,800,960,0
1786623022.230633,1350,800,960,0
1786623022.481543,1350,800,960,0
1786623022.732464,1350,800,960,0
1786623022.983266,1350,800,960,0
1786623023.234529,1350,800,960,0
1786623023.485470,1350,800,960,0
1786623023.736375,1350,800,960,0
