phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786622916.226219,1786622917.034398,1786622916.630309,0.406758,1,42.0000,0.7400,57.0000,800.0000,51.3000,
run,1,1786622917.034498,1786622918.245751,1786622917.640124,1.416574,1,67.0000,0.8600,78.0000,1350.0000,53.2000,
run,2,1786622918.245854,1786622918.981389,1786622918.613621,2.390071,1,69.0000,0.8600,81.0000,1350.0000,53.4000,
run,3,1786622918.981488,1786622920.217210,1786622919.599349,3.375799,1,67.0000,0.8600,78.0000,1350.0000,53.1000,
run,4,1786622920.217454,1786622921.355895,1786622920.786675,4.563124,1,68.0000,0.8600,79.0000,1350.0000,53.4000,
run,5,1786622921.356003,1786622922.572154,1786622921.964078,5.740528,1,69.0000,0.8600,81.0000,1350.0000,53.5000,
run,6,1786622922.572427,1786622923.351821,1786622922.962124,6.738574,1,67.0000,0.8600,78.0000,1350.0000,53.7000,
run,7,1786622923.351913,1786622924.554017,1786622923.952965,7.729414,1,68.0000,0.8600,79.0000,1350.0000,53.7000,
run,8,1786622924.554252,1786622925.813733,1786622925.183992,8.960442,1,69.0000,0.8600,81.0000,1350.0000,53.4000,
run,9,1786622925.813834,1786622927.035145,1786622926.424489,10.200939,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,10,1786622927.035239,1786622928.166813,1786622927.601026,11.377475,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,11,1786622928.166903,1786622929.252872,1786622928.709887,12.486337,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,12,1786622929.252968,1786622930.419791,1786622929.836379,13.612829,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,13,1786622930.419980,1786622931.537900,1786622930.978940,14.755390,1,67.0000,0.8600,78.0000,1350.0000,53.7000,
run,14,1786622931.537992,1786622932.444143,1786622931.991068,15.767518,1,67.0000,0.8600,78.0000,1350.0000,53.9000,
run,15,1786622932.444239,1786622933.524940,1786622932.984590,16.761039,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,16,1786622933.525033,1786622934.515973,1786622934.020503,17.796953,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,17,1786622934.516070,1786622935.530137,1786622935.023103,18.799553,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,18,1786622935.530454,1786622936.611073,1786622936.070764,19.847213,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,19,1786622936.611165,1786622937.400411,1786622937.005788,20.782238,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,20,1786622937.400499,1786622938.437125,1786622937.918812,21.695261,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,21,1786622938.437215,1786622939.374038,1786622938.905626,22.682076,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,22,1786622939.374128,1786622940.582489,1786622939.978308,23.754758,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,23,1786622940.582801,1786622941.377816,1786622940.980309,24.756758,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,24,1786622941.377910,1786622942.399206,1786622941.888558,25.665008,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,25,1786622942.399388,1786622943.485749,1786622942.942569,26.719018,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,26,1786622943.485839,1786622944.611735,1786622944.048787,27.825237,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,27,1786622944.611819,1786622945.393610,1786622945.002715,28.779164,1,67.0000,0.8600,78.0000,1350.0000,54.5000,
run,28,1786622945.393707,1786622946.642677,1786622946.018192,29.794641,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,29,1786622946.642877,1786622947.714646,1786622947.178762,30.955211,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,30,1786622947.714727,1786622948.771195,1786622948.242961,32.019411,1,69.0000,0.8600,81.0000,1343.0000,54.6000,
run,31,1786622948.771348,1786622949.875750,1786622949.323549,33.099998,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,32,1786622949.875840,1786622950.980402,1786622950.428121,34.204571,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,33,1786622950.980577,1786622952.186682,1786622951.583629,35.360079,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,34,1786622952.186773,1786622953.365988,1786622952.776381,36.552830,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
run,35,1786622953.366257,1786622954.423241,1786622953.894749,37.671198,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,36,1786622954.423413,1786622955.492472,1786622954.957942,38.734392,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,37,1786622955.492573,1786622956.524366,1786622956.008470,39.784919,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,38,1786622956.524743,1786622957.552240,1786622957.038491,40.814941,1,68.0000,0.8600,79.0000,1350.0000,54.9000,
run,39,1786622957.552426,1786622958.600543,1786622958.076485,41.852934,1,42.0000,0.7400,58.0000,800.0000,53.7000,
run,40,1786622958.600647,1786622959.600847,1786622959.100747,42.877197,1,39.0000,0.7400,54.0000,800.0000,51.6000,
