t,aiclk,arcclk,axiclk,therm_trip
1786623097.386812,800,800,960,0
1786623097.638388,800,800,960,0
1786623097.888854,800,800,960,0
1786623098.139333,1350,800,960,0
1786623098.389799,1350,800,960,0
1786623098.640253,1350,800,960,0
1786623098.890755,1350,800,960,0
1786623099.141196,1350,800,960,0
1786623099.391734,1350,800,960,0
1786623099.642193,1350,800,960,0
1786623099.892765,1350,800,960,0
1786623100.143209,1350,800,960,0
1786623100.393691,1350,800,960,0
1786623100.644158,1350,800,960,0
1786623100.894691,1350,800,960,0
1786623101.145460,1350,800,960,0
1786623101.395898,1350,800,960,0
1786623101.646392,1350,800,960,0
1786623101.896859,1350,800,960,0
1786623102.147324,1350,800,960,0
1786623102.397773,1350,800,960,0
1786623102.648240,1350,800,960,0
1786623102.898784,1350,800,960,0
1786623103.149239,1350,800,960,0
1786623103.399747,1350,800,960,0
1786623103.650194,1350,800,960,0
1786623103.900692,1350,800,960,0
1786623104.151122,1350,800,960,0
1786623104.401658,1350,800,960,0
1786623104.652114,1350,800,960,0
1786623104.902655,1350,800,960,0
1786623105.153155,1350,800,960,0
1786623105.403692,1350,800,960,0
1786623105.654146,1350,800,960,0
1786623105.904838,1350,800,960,0
1786623106.155478,1350,800,960,0
1786623106.406042,1350,800,960,0
1786623106.656689,1350,800,960,0
1786623106.907212,1350,800,960,0
1786623107.157768,1350,800,960,0
1786623107.408244,1350,800,960,0
1786623107.658765,1350,800,960,0
1786623107.909339,1350,800,960,0
1786623108.159900,1350,800,960,0
1786623108.410402,1350,800,960,0
1786623108.660842,1350,800,960,0
1786623108.911335,1350,800,960,0
1786623109.161807,1350,800,960,0
1786623109.412331,1350,800,960,0
1786623109.662781,1350,800,960,0
1786623109.913223,1350,800,960,0
1786623110.163827,1350,800,960,0
1786623110.414301,1350,800,960,0
1786623110.664765,1350,800,960,0
1786623110.915231,1350,800,960,0
1786623111.165743,1350,800,960,0
1786623111.416197,1350,800,960,0
1786623111.666806,1350,800,960,0
1786623111.917225,1350,800,960,0
1786623112.167712,1350,800,960,0
1786623112.418130,1350,800,960,0
1786623112.668628,1350,800,960,0
1786623112.919046,1350,800,960,0
1786623113.169562,1350,800,960,0
1786623113.420018,1350,800,960,0
1786623113.670495,1350,800,960,0
1786623113.920911,1350,800,960,0
1786623114.171387,1350,800,960,0
1786623114.421806,1350,800,960,0
1786623114.672227,1350,800,960,0
1786623114.922719,1350,800,960,0
1786623115.173223,1343,800,960,0
1786623115.423709,1350,800,960,0
1786623115.674129,1350,800,960,0
1786623115.924600,1350,800,960,0
1786623116.175059,1350,800,960,0
1786623116.425534,1350,800,960,0
1786623116.675963,1350,800,960,0
1786623116.926452,1350,800,960,0
1786623117.176870,1350,800,960,0
1786623117.427291,1350,800,960,0
1786623117.677710,1350,800,960,0
1786623117.928124,1350,800,960,0
1786623118.178617,1350,800,960,0
1786623118.429034,1350,800,960,0
1786623118.679519,1343,800,960,0
1786623118.929936,1350,800,960,0
1786623119.180422,1350,800,960,0
1786623119.430840,1350,800,960,0
1786623119.681254,1350,800,960,0
1786623119.931729,1350,800,960,0
1786623120.182172,1350,800,960,0
1786623120.432727,1350,800,960,0
1786623120.683154,1350,800,960,0
1786623120.933635,1350,800,960,0
1786623121.184109,1350,800,960,0
1786623121.434589,1350,800,960,0
1786623121.685013,1350,800,960,0
1786623121.935491,1350,800,960,0
1786623122.185914,1350,800,960,0
1786623122.436386,1350,800,960,0
1786623122.686808,1350,800,960,0
1786623122.937226,1350,800,960,0
1786623123.187704,1350,800,960,0
1786623123.438143,1350,800,960,0
1786623123.689099,1350,800,960,0
1786623123.939849,1350,800,960,0
1786623124.190307,1350,800,960,0
1786623124.440730,1350,800,960,0
1786623124.691177,1350,800,960,0
1786623124.941657,1350,800,960,0
1786623125.192117,1350,800,960,0
1786623125.442690,1350,800,960,0
1786623125.693109,1350,800,960,0
1786623125.943580,1350,800,960,0
1786623126.194007,1350,800,960,0
1786623126.444480,1350,800,960,0
1786623126.694901,1350,800,960,0
1786623126.945376,1350,800,960,0
1786623127.195793,1350,800,960,0
1786623127.446288,1350,800,960,0
1786623127.696712,1350,800,960,0
1786623127.947133,1350,800,960,0
1786623128.197618,1350,800,960,0
1786623128.448058,1350,800,960,0
1786623128.699063,1350,800,960,0
1786623128.949819,1350,800,960,0
1786623129.200240,1350,800,960,0
1786623129.450718,1350,800,960,0
1786623129.701137,1350,800,960,0
1786623129.951617,1350,800,960,0
1786623130.202032,1350,800,960,0
1786623130.452517,1350,800,960,0
1786623130.703043,1350,800,960,0
1786623130.953548,1350,800,960,0
1786623131.204001,1350,800,960,0
1786623131.454475,1350,800,960,0
1786623131.704900,1350,800,960,0
1786623131.955376,1350,800,960,0
1786623132.205800,1350,800,960,0
1786623132.456219,1350,800,960,0
1786623132.706702,1350,800,960,0
1786623132.957125,1350,800,960,0
1786623133.207613,1350,800,960,0
1786623133.458032,1350,800,960,0
1786623133.708518,1350,800,960,0
1786623133.959234,1350,800,960,0
1786623134.209727,1350,800,960,0
1786623134.460169,1350,800,960,0
1786623134.710651,1350,800,960,0
1786623134.961109,1350,800,960,0
1786623135.211588,1350,800,960,0
1786623135.462007,1350,800,960,0
1786623135.712591,1350,800,960,0
1786623135.963010,1350,800,960,0
1786623136.213482,1350,800,960,0
1786623136.463920,1350,800,960,0
1786623136.714403,1350,800,960,0
1786623136.964821,1350,800,960,0
1786623137.215242,1350,800,960,0
1786623137.465719,1350,800,960,0
1786623137.716136,1350,800,960,0
1786623137.966610,1350,800,960,0
