phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
pre,0,1786622734.647569,1786622735.666662,1786622735.157115,0.512339,1,39.0000,0.7400,54.0000,800.0000,51.2000,
pre,1,1786622735.668703,1786622736.689820,1786622736.179261,1.534485,1,39.0000,0.7400,54.0000,800.0000,51.3000,
