phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786622691.927001,1786622693.308116,1786622692.617558,0.693566,1,84.0000,0.8600,98.0000,1350.0000,54.9000,
run,1,1786622693.308224,1786622694.314004,1786622693.811114,1.887121,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,2,1786622694.314241,1786622695.327441,1786622694.820841,2.896848,1,67.0000,0.8600,78.0000,1350.0000,54.1000,
run,3,1786622695.327556,1786622696.340136,1786622695.833846,3.909853,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,4,1786622696.340240,1786622697.372777,1786622696.856508,4.932515,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,5,1786622697.372884,1786622698.374804,1786622697.873844,5.949851,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,6,1786622698.374913,1786622699.360160,1786622698.867537,6.943544,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,7,1786622699.360468,1786622700.337925,1786622699.849197,7.925204,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,8,1786622700.338032,1786622701.352911,1786622700.845471,8.921479,1,68.0000,0.8600,79.0000,1350.0000,54.4000,
run,9,1786622701.353013,1786622702.396122,1786622701.874567,9.950574,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,10,1786622702.396168,1786622703.427855,1786622702.912012,10.988019,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,11,1786622703.427965,1786622704.422003,1786622703.924984,12.000991,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,12,1786622704.422212,1786622705.455716,1786622704.938964,13.014971,1,67.0000,0.8600,78.0000,1350.0000,54.4000,
run,13,1786622705.455820,1786622706.446406,1786622705.951113,14.027120,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,14,1786622706.446455,1786622707.444701,1786622706.945578,15.021585,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,15,1786622707.444809,1786622708.478848,1786622707.961828,16.037836,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,16,1786622708.478957,1786622709.507487,1786622708.993222,17.069229,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,17,1786622709.507718,1786622710.509031,1786622710.008374,18.084381,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,18,1786622710.509136,1786622711.503758,1786622711.006447,19.082454,1,67.0000,0.8600,78.0000,1350.0000,54.6000,
run,19,1786622711.503804,1786622712.534033,1786622712.018919,20.094926,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,20,1786622712.534140,1786622713.533713,1786622713.033926,21.109934,1,68.0000,0.8600,79.0000,1350.0000,54.4000,
run,21,1786622713.533823,1786622714.566852,1786622714.050337,22.126344,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,22,1786622714.567081,1786622715.567671,1786622715.067376,23.143383,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,23,1786622715.567720,1786622716.564676,1786622716.066198,24.142205,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,24,1786622716.564722,1786622717.594699,1786622717.079710,25.155718,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,25,1786622717.594805,1786622718.688420,1786622718.141613,26.217620,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,26,1786622718.688534,1786622719.756085,1786622719.222309,27.298316,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,27,1786622719.756236,1786622720.829475,1786622720.292855,28.368862,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,28,1786622720.829585,1786622721.907636,1786622721.368611,29.444618,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,29,1786622721.907745,1786622722.976217,1786622722.441981,30.517988,1,67.0000,0.8600,78.0000,1350.0000,54.6000,
run,30,1786622722.976397,1786622724.012660,1786622723.494528,31.570535,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,31,1786622724.012767,1786622725.063827,1786622724.538297,32.614304,1,67.0000,0.8600,78.0000,1350.0000,54.8000,
run,32,1786622725.064037,1786622726.086801,1786622725.575418,33.651426,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,33,1786622726.086849,1786622727.158792,1786622726.622821,34.698828,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,34,1786622727.158909,1786622728.196738,1786622727.677824,35.753831,1,68.0000,0.8600,79.0000,1350.0000,55.0000,
run,35,1786622728.197003,1786622729.240397,1786622728.718700,36.794707,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
run,36,1786622729.240508,1786622730.272144,1786622729.756326,37.832333,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
run,37,1786622730.272470,1786622731.278076,1786622730.775273,38.851280,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
run,38,1786622731.278183,1786622732.280463,1786622731.779323,39.855330,1,68.0000,0.8600,79.0000,1350.0000,55.0000,
run,39,1786622732.280566,1786622733.312336,1786622732.796452,40.872459,1,68.0000,0.8600,79.0000,1350.0000,54.9000,
run,40,1786622733.312383,1786622734.354256,1786622733.833319,41.909327,1,42.0000,0.7400,58.0000,800.0000,52.5000,
