phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786622051.623671,1786622052.973639,1786622052.298655,0.678888,1,82.0000,0.8600,96.0000,1350.0000,53.6000,
run,1,1786622052.973750,1786622053.991930,1786622053.482840,1.863073,1,67.0000,0.8600,78.0000,1350.0000,53.1000,
run,2,1786622053.992163,1786622055.035635,1786622054.513899,2.894132,1,67.0000,0.8600,78.0000,1350.0000,53.2000,
run,3,1786622055.035685,1786622056.109087,1786622055.572386,3.952619,1,67.0000,0.8600,78.0000,1350.0000,53.5000,
run,4,1786622056.109197,1786622057.108068,1786622056.608633,4.988866,1,67.0000,0.8600,78.0000,1350.0000,53.4000,
run,5,1786622057.108116,1786622058.097083,1786622057.602600,5.982832,1,69.0000,0.8600,81.0000,1350.0000,53.4000,
run,6,1786622058.097129,1786622059.109239,1786622058.603184,6.983417,1,67.0000,0.8600,78.0000,1350.0000,53.4000,
run,7,1786622059.109553,1786622060.157520,1786622059.633536,8.013769,1,69.0000,0.8600,81.0000,1350.0000,53.6000,
run,8,1786622060.157630,1786622061.156207,1786622060.656918,9.037151,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,9,1786622061.156390,1786622062.146580,1786622061.651484,10.031717,1,69.0000,0.8600,81.0000,1350.0000,53.6000,
run,10,1786622062.146687,1786622063.135791,1786622062.641239,11.021472,1,67.0000,0.8600,78.0000,1350.0000,53.5000,
run,11,1786622063.136024,1786622064.148067,1786622063.642045,12.022278,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,12,1786622064.148380,1786622065.171674,1786622064.660027,13.040260,1,69.0000,0.8600,81.0000,1350.0000,53.6000,
run,13,1786622065.171722,1786622066.231507,1786622065.701615,14.081847,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,14,1786622066.231554,1786622067.274826,1786622066.753190,15.133423,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,15,1786622067.274935,1786622068.286522,1786622067.780729,16.160961,1,69.0000,0.8600,81.0000,1350.0000,54.0000,
run,16,1786622068.286568,1786622069.315623,1786622068.801096,17.181329,1,67.0000,0.8600,78.0000,1350.0000,54.0000,
run,17,1786622069.315861,1786622070.349216,1786622069.832538,18.212771,1,67.0000,0.8600,78.0000,1350.0000,54.0000,
run,18,1786622070.349403,1786622071.364698,1786622070.857051,19.237284,1,69.0000,0.8600,81.0000,1350.0000,54.0000,
run,19,1786622071.364745,1786622072.358525,1786622071.861635,20.241868,1,69.0000,0.8600,81.0000,1350.0000,54.1000,
run,20,1786622072.358630,1786622073.351901,1786622072.855266,21.235498,1,67.0000,0.8600,78.0000,1350.0000,54.0000,
run,21,1786622073.351948,1786622074.377112,1786622073.864530,22.244762,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,22,1786622074.377429,1786622075.404435,1786622074.890932,23.271165,1,69.0000,0.8600,81.0000,1350.0000,54.1000,
run,23,1786622075.404545,1786622076.454650,1786622075.929598,24.309830,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,24,1786622076.454755,1786622077.458606,1786622076.956681,25.336913,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,25,1786622077.458653,1786622078.449652,1786622077.954153,26.334385,1,69.0000,0.8600,81.0000,1350.0000,54.0000,
run,26,1786622078.449760,1786622079.462110,1786622078.955935,27.336168,1,68.0000,0.8600,79.0000,1350.0000,53.9000,
run,27,1786622079.462424,1786622080.500329,1786622079.981376,28.361609,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,28,1786622080.500376,1786622081.538693,1786622081.019535,29.399767,1,69.0000,0.8600,81.0000,1350.0000,54.1000,
run,29,1786622081.538741,1786622082.527669,1786622082.033205,30.413438,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,30,1786622082.527782,1786622083.545541,1786622083.036662,31.416894,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,31,1786622083.545645,1786622084.573514,1786622084.059579,32.439812,1,67.0000,0.8600,78.0000,1350.0000,54.1000,
run,32,1786622084.573756,1786622085.603665,1786622085.088710,33.468943,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,33,1786622085.603779,1786622086.594823,1786622086.099301,34.479534,1,67.0000,0.8600,78.0000,1350.0000,54.4000,
run,34,1786622086.594868,1786622087.583494,1786622087.089181,35.469414,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,35,1786622087.583664,1786622088.510255,1786622088.046960,36.427193,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,36,1786622088.510489,1786622089.501810,1786622089.006149,37.386382,1,68.0000,0.8600,79.0000,1350.0000,54.4000,
run,37,1786622089.502056,1786622090.531523,1786622090.016789,38.397022,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,38,1786622090.531573,1786622091.603004,1786622091.067288,39.447521,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,39,1786622091.603057,1786622092.620932,1786622092.111995,40.492227,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,40,1786622092.621047,1786622093.639000,1786622093.130023,41.510256,1,42.0000,0.7400,57.0000,800.0000,52.7000,
run,41,1786622093.639103,1786622094.677716,1786622094.158409,42.538642,1,39.0000,0.7400,54.0000,800.0000,51.3000,
