phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786621735.451521,1786621736.852500,1786621736.152011,0.702996,1,34.0000,0.7400,46.0000,800.0000,37.7000,
run,1,1786621736.852563,1786621738.107899,1786621737.480231,2.031216,1,35.0000,0.7400,48.0000,800.0000,37.6000,
run,2,1786621738.108000,1786621739.113115,1786621738.610558,3.161543,1,38.0000,0.7400,52.0000,800.0000,38.2000,
run,3,1786621739.113219,1786621740.113964,1786621739.613592,4.164577,1,38.0000,0.7400,52.0000,800.0000,38.1000,
run,4,1786621740.114066,1786621741.097857,1786621740.605962,5.156947,1,35.0000,0.7400,48.0000,800.0000,37.7000,
run,5,1786621741.098102,1786621742.077863,1786621741.587983,6.138968,1,34.0000,0.7400,46.0000,800.0000,37.7000,
run,6,1786621742.077973,1786621743.075369,1786621742.576671,7.127656,1,34.0000,0.7400,46.0000,800.0000,37.8000,
run,7,1786621743.075477,1786621744.062557,1786621743.569017,8.120002,1,36.0000,0.7400,49.0000,800.0000,37.7000,
run,8,1786621744.062666,1786621745.052171,1786621744.557419,9.108404,1,35.0000,0.7400,48.0000,800.0000,37.8000,
run,9,1786621745.052354,1786621746.078564,1786621745.565459,10.116444,1,36.0000,0.7400,49.0000,800.0000,38.0000,
run,10,1786621746.078795,1786621747.060616,1786621746.569705,11.120690,1,35.0000,0.7400,48.0000,800.0000,37.7000,
run,11,1786621747.060721,1786621748.052782,1786621747.556752,12.107737,1,35.0000,0.7400,48.0000,800.0000,37.7000,
run,12,1786621748.052889,1786621749.036685,1786621748.544787,13.095773,1,34.0000,0.7400,46.0000,800.0000,37.7000,
run,13,1786621749.036793,1786621750.025899,1786621749.531346,14.082331,1,36.0000,0.7400,49.0000,800.0000,37.8000,
run,14,1786621750.026005,1786621751.013463,1786621750.519734,15.070719,1,38.0000,0.7400,52.0000,800.0000,38.0000,
run,15,1786621751.013705,1786621751.996914,1786621751.505310,16.056295,1,35.0000,0.7400,48.0000,800.0000,37.7000,
run,16,1786621751.997022,1786621753.004755,1786621752.500888,17.051873,1,34.0000,0.7400,46.0000,800.0000,37.7000,
run,17,1786621753.004860,1786621754.000980,1786621753.502920,18.053905,1,34.0000,0.7400,46.0000,800.0000,37.8000,
run,18,1786621754.001026,1786621754.992769,1786621754.496898,19.047883,1,34.0000,0.7400,46.0000,800.0000,37.8000,
run,19,1786621754.992872,1786621755.977366,1786621755.485119,20.036104,1,35.0000,0.7400,48.0000,800.0000,37.8000,
run,20,1786621755.977609,1786621756.957735,1786621756.467672,21.018657,1,35.0000,0.7400,48.0000,800.0000,38.0000,
run,21,1786621756.957980,1786621757.960929,1786621757.459455,22.010440,1,34.0000,0.7400,46.0000,800.0000,37.6000,
run,22,1786621757.961035,1786621758.946856,1786621758.453945,23.004930,1,35.0000,0.7400,48.0000,800.0000,37.7000,
run,23,1786621758.946966,1786621759.936789,1786621759.441878,23.992863,1,35.0000,0.7400,48.0000,800.0000,37.7000,
run,24,1786621759.936897,1786621760.914440,1786621760.425668,24.976653,1,36.0000,0.7400,49.0000,800.0000,38.2000,
run,25,1786621760.914686,1786621761.897663,1786621761.406174,25.957160,1,34.0000,0.7400,46.0000,800.0000,37.8000,
run,26,1786621761.897770,1786621762.892160,1786621762.394965,26.945950,1,34.0000,0.7400,46.0000,800.0000,37.7000,
run,27,1786621762.892265,1786621763.874534,1786621763.383399,27.934385,1,35.0000,0.7400,48.0000,800.0000,37.6000,
run,28,1786621763.874643,1786621764.870790,1786621764.372717,28.923702,1,34.0000,0.7400,46.0000,800.0000,37.7000,
run,29,1786621764.870896,1786621765.856502,1786621765.363699,29.914684,1,36.0000,0.7400,49.0000,800.0000,37.7000,
run,30,1786621765.856748,1786621766.853865,1786621766.355307,30.906292,1,35.0000,0.7400,48.0000,800.0000,37.7000,
run,31,1786621766.853973,1786621767.848369,1786621767.351171,31.902157,1,36.0000,0.7400,49.0000,800.0000,37.7000,
run,32,1786621767.848421,1786621768.845490,1786621768.346956,32.897941,1,35.0000,0.7400,48.0000,800.0000,38.0000,
run,33,1786621768.845598,1786621769.837648,1786621769.341623,33.892608,1,34.0000,0.7400,46.0000,800.0000,37.7000,
run,34,1786621769.837757,1786621770.820235,1786621770.328996,34.879981,1,36.0000,0.7400,49.0000,800.0000,37.6000,
run,35,1786621770.820421,1786621771.801512,1786621771.310966,35.861952,1,34.0000,0.7400,46.0000,800.0000,37.8000,
run,36,1786621771.801778,1786621772.815834,1786621772.308806,36.859791,1,38.0000,0.7400,52.0000,800.0000,38.0000,
run,37,1786621772.815935,1786621773.802245,1786621773.309090,37.860075,1,34.0000,0.7400,46.0000,800.0000,37.7000,
run,38,1786621773.802436,1786621774.784540,1786621774.293488,38.844473,1,34.0000,0.7400,46.0000,800.0000,37.6000,
run,39,1786621774.784651,1786621775.777051,1786621775.280851,39.831836,1,36.0000,0.7400,49.0000,800.0000,37.7000,
