phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
pre,0,1786621776.138533,1786621777.134029,1786621776.636281,0.499912,1,36.0000,0.7400,49.0000,800.0000,37.6000,
pre,1,1786621777.136342,1786621778.131364,1786621777.633853,1.497483,1,38.0000,0.7400,52.0000,800.0000,37.6000,
