phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786623097.402362,1786623098.852498,1786623098.127430,0.727850,1,82.0000,0.8600,96.0000,1350.0000,54.8000,
run,1,1786623098.852615,1786623099.883245,1786623099.367930,1.968350,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,2,1786623099.883446,1786623100.874995,1786623100.379220,2.979640,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,3,1786623100.875082,1786623101.912070,1786623101.393576,3.993996,1,67.0000,0.8600,78.0000,1350.0000,54.4000,
run,4,1786623101.912176,1786623102.910954,1786623102.411565,5.011985,1,69.0000,0.8600,81.0000,1350.0000,54.1000,
run,5,1786623102.911064,1786623103.945163,1786623103.428113,6.028533,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,6,1786623103.945364,1786623105.013612,1786623104.479488,7.079908,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,7,1786623105.013842,1786623106.126099,1786623105.569971,8.170391,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,8,1786623106.126204,1786623107.212629,1786623106.669416,9.269836,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,9,1786623107.212738,1786623108.286831,1786623107.749785,10.350205,1,71.0000,0.8600,83.0000,1350.0000,54.5000,
run,10,1786623108.286938,1786623109.330070,1786623108.808504,11.408924,1,71.0000,0.8600,83.0000,1350.0000,54.8000,
run,11,1786623109.330176,1786623110.372959,1786623109.851568,12.451988,1,67.0000,0.8600,78.0000,1350.0000,54.9000,
run,12,1786623110.373141,1786623111.410452,1786623110.891797,13.492217,1,71.0000,0.8600,83.0000,1350.0000,54.5000,
run,13,1786623111.410565,1786623112.423688,1786623111.917126,14.517546,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,14,1786623112.423796,1786623113.420861,1786623112.922329,15.522749,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,15,1786623113.420969,1786623114.413543,1786623113.917256,16.517676,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,16,1786623114.413655,1786623115.410186,1786623114.911920,17.512340,1,70.0000,0.8600,82.0000,1350.0000,54.9000,
run,17,1786623115.410475,1786623116.437564,1786623115.924020,18.524440,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,18,1786623116.437675,1786623117.430603,1786623116.934139,19.534559,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
run,19,1786623117.430711,1786623118.412378,1786623117.921545,20.521965,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,20,1786623118.412485,1786623119.438533,1786623118.925509,21.525929,1,67.0000,0.8600,78.0000,1350.0000,54.9000,
run,21,1786623119.438581,1786623120.472498,1786623119.955539,22.555959,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,22,1786623120.472715,1786623121.503472,1786623120.988093,23.588513,1,71.0000,0.8600,83.0000,1350.0000,54.9000,
run,23,1786623121.503580,1786623122.488881,1786623121.996231,24.596651,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,24,1786623122.488993,1786623123.513162,1786623123.001077,25.601497,1,68.0000,0.8600,79.0000,1350.0000,54.9000,
run,25,1786623123.513211,1786623124.542197,1786623124.027704,26.628124,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,26,1786623124.542434,1786623125.545272,1786623125.043853,27.644273,1,70.0000,0.8600,82.0000,1350.0000,55.0000,
run,27,1786623125.545565,1786623126.552606,1786623126.049086,28.649506,1,68.0000,0.8600,79.0000,1350.0000,55.1000,
run,28,1786623126.552716,1786623127.540870,1786623127.046793,29.647213,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
run,29,1786623127.540977,1786623128.570193,1786623128.055585,30.656005,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,30,1786623128.570240,1786623129.602113,1786623129.086177,31.686597,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,31,1786623129.602224,1786623130.591143,1786623130.096684,32.697104,1,67.0000,0.8600,78.0000,1350.0000,54.9000,
run,32,1786623130.591463,1786623131.619151,1786623131.105307,33.705727,1,70.0000,0.8600,82.0000,1350.0000,55.1000,
run,33,1786623131.619257,1786623132.618750,1786623132.119004,34.719424,1,70.0000,0.8600,82.0000,1350.0000,55.0000,
run,34,1786623132.618858,1786623133.650676,1786623133.134767,35.735187,1,68.0000,0.8600,79.0000,1350.0000,55.1000,
run,35,1786623133.650871,1786623134.685079,1786623134.167975,36.768395,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,36,1786623134.685134,1786623135.721434,1786623135.203284,37.803704,1,69.0000,0.8600,81.0000,1350.0000,55.1000,
run,37,1786623135.721542,1786623136.722598,1786623136.222070,38.822490,1,71.0000,0.8600,83.0000,1350.0000,55.4000,
run,38,1786623136.722711,1786623137.713142,1786623137.217926,39.818346,1,71.0000,0.8600,83.0000,1350.0000,55.1000,
run,39,1786623137.713190,1786623138.743657,1786623138.228423,40.828843,1,69.0000,0.8600,81.0000,1350.0000,55.1000,
run,40,1786623138.743706,1786623139.790022,1786623139.266864,41.867284,1,42.0000,0.7400,57.0000,800.0000,53.6000,
