t,aiclk,arcclk,axiclk,therm_trip
1786622051.606409,800,800,960,0
1786622051.858047,800,800,960,0
1786622052.108626,800,800,960,0
1786622052.359070,1350,800,960,0
1786622052.609587,1350,800,960,0
1786622052.860018,1350,800,960,0
1786622053.110551,1350,800,960,0
1786622053.360989,1350,800,960,0
1786622053.611531,1350,800,960,0
1786622053.862006,1350,800,960,0
1786622054.112533,1350,800,960,0
1786622054.362956,1350,800,960,0
1786622054.613443,1350,800,960,0
1786622054.863862,1350,800,960,0
1786622055.114290,1350,800,960,0
1786622055.364717,1350,800,960,0
1786622055.615134,1350,800,960,0
1786622055.865619,1350,800,960,0
1786622056.116035,1350,800,960,0
1786622056.366511,1350,800,960,0
1786622056.616951,1350,800,960,0
1786622056.867436,1350,800,960,0
1786622057.117907,1350,800,960,0
1786622057.368380,1350,800,960,0
1786622057.618797,1350,800,960,0
1786622057.869216,1350,800,960,0
1786622058.119689,1350,800,960,0
1786622058.370114,1350,800,960,0
1786622058.620598,1350,800,960,0
1786622058.871020,1350,800,960,0
1786622059.121567,1350,800,960,0
1786622059.371992,1350,800,960,0
1786622059.622464,1350,800,960,0
1786622059.872884,1350,800,960,0
1786622060.123299,1350,800,960,0
1786622060.373719,1350,800,960,0
1786622060.624158,1350,800,960,0
1786622060.874645,1350,800,960,0
1786622061.125061,1350,800,960,0
1786622061.375571,1350,800,960,0
1786622061.625998,1350,800,960,0
1786622061.876472,1350,800,960,0
1786622062.126889,1350,800,960,0
1786622062.377365,1350,800,960,0
1786622062.627804,1350,800,960,0
1786622062.878225,1350,800,960,0
1786622063.128720,1350,800,960,0
1786622063.379171,1350,800,960,0
1786622063.629647,1350,800,960,0
1786622063.880098,1350,800,960,0
1786622064.130643,1350,800,960,0
1786622064.381071,1350,800,960,0
1786622064.631566,1350,800,960,0
1786622064.882017,1350,800,960,0
1786622065.132501,1350,800,960,0
1786622065.382924,1350,800,960,0
1786622065.633395,1350,800,960,0
1786622065.883815,1350,800,960,0
1786622066.134233,1350,800,960,0
1786622066.384710,1350,800,960,0
1786622066.635126,1350,800,960,0
1786622066.885602,1350,800,960,0
1786622067.136021,1350,800,960,0
1786622067.386598,1350,800,960,0
1786622067.637312,1350,800,960,0
1786622067.887888,1350,800,960,0
1786622068.138553,1350,800,960,0
1786622068.389142,1350,800,960,0
1786622068.639771,1350,800,960,0
1786622068.890448,1350,800,960,0
1786622069.141110,1350,800,960,0
1786622069.391762,1350,800,960,0
1786622069.642205,1350,800,960,0
1786622069.892700,1350,800,960,0
1786622070.143160,1350,800,960,0
1786622070.393641,1350,800,960,0
1786622070.644062,1350,800,960,0
1786622070.894536,1350,800,960,0
1786622071.144960,1350,800,960,0
1786622071.395446,1350,800,960,0
1786622071.645867,1350,800,960,0
1786622071.896291,1350,800,960,0
1786622072.146710,1350,800,960,0
1786622072.397126,1350,800,960,0
1786622072.647861,1350,800,960,0
1786622072.898773,1350,800,960,0
1786622073.149711,1350,800,960,0
1786622073.400653,1350,800,960,0
1786622073.651229,1350,800,960,0
1786622073.901931,1350,800,960,0
1786622074.152638,1350,800,960,0
1786622074.403332,1350,800,960,0
1786622074.653837,1350,800,960,0
1786622074.904358,1350,800,960,0
1786622075.154779,1350,800,960,0
1786622075.405242,1350,800,960,0
1786622075.655766,1350,800,960,0
1786622075.906217,1350,800,960,0
1786622076.156698,1350,800,960,0
1786622076.407119,1350,800,960,0
1786622076.657633,1350,800,960,0
1786622076.908072,1350,800,960,0
1786622077.158601,1350,800,960,0
1786622077.409050,1350,800,960,0
1786622077.659525,1350,800,960,0
1786622077.909947,1350,800,960,0
1786622078.160428,1350,800,960,0
1786622078.410846,1350,800,960,0
1786622078.661272,1350,800,960,0
1786622078.911745,1350,800,960,0
1786622079.162205,1350,800,960,0
1786622079.412752,1350,800,960,0
1786622079.663170,1350,800,960,0
1786622079.913683,1350,800,960,0
1786622080.164140,1350,800,960,0
1786622080.414630,1350,800,960,0
1786622080.665065,1350,800,960,0
1786622080.915571,1350,800,960,0
1786622081.166022,1350,800,960,0
1786622081.416501,1350,800,960,0
1786622081.666994,1350,800,960,0
1786622081.917470,1350,800,960,0
1786622082.167888,1350,800,960,0
1786622082.418309,1350,800,960,0
1786622082.668732,1350,800,960,0
1786622082.919152,1350,800,960,0
1786622083.169636,1350,800,960,0
1786622083.420051,1350,800,960,0
1786622083.670521,1350,800,960,0
1786622083.920953,1350,800,960,0
1786622084.171446,1350,800,960,0
1786622084.421879,1350,800,960,0
1786622084.672427,1350,800,960,0
1786622084.922851,1350,800,960,0
1786622085.173270,1350,800,960,0
1786622085.423756,1350,800,960,0
1786622085.674185,1350,800,960,0
1786622085.924664,1350,800,960,0
1786622086.175084,1350,800,960,0
1786622086.425560,1350,800,960,0
1786622086.675995,1350,800,960,0
1786622086.926485,1350,800,960,0
1786622087.176918,1350,800,960,0
1786622087.427430,1350,800,960,0
1786622087.677852,1350,800,960,0
1786622087.928330,1350,800,960,0
1786622088.178753,1350,800,960,0
1786622088.429185,1350,800,960,0
1786622088.679670,1350,800,960,0
1786622088.930089,1350,800,960,0
1786622089.180581,1350,800,960,0
1786622089.431003,1350,800,960,0
1786622089.681550,1350,800,960,0
1786622089.932010,1350,800,960,0
1786622090.182493,1350,800,960,0
1786622090.432914,1350,800,960,0
1786622090.683385,1350,800,960,0
1786622090.933810,1350,800,960,0
1786622091.184257,1350,800,960,0
1786622091.434736,1350,800,960,0
1786622091.685196,1350,800,960,0
1786622091.935674,1350,800,960,0
1786622092.186103,1350,800,960,0
1786622092.436597,1350,800,960,0
1786622092.687072,1350,800,960,0
1786622092.937564,1350,800,960,0
1786622093.188025,800,800,960,0
1786622093.438509,800,800,960,0
1786622093.688932,800,800,960,0
1786622093.939449,800,800,960,0
1786622094.189867,800,800,960,0
1786622094.440290,800,800,960,0
1786622094.690718,800,800,960,0
