phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786622188.373809,1786622189.859346,1786622189.116578,0.744925,1,82.0000,0.8600,96.0000,1350.0000,54.1000,
run,1,1786622189.859431,1786622190.902935,1786622190.381183,2.009531,1,67.0000,0.8600,78.0000,1350.0000,53.4000,
run,2,1786622190.903046,1786622191.872169,1786622191.387608,3.015955,1,67.0000,0.8600,78.0000,1350.0000,53.6000,
run,3,1786622191.872262,1786622193.005513,1786622192.438887,4.067235,1,69.0000,0.8600,81.0000,1350.0000,53.5000,
run,4,1786622193.005738,1786622194.086756,1786622193.546247,5.174595,1,68.0000,0.8600,79.0000,1350.0000,54.0000,
run,5,1786622194.087224,1786622194.870781,1786622194.479002,6.107350,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,6,1786622194.870873,1786622195.646369,1786622195.258621,6.886969,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,7,1786622195.646450,1786622196.863023,1786622196.254736,7.883084,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,8,1786622196.863119,1786622198.112962,1786622197.488041,9.116389,1,67.0000,0.8600,78.0000,1350.0000,53.7000,
run,9,1786622198.113140,1786622199.271561,1786622198.692350,10.320698,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,10,1786622199.271652,1786622200.412142,1786622199.841897,11.470245,1,69.0000,0.8600,81.0000,1350.0000,54.0000,
run,11,1786622200.412234,1786622201.508515,1786622200.960374,12.588722,1,68.0000,0.8600,79.0000,1350.0000,54.1000,
run,12,1786622201.508595,1786622202.747979,1786622202.128287,13.756635,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,13,1786622202.748174,1786622203.537652,1786622203.142913,14.771260,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,14,1786622203.537751,1786622204.687238,1786622204.112494,15.740842,1,67.0000,0.8600,78.0000,1350.0000,54.1000,
run,15,1786622204.687382,1786622205.903600,1786622205.295491,16.923839,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,16,1786622205.903688,1786622207.039960,1786622206.471824,18.100171,1,67.0000,0.8600,78.0000,1350.0000,54.1000,
run,17,1786622207.040066,1786622208.139685,1786622207.589875,19.218223,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,18,1786622208.140095,1786622209.240754,1786622208.690424,20.318772,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,19,1786622209.240848,1786622210.441617,1786622209.841232,21.469580,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,20,1786622210.441715,1786622211.673972,1786622211.057843,22.686191,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,21,1786622211.674050,1786622212.810430,1786622212.242240,23.870588,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,22,1786622212.810647,1786622213.899248,1786622213.354948,24.983295,1,67.0000,0.8600,78.0000,1350.0000,54.5000,
run,23,1786622213.899425,1786622215.025535,1786622214.462480,26.090828,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,24,1786622215.025621,1786622216.111403,1786622215.568512,27.196860,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,25,1786622216.111495,1786622217.302036,1786622216.706766,28.335113,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,26,1786622217.302150,1786622218.086875,1786622217.694513,29.322860,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,27,1786622218.087049,1786622219.311805,1786622218.699427,30.327775,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,28,1786622219.311894,1786622220.480016,1786622219.895955,31.524302,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,29,1786622220.480093,1786622221.564050,1786622221.022071,32.650419,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,30,1786622221.564151,1786622222.705822,1786622222.134987,33.763335,1,68.0000,0.8600,79.0000,1350.0000,54.9000,
run,31,1786622222.705939,1786622223.846619,1786622223.276279,34.904627,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
run,32,1786622223.846821,1786622224.920626,1786622224.383724,36.012071,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
run,33,1786622224.920737,1786622226.115408,1786622225.518073,37.146420,1,68.0000,0.8600,79.0000,1350.0000,55.0000,
run,34,1786622226.115492,1786622227.316064,1786622226.715778,38.344126,1,68.0000,0.8600,79.0000,1350.0000,55.1000,
run,35,1786622227.316387,1786622228.406798,1786622227.861593,39.489940,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
run,36,1786622228.406987,1786622229.407676,1786622228.907331,40.535679,1,68.0000,0.8600,79.0000,1350.0000,55.3000,
run,37,1786622229.407782,1786622230.504237,1786622229.956009,41.584357,1,42.0000,0.7400,57.0000,800.0000,53.6000,
run,38,1786622230.504423,1786622231.260365,1786622230.882394,42.510742,1,42.0000,0.7400,58.0000,800.0000,52.5000,
