phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786621914.586965,1786621915.946631,1786621915.266798,0.683037,1,81.0000,0.8600,95.0000,1350.0000,52.5000,
run,1,1786621915.946880,1786621916.980894,1786621916.463887,1.880126,1,69.0000,0.8600,81.0000,1350.0000,52.1000,
run,2,1786621916.981006,1786621917.981708,1786621917.481357,2.897596,1,68.0000,0.8600,79.0000,1350.0000,52.3000,
run,3,1786621917.981813,1786621918.972131,1786621918.476972,3.893211,1,67.0000,0.8600,78.0000,1350.0000,52.3000,
run,4,1786621918.972228,1786621920.000622,1786621919.486425,4.902664,1,67.0000,0.8600,78.0000,1350.0000,52.3000,
run,5,1786621920.000836,1786621920.978249,1786621920.489542,5.905782,1,68.0000,0.8600,79.0000,1350.0000,52.6000,
run,6,1786621920.978441,1786621921.970205,1786621921.474323,6.890562,1,68.0000,0.8600,79.0000,1350.0000,52.5000,
run,7,1786621921.970253,1786621922.953105,1786621922.461679,7.877918,1,68.0000,0.8600,79.0000,1350.0000,52.6000,
run,8,1786621922.953215,1786621923.951587,1786621923.452401,8.868640,1,69.0000,0.8600,81.0000,1350.0000,52.7000,
run,9,1786621923.951693,1786621925.016998,1786621924.484345,9.900584,1,68.0000,0.8600,79.0000,1350.0000,52.3000,
run,10,1786621925.017200,1786621926.067249,1786621925.542225,10.958464,1,67.0000,0.8600,78.0000,1350.0000,52.8000,
run,11,1786621926.067528,1786621927.058397,1786621926.562963,11.979202,1,67.0000,0.8600,78.0000,1350.0000,52.8000,
run,12,1786621927.058447,1786621928.050160,1786621927.554304,12.970543,1,68.0000,0.8600,79.0000,1350.0000,53.1000,
run,13,1786621928.050209,1786621929.104041,1786621928.577125,13.993364,1,69.0000,0.8600,81.0000,1350.0000,52.8000,
run,14,1786621929.104149,1786621930.150595,1786621929.627372,15.043611,1,68.0000,0.8600,79.0000,1350.0000,53.1000,
run,15,1786621930.150834,1786621931.132189,1786621930.641511,16.057750,1,67.0000,0.8600,78.0000,1350.0000,53.1000,
run,16,1786621931.132384,1786621932.117650,1786621931.625017,17.041256,1,69.0000,0.8600,81.0000,1350.0000,53.0000,
run,17,1786621932.117894,1786621933.096803,1786621932.607348,18.023587,1,67.0000,0.8600,78.0000,1350.0000,53.1000,
run,18,1786621933.096916,1786621934.124962,1786621933.610940,19.027179,1,67.0000,0.8600,78.0000,1350.0000,53.4000,
run,19,1786621934.125073,1786621935.172053,1786621934.648563,20.064802,1,67.0000,0.8600,78.0000,1350.0000,53.5000,
run,20,1786621935.172101,1786621936.212594,1786621935.692347,21.108586,1,67.0000,0.8600,78.0000,1350.0000,53.1000,
run,21,1786621936.212835,1786621937.216017,1786621936.714426,22.130665,1,69.0000,0.8600,81.0000,1350.0000,53.2000,
run,22,1786621937.216133,1786621938.207979,1786621937.712056,23.128295,1,67.0000,0.8600,78.0000,1350.0000,53.2000,
run,23,1786621938.208093,1786621939.227815,1786621938.717954,24.134193,1,67.0000,0.8600,78.0000,1350.0000,53.4000,
run,24,1786621939.227925,1786621940.262520,1786621939.745223,25.161462,1,69.0000,0.8600,81.0000,1350.0000,53.4000,
run,25,1786621940.262633,1786621941.316448,1786621940.789540,26.205779,1,69.0000,0.8600,81.0000,1350.0000,53.4000,
run,26,1786621941.316670,1786621942.364535,1786621941.840603,27.256842,1,67.0000,0.8600,78.0000,1350.0000,53.4000,
run,27,1786621942.364585,1786621943.354915,1786621942.859750,28.275989,1,69.0000,0.8600,81.0000,1350.0000,53.6000,
run,28,1786621943.355031,1786621944.348417,1786621943.851724,29.267963,1,67.0000,0.8600,78.0000,1350.0000,53.5000,
run,29,1786621944.348526,1786621945.397665,1786621944.873095,30.289334,1,69.0000,0.8600,81.0000,1350.0000,53.5000,
run,30,1786621945.397714,1786621946.439633,1786621945.918674,31.334913,1,69.0000,0.8600,81.0000,1350.0000,53.5000,
run,31,1786621946.439879,1786621947.429265,1786621946.934572,32.350811,1,69.0000,0.8600,81.0000,1350.0000,53.4000,
run,32,1786621947.429372,1786621948.463459,1786621947.946416,33.362655,1,67.0000,0.8600,78.0000,1350.0000,53.6000,
run,33,1786621948.463507,1786621949.470674,1786621948.967091,34.383330,1,67.0000,0.8600,78.0000,1350.0000,53.6000,
run,34,1786621949.470778,1786621950.504901,1786621949.987839,35.404078,1,67.0000,0.8600,78.0000,1350.0000,53.6000,
run,35,1786621950.505088,1786621951.542338,1786621951.023713,36.439952,1,67.0000,0.8600,78.0000,1350.0000,53.5000,
run,36,1786621951.542451,1786621952.575061,1786621952.058756,37.474995,1,67.0000,0.8600,78.0000,1350.0000,53.6000,
run,37,1786621952.575177,1786621953.580874,1786621953.078026,38.494265,1,67.0000,0.8600,78.0000,1350.0000,53.7000,
run,38,1786621953.580992,1786621954.584579,1786621954.082785,39.499024,1,69.0000,0.8600,81.0000,1350.0000,53.6000,
run,39,1786621954.584685,1786621955.613927,1786621955.099306,40.515545,1,68.0000,0.8600,79.0000,1350.0000,53.7000,
run,40,1786621955.613975,1786621956.662982,1786621956.138479,41.554718,1,42.0000,0.7400,57.0000,800.0000,52.3000,
run,41,1786621956.663146,1786621957.687857,1786621957.175501,42.591740,1,39.0000,0.7400,54.0000,800.0000,50.8000,
