phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
pre,0,1786622823.314890,1786622824.342744,1786622823.828817,0.516673,1,41.0000,0.7400,56.0000,800.0000,48.5000,
pre,1,1786622824.344169,1786622825.365011,1786622824.854590,1.542446,1,38.0000,0.7400,52.0000,800.0000,47.7000,
