phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786622645.792093,1786622646.821450,1786622646.306772,0.516958,1,42.0000,0.7400,57.0000,800.0000,53.4000,
run,1,1786622646.821567,1786622647.888530,1786622647.355048,1.565234,1,84.0000,0.8600,98.0000,1350.0000,55.7000,
run,2,1786622647.888620,1786622648.930150,1786622648.409385,2.619571,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,3,1786622648.930475,1786622649.921944,1786622649.426209,3.636395,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
run,4,1786622649.922050,1786622650.956696,1786622650.439373,4.649559,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,5,1786622650.956805,1786622651.957812,1786622651.457309,5.667494,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,6,1786622651.957921,1786622652.941146,1786622652.449533,6.659719,1,68.0000,0.8600,79.0000,1350.0000,55.1000,
run,7,1786622652.941255,1786622653.969984,1786622653.455619,7.665805,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,8,1786622653.970155,1786622655.004986,1786622654.487570,8.697756,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,9,1786622655.005099,1786622656.045628,1786622655.525363,9.735549,1,68.0000,0.8600,79.0000,1350.0000,54.9000,
run,10,1786622656.045734,1786622657.055005,1786622656.550370,10.760555,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,11,1786622657.055053,1786622658.052501,1786622657.553777,11.763963,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,12,1786622658.052550,1786622659.080843,1786622658.566696,12.776882,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
run,13,1786622659.081057,1786622660.111349,1786622659.596203,13.806389,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,14,1786622660.111402,1786622661.142262,1786622660.626832,14.837017,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,15,1786622661.142477,1786622662.134920,1786622661.638698,15.848884,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,16,1786622662.135042,1786622663.133464,1786622662.634253,16.844439,1,68.0000,0.8600,79.0000,1350.0000,54.9000,
run,17,1786622663.133571,1786622664.160256,1786622663.646914,17.857100,1,68.0000,0.8600,79.0000,1350.0000,55.0000,
run,18,1786622664.160545,1786622665.155676,1786622664.658111,18.868297,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,19,1786622665.155725,1786622666.183830,1786622665.669777,19.879963,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,20,1786622666.183876,1786622667.211913,1786622666.697895,20.908080,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,21,1786622667.212026,1786622668.205007,1786622667.708517,21.918702,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,22,1786622668.205056,1786622669.233758,1786622668.719407,22.929593,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,23,1786622669.233978,1786622670.264586,1786622669.749282,23.959468,1,68.0000,0.8600,79.0000,1350.0000,54.9000,
run,24,1786622670.264695,1786622671.300210,1786622670.782453,24.992638,1,69.0000,0.8600,81.0000,1350.0000,55.3000,
run,25,1786622671.300395,1786622672.318471,1786622671.809433,26.019619,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,26,1786622672.318582,1786622673.313736,1786622672.816159,27.026345,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,27,1786622673.313787,1786622674.345168,1786622673.829477,28.039663,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,28,1786622674.345468,1786622675.351180,1786622674.848324,29.058509,1,68.0000,0.8600,79.0000,1350.0000,55.0000,
run,29,1786622675.351362,1786622676.383914,1786622675.867638,30.077824,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,30,1786622676.384028,1786622677.396045,1786622676.890037,31.100222,1,68.0000,0.8600,79.0000,1350.0000,55.1000,
run,31,1786622677.396152,1786622678.400899,1786622677.898526,32.108711,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,32,1786622678.401004,1786622679.432638,1786622678.916821,33.127007,1,69.0000,0.8600,81.0000,1350.0000,55.3000,
run,33,1786622679.432854,1786622680.464230,1786622679.948542,34.158728,1,69.0000,0.8600,81.0000,1350.0000,55.0000,
run,34,1786622680.464332,1786622681.496268,1786622680.980300,35.190486,1,69.0000,0.8600,81.0000,1350.0000,55.3000,
run,35,1786622681.496606,1786622682.508380,1786622682.002493,36.212679,1,68.0000,0.8600,79.0000,1350.0000,55.1000,
run,36,1786622682.508487,1786622683.492837,1786622683.000662,37.210847,1,69.0000,0.8600,81.0000,1350.0000,55.3000,
run,37,1786622683.492943,1786622684.470542,1786622683.981742,38.191928,1,68.0000,0.8600,79.0000,1350.0000,55.4000,
run,38,1786622684.470785,1786622685.457847,1786622684.964316,39.174502,1,69.0000,0.8600,81.0000,1350.0000,55.1000,
run,39,1786622685.457954,1786622686.499426,1786622685.978690,40.188876,1,69.0000,0.8600,81.0000,1350.0000,55.5000,
run,40,1786622686.499537,1786622687.497225,1786622686.998381,41.208567,1,68.0000,0.8600,79.0000,1350.0000,55.3000,
run,41,1786622687.497416,1786622688.533864,1786622688.015640,42.225826,1,42.0000,0.7400,57.0000,800.0000,53.9000,
run,42,1786622688.533969,1786622689.522993,1786622689.028481,43.238667,1,39.0000,0.7400,54.0000,800.0000,51.9000,
