t,aiclk,arcclk,axiclk,therm_trip
1786627018.452492,800,800,960,0
1786627018.704221,800,800,960,0
1786627018.954782,800,800,960,0
1786627019.205241,1350,800,960,0
1786627019.455735,1350,800,960,0
1786627019.706162,1350,800,960,0
1786627019.956692,1350,800,960,0
1786627020.207143,1350,800,960,0
1786627020.457637,1350,800,960,0
1786627020.708066,1350,800,960,0
1786627020.958612,1350,800,960,0
1786627021.209036,1350,800,960,0
1786627021.459528,1350,800,960,0
1786627021.709985,1350,800,960,0
1786627021.960473,1350,800,960,0
1786627022.210897,1350,800,960,0
1786627022.461400,1350,800,960,0
1786627022.711850,1350,800,960,0
1786627022.962312,1350,800,960,0
1786627023.212737,1350,800,960,0
1786627023.463174,1350,800,960,0
1786627023.713675,1350,800,960,0
1786627023.964155,1350,800,960,0
1786627024.214647,1350,800,960,0
1786627024.465071,1350,800,960,0
1786627024.715561,1350,800,960,0
1786627024.965989,1350,800,960,0
1786627025.216490,1350,800,960,0
1786627025.466947,1350,800,960,0
1786627025.717428,1350,800,960,0
1786627025.967870,1350,800,960,0
1786627026.218311,1350,800,960,0
1786627026.468924,1350,800,960,0
1786627026.719488,1350,800,960,0
1786627026.970016,1350,800,960,0
1786627027.220500,1350,800,960,0
1786627027.470918,1350,800,960,0
1786627027.721397,1350,800,960,0
1786627027.971834,1350,800,960,0
1786627028.222303,1350,800,960,0
1786627028.472724,1350,800,960,0
1786627028.723178,1350,800,960,0
1786627028.973745,1350,800,960,0
1786627029.224211,1350,800,960,0
1786627029.474691,1350,800,960,0
1786627029.725115,1350,800,960,0
1786627029.975595,1350,800,960,0
1786627030.226016,1350,800,960,0
1786627030.476533,1350,800,960,0
1786627030.726965,1350,800,960,0
1786627030.977456,1350,800,960,0
1786627031.227888,1350,800,960,0
1786627031.478370,1350,800,960,0
1786627031.728795,1350,800,960,0
1786627031.979218,1350,800,960,0
1786627032.229702,1350,800,960,0
1786627032.480135,1350,800,960,0
1786627032.730618,1350,800,960,0
1786627032.981148,1350,800,960,0
1786627033.231716,1350,800,960,0
1786627033.482351,1350,800,960,0
1786627033.732995,1350,800,960,0
1786627033.983694,1350,800,960,0
1786627034.234433,1350,800,960,0
1786627034.484887,1350,800,960,0
1786627034.735421,1350,800,960,0
1786627034.985880,1350,800,960,0
1786627035.236320,1350,800,960,0
1786627035.486781,1350,800,960,0
1786627035.737262,1350,800,960,0
1786627035.987902,1350,800,960,0
1786627036.238452,1350,800,960,0
1786627036.488928,1350,800,960,0
1786627036.739416,1350,800,960,0
1786627036.989833,1350,800,960,0
1786627037.240271,1350,800,960,0
1786627037.490898,1350,800,960,0
1786627037.741566,1350,800,960,0
1786627037.992178,1350,800,960,0
1786627038.242855,1350,800,960,0
1786627038.493535,1350,800,960,0
1786627038.743954,1350,800,960,0
1786627038.994467,1350,800,960,0
1786627039.244992,1350,800,960,0
1786627039.495486,1350,800,960,0
1786627039.745905,1350,800,960,0
1786627039.996384,1350,800,960,0
1786627040.246809,1350,800,960,0
1786627040.497288,1350,800,960,0
1786627040.747739,1350,800,960,0
1786627040.998163,1350,800,960,0
1786627041.248718,1350,800,960,0
1786627041.499271,1350,800,960,0
1786627041.750225,1350,800,960,0
1786627042.001127,1350,800,960,0
1786627042.252052,1350,800,960,0
1786627042.502679,1350,800,960,0
1786627042.753129,1350,800,960,0
1786627043.003702,1350,800,960,0
1786627043.254173,1350,800,960,0
1786627043.504707,1350,800,960,0
1786627043.755169,1350,800,960,0
1786627044.005712,1350,800,960,0
1786627044.256251,1350,800,960,0
1786627044.506808,1350,800,960,0
1786627044.757340,1350,800,960,0
1786627045.007828,1350,800,960,0
1786627045.258334,1350,800,960,0
1786627045.508796,1350,800,960,0
1786627045.759332,1350,800,960,0
1786627046.009795,1350,800,960,0
1786627046.260265,1350,800,960,0
1786627046.510789,1350,800,960,0
1786627046.761223,1350,800,960,0
1786627047.011758,1350,800,960,0
1786627047.262225,1350,800,960,0
1786627047.512735,1350,800,960,0
1786627047.763180,1350,800,960,0
1786627048.013672,1350,800,960,0
1786627048.264148,1350,800,960,0
1786627048.514751,1350,800,960,0
1786627048.765204,1350,800,960,0
1786627049.015744,1350,800,960,0
1786627049.266214,1350,800,960,0
1786627049.516817,1350,800,960,0
1786627049.767493,1350,800,960,0
1786627050.018131,1350,800,960,0
1786627050.268834,1350,800,960,0
1786627050.519480,1350,800,960,0
1786627050.769972,1350,800,960,0
1786627051.020503,1350,800,960,0
1786627051.270957,1350,800,960,0
1786627051.521472,1350,800,960,0
1786627051.771910,1350,800,960,0
1786627052.022439,1350,800,960,0
1786627052.273029,1350,800,960,0
1786627052.523564,1350,800,960,0
1786627052.774010,1350,800,960,0
1786627053.024515,1350,800,960,0
