t,aiclk,arcclk,axiclk,therm_trip
1786625133.446862,800,800,960,0
1786625133.698991,800,800,960,0
1786625133.949527,800,800,960,0
1786625134.199974,1350,800,960,0
1786625134.450466,1350,800,960,0
1786625134.700887,1350,800,960,0
1786625134.951353,1350,800,960,0
1786625135.201827,1350,800,960,0
1786625135.452252,1350,800,960,0
1786625135.702758,1350,800,960,0
1786625135.953186,1350,800,960,0
1786625136.203705,1350,800,960,0
1786625136.454179,1350,800,960,0
1786625136.704738,1350,800,960,0
1786625136.955185,1350,800,960,0
1786625137.205673,1350,800,960,0
1786625137.456104,1350,800,960,0
1786625137.706577,1350,800,960,0
1786625137.957022,1350,800,960,0
1786625138.207526,1350,800,960,0
1786625138.457972,1350,800,960,0
1786625138.708448,1350,800,960,0
1786625138.958898,1350,800,960,0
1786625139.209380,1350,800,960,0
1786625139.459803,1350,800,960,0
1786625139.710220,1350,800,960,0
1786625139.960714,1350,800,960,0
1786625140.211157,1350,800,960,0
1786625140.461673,1350,800,960,0
1786625140.712113,1350,800,960,0
1786625140.962639,1350,800,960,0
1786625141.213061,1350,800,960,0
1786625141.463600,1350,800,960,0
1786625141.714077,1350,800,960,0
1786625141.964582,1350,800,960,0
1786625142.215003,1350,800,960,0
1786625142.465507,1350,800,960,0
1786625142.715922,1350,800,960,0
1786625142.966456,1350,800,960,0
1786625143.217026,1350,800,960,0
1786625143.467715,1350,800,960,0
1786625143.718350,1350,800,960,0
1786625143.968946,1350,800,960,0
1786625144.219514,1350,800,960,0
1786625144.469985,1350,800,960,0
1786625144.720460,1350,800,960,0
1786625144.970956,1350,800,960,0
1786625145.221596,1350,800,960,0
1786625145.472212,1350,800,960,0
1786625145.722881,1350,800,960,0
1786625145.973570,1350,800,960,0
1786625146.224149,1350,800,960,0
1786625146.474813,1350,800,960,0
1786625146.725543,1350,800,960,0
1786625146.976221,1350,800,960,0
1786625147.226721,1350,800,960,0
1786625147.477157,1350,800,960,0
1786625147.727667,1350,800,960,0
1786625147.978127,1350,800,960,0
1786625148.228631,1350,800,960,0
1786625148.479055,1350,800,960,0
1786625148.729587,1350,800,960,0
1786625148.980013,1350,800,960,0
1786625149.230500,1350,800,960,0
1786625149.480925,1350,800,960,0
1786625149.731400,1350,800,960,0
1786625149.981836,1350,800,960,0
1786625150.232328,1350,800,960,0
1786625150.482950,1350,800,960,0
1786625150.733641,1350,800,960,0
1786625150.984249,1350,800,960,0
1786625151.234860,1350,800,960,0
1786625151.485544,1350,800,960,0
1786625151.736135,1350,800,960,0
1786625151.986935,1350,800,960,0
1786625152.237587,1350,800,960,0
1786625152.488225,1350,800,960,0
1786625152.738918,1350,800,960,0
1786625152.989581,1350,800,960,0
1786625153.240088,1350,800,960,0
1786625153.490588,1350,800,960,0
1786625153.741053,1350,800,960,0
1786625153.991559,1350,800,960,0
1786625154.242061,1350,800,960,0
1786625154.492738,1350,800,960,0
1786625154.743405,1350,800,960,0
1786625154.993998,1350,800,960,0
1786625155.244684,1350,800,960,0
1786625155.495313,1350,800,960,0
1786625155.745926,1350,800,960,0
1786625155.996610,1350,800,960,0
1786625156.247173,1350,800,960,0
1786625156.497700,1350,800,960,0
1786625156.748118,1350,800,960,0
1786625156.998606,1350,800,960,0
1786625157.249132,1350,800,960,0
1786625157.499799,1350,800,960,0
1786625157.750506,1350,800,960,0
1786625158.001122,1350,800,960,0
1786625158.251705,1350,800,960,0
