phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786628009.589149,1786628011.012769,1786628010.300959,0.714309,1,82.0000,0.8600,96.0000,1350.0000,54.1000,
run,1,1786628011.012866,1786628012.015104,1786628011.513985,1.927335,1,67.0000,0.8600,78.0000,1350.0000,53.9000,
run,2,1786628012.015214,1786628013.014174,1786628012.514694,2.928044,1,69.0000,0.8600,81.0000,1350.0000,53.6000,
run,3,1786628013.014496,1786628014.003953,1786628013.509224,3.922574,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,4,1786628014.004055,1786628014.988088,1786628014.496071,4.909421,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,5,1786628014.988192,1786628015.969518,1786628015.478855,5.892205,1,67.0000,0.8600,78.0000,1350.0000,53.9000,
run,6,1786628015.969766,1786628016.953658,1786628016.461712,6.875062,1,68.0000,0.8600,79.0000,1350.0000,53.9000,
run,7,1786628016.953767,1786628017.938527,1786628017.446147,7.859496,1,67.0000,0.8600,78.0000,1350.0000,54.1000,
run,8,1786628017.938773,1786628018.915678,1786628018.427226,8.840575,1,69.0000,0.8600,81.0000,1350.0000,54.1000,
run,9,1786628018.915789,1786628019.896444,1786628019.406116,9.819466,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,10,1786628019.896555,1786628020.881771,1786628020.389163,10.802512,1,67.0000,0.8600,78.0000,1350.0000,54.1000,
run,11,1786628020.881880,1786628021.864928,1786628021.373404,11.786754,1,67.0000,0.8600,78.0000,1350.0000,53.9000,
run,12,1786628021.864975,1786628022.857710,1786628022.361343,12.774693,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,13,1786628022.857820,1786628023.853482,1786628023.355651,13.769001,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,14,1786628023.853720,1786628024.838084,1786628024.345902,14.759252,1,67.0000,0.8600,78.0000,1350.0000,54.1000,
run,15,1786628024.838193,1786628025.813374,1786628025.325783,15.739133,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,16,1786628025.813485,1786628026.792765,1786628026.303125,16.716475,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,17,1786628026.792875,1786628027.773715,1786628027.283295,17.696644,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,18,1786628027.773827,1786628028.770652,1786628028.272240,18.685589,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,19,1786628028.770890,1786628029.755507,1786628029.263198,19.676548,1,68.0000,0.8600,79.0000,1350.0000,54.4000,
run,20,1786628029.755615,1786628030.738544,1786628030.247079,20.660429,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,21,1786628030.738654,1786628031.723869,1786628031.231261,21.644611,1,68.0000,0.8600,79.0000,1350.0000,54.4000,
run,22,1786628031.723978,1786628032.709620,1786628032.216799,22.630148,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,23,1786628032.709731,1786628033.696892,1786628033.203312,23.616662,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,24,1786628033.697133,1786628034.684437,1786628034.190785,24.604135,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,25,1786628034.684546,1786628035.670595,1786628035.177570,25.590920,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,26,1786628035.670642,1786628036.655210,1786628036.162926,26.576275,1,67.0000,0.8600,78.0000,1350.0000,54.5000,
run,27,1786628036.655401,1786628037.636484,1786628037.145943,27.559292,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,28,1786628037.636595,1786628038.644958,1786628038.140777,28.554126,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,29,1786628038.645196,1786628039.627434,1786628039.136315,29.549664,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
run,30,1786628039.627540,1786628040.611223,1786628040.119382,30.532731,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,31,1786628040.611412,1786628041.596397,1786628041.103905,31.517254,1,68.0000,0.8600,79.0000,1350.0000,54.4000,
run,32,1786628041.596506,1786628042.582392,1786628042.089449,32.502798,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,33,1786628042.582502,1786628043.571813,1786628043.077157,33.490507,1,68.0000,0.8600,79.0000,1350.0000,55.0000,
run,34,1786628043.572057,1786628044.559869,1786628044.065963,34.479312,1,67.0000,0.8600,78.0000,1350.0000,54.8000,
run,35,1786628044.560133,1786628045.546924,1786628045.053529,35.466878,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,36,1786628045.546973,1786628046.529714,1786628046.038343,36.451693,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,37,1786628046.529820,1786628047.512432,1786628047.021126,37.434475,1,67.0000,0.8600,78.0000,1350.0000,54.5000,
run,38,1786628047.512539,1786628048.508703,1786628048.010621,38.423971,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,39,1786628048.508810,1786628049.494180,1786628049.001495,39.414844,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,40,1786628049.494498,1786628050.481094,1786628049.987796,40.401146,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,41,1786628050.481201,1786628051.466661,1786628050.973931,41.387280,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,42,1786628051.466766,1786628052.452257,1786628051.959512,42.372861,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,43,1786628052.452446,1786628053.436475,1786628052.944460,43.357810,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,44,1786628053.436581,1786628054.410882,1786628053.923731,44.337081,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,45,1786628054.411124,1786628055.387102,1786628054.899113,45.312462,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,46,1786628055.387209,1786628056.369853,1786628055.878531,46.291881,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,47,1786628056.369959,1786628057.354454,1786628056.862206,47.275556,1,68.0000,0.8600,79.0000,1350.0000,54.9000,
run,48,1786628057.354563,1786628058.337796,1786628057.846179,48.259529,1,68.0000,0.8600,79.0000,1350.0000,55.0000,
run,49,1786628058.337904,1786628059.313049,1786628058.825477,49.238826,1,42.0000,0.7400,57.0000,800.0000,54.0000,
run,50,1786628059.313370,1786628060.298450,1786628059.805910,50.219260,1,41.0000,0.7400,56.0000,800.0000,52.2000,
