phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786626698.616822,1786626700.054770,1786626699.335796,0.722028,1,82.0000,0.8600,96.0000,1350.0000,51.9000,
run,1,1786626700.054987,1786626701.050799,1786626700.552893,1.939126,1,67.0000,0.8600,78.0000,1350.0000,51.6000,
run,2,1786626701.050901,1786626702.039545,1786626701.545223,2.931455,1,67.0000,0.8600,78.0000,1350.0000,51.8000,
run,3,1786626702.039765,1786626703.065466,1786626702.552615,3.938848,1,67.0000,0.8600,78.0000,1350.0000,51.9000,
run,4,1786626703.065569,1786626704.070914,1786626703.568242,4.954474,1,67.0000,0.8600,78.0000,1350.0000,51.9000,
run,5,1786626704.071022,1786626705.058263,1786626704.564642,5.950875,1,67.0000,0.8600,78.0000,1350.0000,51.7000,
run,6,1786626705.058546,1786626706.103360,1786626705.580953,6.967185,1,67.0000,0.8600,78.0000,1350.0000,52.5000,
run,7,1786626706.103569,1786626707.093979,1786626706.598774,7.985006,1,68.0000,0.8600,79.0000,1350.0000,52.5000,
run,8,1786626707.094095,1786626708.073914,1786626707.584004,8.970237,1,68.0000,0.8600,79.0000,1350.0000,52.1000,
run,9,1786626708.074023,1786626709.072499,1786626708.573261,9.959494,1,67.0000,0.8600,78.0000,1350.0000,52.3000,
run,10,1786626709.072608,1786626710.116843,1786626709.594726,10.980958,1,67.0000,0.8600,78.0000,1350.0000,52.5000,
run,11,1786626710.116942,1786626711.163874,1786626710.640408,12.026640,1,67.0000,0.8600,78.0000,1350.0000,52.3000,
run,12,1786626711.164108,1786626712.189793,1786626711.676950,13.063183,1,67.0000,0.8600,78.0000,1350.0000,52.6000,
run,13,1786626712.189902,1786626713.189830,1786626712.689866,14.076098,1,67.0000,0.8600,78.0000,1350.0000,52.6000,
run,14,1786626713.189936,1786626714.168915,1786626713.679425,15.065658,1,67.0000,0.8600,78.0000,1350.0000,52.7000,
run,15,1786626714.169030,1786626715.164730,1786626714.666880,16.053113,1,68.0000,0.8600,79.0000,1350.0000,53.0000,
run,16,1786626715.164841,1786626716.219804,1786626715.692323,17.078555,1,68.0000,0.8600,79.0000,1350.0000,52.7000,
run,17,1786626716.220042,1786626717.251959,1786626716.736000,18.122233,1,67.0000,0.8600,78.0000,1350.0000,52.6000,
run,18,1786626717.252007,1786626718.264699,1786626717.758353,19.144586,1,67.0000,0.8600,78.0000,1350.0000,52.7000,
run,19,1786626718.264809,1786626719.284092,1786626718.774450,20.160683,1,67.0000,0.8600,78.0000,1350.0000,52.8000,
