phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786627273.657290,1786627274.756008,1786627274.206649,0.553036,1,80.0000,0.8600,94.0000,1350.0000,51.2000,
run,1,1786627274.756089,1786627275.484179,1786627275.120134,1.466521,1,67.0000,0.8600,78.0000,1350.0000,51.7000,
run,2,1786627275.484395,1786627276.205711,1786627275.845053,2.191439,1,67.0000,0.8600,78.0000,1350.0000,51.9000,
run,3,1786627276.205780,1786627276.952963,1786627276.579371,2.925758,1,67.0000,0.8600,78.0000,1350.0000,51.8000,
run,4,1786627276.953026,1786627277.608181,1786627277.280603,3.626990,1,67.0000,0.8600,78.0000,1350.0000,51.9000,
run,5,1786627277.608361,1786627278.963884,1786627278.286123,4.632509,1,67.0000,0.8600,78.0000,1350.0000,52.1000,
run,6,1786627278.964001,1786627279.758414,1786627279.361207,5.707594,1,67.0000,0.8600,78.0000,1350.0000,52.1000,
run,7,1786627279.758510,1786627280.786945,1786627280.272727,6.619114,1,67.0000,0.8600,78.0000,1350.0000,52.2000,
run,8,1786627280.787198,1786627281.783764,1786627281.285481,7.631868,1,67.0000,0.8600,78.0000,1350.0000,52.3000,
run,9,1786627281.783870,1786627282.809450,1786627282.296660,8.643047,1,67.0000,0.8600,78.0000,1350.0000,52.2000,
run,10,1786627282.809556,1786627283.790478,1786627283.300017,9.646404,1,68.0000,0.8600,79.0000,1350.0000,52.3000,
run,11,1786627283.790586,1786627284.779170,1786627284.284878,10.631264,1,68.0000,0.8600,79.0000,1350.0000,52.3000,
run,12,1786627284.779268,1786627285.837569,1786627285.308419,11.654805,1,67.0000,0.8600,78.0000,1350.0000,52.6000,
run,13,1786627285.837807,1786627286.835824,1786627286.336816,12.683202,1,67.0000,0.8600,78.0000,1350.0000,52.6000,
run,14,1786627286.835933,1786627287.858001,1786627287.346967,13.693353,1,67.0000,0.8600,78.0000,1350.0000,52.6000,
run,15,1786627287.858109,1786627288.895029,1786627288.376569,14.722956,1,68.0000,0.8600,79.0000,1350.0000,52.7000,
run,16,1786627288.895140,1786627289.927971,1786627289.411556,15.757942,1,68.0000,0.8600,79.0000,1350.0000,52.6000,
run,17,1786627289.928093,1786627290.901766,1786627290.414929,16.761316,1,68.0000,0.8600,79.0000,1350.0000,52.8000,
run,18,1786627290.901963,1786627291.975498,1786627291.438731,17.785117,1,69.0000,0.8600,81.0000,1350.0000,53.0000,
run,19,1786627291.975544,1786627292.968161,1786627292.471853,18.818239,1,69.0000,0.8600,81.0000,1350.0000,53.0000,
run,20,1786627292.968266,1786627293.962863,1786627293.465564,19.811951,1,69.0000,0.8600,81.0000,1350.0000,53.0000,
run,21,1786627293.962980,1786627294.967513,1786627294.465247,20.811633,1,67.0000,0.8600,78.0000,1350.0000,53.1000,
run,22,1786627294.967627,1786627295.991725,1786627295.479676,21.826062,1,67.0000,0.8600,78.0000,1350.0000,53.2000,
run,23,1786627295.991914,1786627297.061455,1786627296.526684,22.873071,1,67.0000,0.8600,78.0000,1350.0000,53.0000,
run,24,1786627297.061568,1786627298.068917,1786627297.565243,23.911629,1,68.0000,0.8600,79.0000,1350.0000,53.4000,
run,25,1786627298.069025,1786627299.053891,1786627298.561458,24.907845,1,67.0000,0.8600,78.0000,1350.0000,53.4000,
run,26,1786627299.053996,1786627300.072472,1786627299.563234,25.909621,1,67.0000,0.8600,78.0000,1350.0000,53.4000,
run,27,1786627300.072576,1786627301.110492,1786627300.591534,26.937920,1,69.0000,0.8600,81.0000,1350.0000,53.2000,
run,28,1786627301.110626,1786627302.251185,1786627301.680905,28.027292,1,67.0000,0.8600,78.0000,1350.0000,53.5000,
run,29,1786627302.251353,1786627303.249759,1786627302.750556,29.096943,1,67.0000,0.8600,78.0000,1350.0000,53.5000,
run,30,1786627303.249864,1786627304.236461,1786627303.743163,30.089549,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,31,1786627304.236572,1786627305.259065,1786627304.747818,31.094205,1,69.0000,0.8600,81.0000,1350.0000,53.4000,
run,32,1786627305.259177,1786627306.296946,1786627305.778061,32.124448,1,67.0000,0.8600,78.0000,1350.0000,53.7000,
run,33,1786627306.297164,1786627307.328354,1786627306.812759,33.159146,1,67.0000,0.8600,78.0000,1350.0000,53.5000,
run,34,1786627307.328402,1786627308.358713,1786627307.843557,34.189944,1,69.0000,0.8600,81.0000,1350.0000,53.5000,
run,35,1786627308.358950,1786627309.369227,1786627308.864089,35.210475,1,69.0000,0.8600,81.0000,1350.0000,53.5000,
run,36,1786627309.369410,1786627310.362411,1786627309.865911,36.212297,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,37,1786627310.362521,1786627311.388669,1786627310.875595,37.221982,1,67.0000,0.8600,78.0000,1350.0000,53.6000,
run,38,1786627311.388885,1786627312.420643,1786627311.904764,38.251151,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,39,1786627312.420691,1786627313.448842,1786627312.934767,39.281153,1,67.0000,0.8600,78.0000,1350.0000,54.0000,
run,40,1786627313.448951,1786627314.480051,1786627313.964501,40.310888,1,69.0000,0.8600,81.0000,1350.0000,54.0000,
run,41,1786627314.480159,1786627315.470715,1786627314.975437,41.321824,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,42,1786627315.470824,1786627316.494797,1786627315.982811,42.329198,1,68.0000,0.8600,79.0000,1350.0000,53.9000,
run,43,1786627316.495011,1786627317.547163,1786627317.021087,43.367474,1,67.0000,0.8600,78.0000,1350.0000,53.9000,
run,44,1786627317.547270,1786627318.578260,1786627318.062765,44.409152,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,45,1786627318.578374,1786627319.617230,1786627319.097802,45.444189,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,46,1786627319.617443,1786627320.616740,1786627320.117091,46.463478,1,67.0000,0.8600,78.0000,1350.0000,54.1000,
run,47,1786627320.616849,1786627321.644123,1786627321.130486,47.476873,1,69.0000,0.8600,81.0000,1350.0000,54.1000,
run,48,1786627321.644422,1786627322.688828,1786627322.166625,48.513012,1,67.0000,0.8600,78.0000,1350.0000,54.1000,
run,49,1786627322.688936,1786627323.675343,1786627323.182139,49.528526,1,44.0000,0.7400,60.0000,800.0000,52.6000,
