t,aiclk,arcclk,axiclk,therm_trip
1786627752.723889,800,800,960,0
1786627752.975521,800,800,960,0
1786627753.225980,800,800,960,0
1786627753.476479,800,800,960,0
1786627753.726942,800,800,960,0
1786627753.977427,800,800,960,0
1786627754.227849,800,800,960,0
1786627754.478272,800,800,960,0
1786627754.728804,800,800,960,0
1786627754.979542,800,800,960,0
1786627755.230001,800,800,960,0
1786627755.480486,800,800,960,0
1786627755.730958,800,800,960,0
1786627755.981432,800,800,960,0
1786627756.231893,800,800,960,0
1786627756.482414,800,800,960,0
1786627756.732877,800,800,960,0
1786627756.983767,800,800,960,0
1786627757.234632,800,800,960,0
1786627757.485496,800,800,960,0
1786627757.736269,800,800,960,0
1786627757.986801,800,800,960,0
1786627758.237269,800,800,960,0
1786627758.487734,800,800,960,0
1786627758.738227,800,800,960,0
1786627758.988819,800,800,960,0
1786627759.239461,800,800,960,0
1786627759.490078,800,800,960,0
1786627759.740747,800,800,960,0
1786627759.991330,800,800,960,0
1786627760.241749,800,800,960,0
1786627760.492166,800,800,960,0
1786627760.742687,800,800,960,0
1786627760.993109,800,800,960,0
1786627761.243587,800,800,960,0
1786627761.494015,800,800,960,0
1786627761.744501,800,800,960,0
1786627761.994935,800,800,960,0
1786627762.245539,800,800,960,0
1786627762.495969,800,800,960,0
1786627762.746438,800,800,960,0
1786627762.996903,800,800,960,0
1786627763.247406,800,800,960,0
1786627763.497845,800,800,960,0
1786627763.748267,800,800,960,0
1786627763.998781,800,800,960,0
1786627764.249203,800,800,960,0
1786627764.499751,800,800,960,0
1786627764.750485,800,800,960,0
1786627765.001025,800,800,960,0
1786627765.251513,800,800,960,0
1786627765.501959,800,800,960,0
1786627765.752482,800,800,960,0
1786627766.002895,800,800,960,0
1786627766.253419,800,800,960,0
1786627766.503889,800,800,960,0
1786627766.754364,800,800,960,0
1786627767.004828,800,800,960,0
1786627767.255438,800,800,960,0
1786627767.505902,800,800,960,0
1786627767.756402,800,800,960,0
1786627768.006819,800,800,960,0
1786627768.257243,800,800,960,0
1786627768.507771,800,800,960,0
1786627768.758193,800,800,960,0
1786627769.008722,800,800,960,0
1786627769.259140,800,800,960,0
1786627769.509717,800,800,960,0
1786627769.760535,800,800,960,0
1786627770.011129,800,800,960,0
1786627770.261600,800,800,960,0
1786627770.512013,800,800,960,0
1786627770.762486,800,800,960,0
1786627771.012905,800,800,960,0
1786627771.263385,800,800,960,0
1786627771.513804,800,800,960,0
1786627771.764269,800,800,960,0
1786627772.014731,800,800,960,0
1786627772.265165,800,800,960,0
1786627772.515804,800,800,960,0
1786627772.766223,800,800,960,0
1786627773.016708,800,800,960,0
1786627773.267128,800,800,960,0
1786627773.517601,800,800,960,0
1786627773.768066,800,800,960,0
1786627774.018541,800,800,960,0
1786627774.268965,800,800,960,0
1786627774.519509,800,800,960,0
1786627774.770167,800,800,960,0
1786627775.020660,800,800,960,0
1786627775.271101,800,800,960,0
1786627775.521638,800,800,960,0
1786627775.772115,800,800,960,0
1786627776.022769,800,800,960,0
1786627776.273405,800,800,960,0
1786627776.524000,800,800,960,0
1786627776.774615,800,800,960,0
1786627777.025195,800,800,960,0
1786627777.276021,800,800,960,0
1786627777.526645,800,800,960,0
1786627777.777068,800,800,960,0
1786627778.027574,800,800,960,0
1786627778.278047,800,800,960,0
1786627778.528587,800,800,960,0
1786627778.779160,800,800,960,0
1786627779.029799,800,800,960,0
1786627779.280450,800,800,960,0
1786627779.531057,800,800,960,0
1786627779.781624,800,800,960,0
1786627780.032095,800,800,960,0
1786627780.282639,800,800,960,0
1786627780.533098,800,800,960,0
1786627780.783670,800,800,960,0
1786627781.034130,800,800,960,0
1786627781.284619,800,800,960,0
1786627781.535078,800,800,960,0
1786627781.785697,800,800,960,0
1786627782.036148,800,800,960,0
1786627782.286686,800,800,960,0
1786627782.537411,800,800,960,0
1786627782.788008,800,800,960,0
1786627783.038670,800,800,960,0
1786627783.289321,800,800,960,0
1786627783.539893,800,800,960,0
1786627783.790766,800,800,960,0
1786627784.041583,800,800,960,0
1786627784.292208,800,800,960,0
1786627784.543047,800,800,960,0
1786627784.793885,800,800,960,0
1786627785.045321,800,800,960,0
1786627785.296063,800,800,960,0
1786627785.546691,800,800,960,0
1786627785.797493,800,800,960,0
1786627786.048105,800,800,960,0
1786627786.298777,800,800,960,0
1786627786.551326,800,800,960,0
1786627786.802076,800,800,960,0
1786627787.052898,800,800,960,0
1786627787.303559,800,800,960,0
1786627787.554121,800,800,960,0
1786627787.804743,800,800,960,0
1786627788.056295,800,800,960,0
1786627788.306633,800,800,960,0
1786627788.556941,800,800,960,0
1786627788.807543,800,800,960,0
1786627789.057903,800,800,960,0
1786627789.308435,800,800,960,0
1786627789.559194,800,800,960,0
1786627789.809881,800,800,960,0
1786627790.060663,800,800,960,0
1786627790.311504,800,800,960,0
1786627790.562272,800,800,960,0
1786627790.814311,800,800,960,0
1786627791.064904,800,800,960,0
1786627791.315591,800,800,960,0
1786627791.566059,800,800,960,0
1786627791.816610,800,800,960,0
1786627792.067144,800,800,960,0
1786627792.320292,800,800,960,0
1786627792.570567,800,800,960,0
1786627792.821211,800,800,960,0
