t,aiclk,arcclk,axiclk,therm_trip
1786625762.005076,800,800,960,0
1786625762.256798,800,800,960,0
1786625762.507289,1350,800,960,0
1786625762.757722,1350,800,960,0
1786625763.008144,1350,800,960,0
1786625763.258639,1350,800,960,0
1786625763.509127,1350,800,960,0
1786625763.759625,1350,800,960,0
1786625764.010058,1350,800,960,0
1786625764.260582,1350,800,960,0
1786625764.511053,1350,800,960,0
1786625764.761552,1350,800,960,0
1786625765.012004,1350,800,960,0
1786625765.262545,1350,800,960,0
1786625765.512984,1350,800,960,0
1786625765.763491,1350,800,960,0
1786625766.013932,1350,800,960,0
1786625766.264427,1350,800,960,0
1786625766.514965,1350,800,960,0
1786625766.765463,1350,800,960,0
1786625767.015890,1350,800,960,0
1786625767.266377,1350,800,960,0
1786625767.516825,1350,800,960,0
1786625767.767293,1350,800,960,0
1786625768.017717,1350,800,960,0
1786625768.268148,1350,800,960,0
1786625768.518705,1350,800,960,0
1786625768.769134,1350,800,960,0
1786625769.019630,1350,800,960,0
1786625769.270072,1350,800,960,0
1786625769.520562,1350,800,960,0
1786625769.770997,1350,800,960,0
1786625770.021480,1350,800,960,0
1786625770.271905,1350,800,960,0
1786625770.522387,1350,800,960,0
1786625770.772820,1350,800,960,0
1786625771.023241,1350,800,960,0
1786625771.273750,1350,800,960,0
1786625771.524316,1350,800,960,0
1786625771.774982,1350,800,960,0
1786625772.025659,1350,800,960,0
1786625772.276254,1350,800,960,0
1786625772.526904,1350,800,960,0
1786625772.777474,1350,800,960,0
1786625773.027896,1350,800,960,0
1786625773.278376,1350,800,960,0
1786625773.528800,1350,800,960,0
1786625773.779227,1350,800,960,0
1786625774.029716,1350,800,960,0
1786625774.280146,1350,800,960,0
1786625774.530627,1350,800,960,0
1786625774.781056,1350,800,960,0
1786625775.031543,1350,800,960,0
1786625775.281971,1350,800,960,0
1786625775.532455,1350,800,960,0
1786625775.782886,1350,800,960,0
1786625776.033344,1350,800,960,0
1786625776.283770,1350,800,960,0
1786625776.534267,1350,800,960,0
1786625776.784765,1350,800,960,0
1786625777.035194,1350,800,960,0
1786625777.285678,1350,800,960,0
1786625777.536105,1350,800,960,0
1786625777.786584,1350,800,960,0
1786625778.037006,1350,800,960,0
1786625778.287492,1350,800,960,0
1786625778.537951,1350,800,960,0
1786625778.788438,1350,800,960,0
1786625779.038865,1350,800,960,0
1786625779.289293,1350,800,960,0
1786625779.539718,1350,800,960,0
1786625779.790360,1350,800,960,0
1786625780.040975,1350,800,960,0
1786625780.291675,1350,800,960,0
1786625780.542314,1350,800,960,0
1786625780.792931,1350,800,960,0
1786625781.043624,1350,800,960,0
1786625781.294247,1350,800,960,0
1786625781.544923,1350,800,960,0
1786625781.795809,1350,800,960,0
1786625782.046765,1350,800,960,0
1786625782.297658,1350,800,960,0
1786625782.548551,1350,800,960,0
1786625782.799048,1350,800,960,0
1786625783.049546,1350,800,960,0
1786625783.299970,1350,800,960,0
1786625783.550477,1350,800,960,0
1786625783.800905,1350,800,960,0
1786625784.051389,1350,800,960,0
1786625784.301814,1350,800,960,0
1786625784.552241,1350,800,960,0
1786625784.802788,1350,800,960,0
1786625785.053470,1350,800,960,0
1786625785.304075,1350,800,960,0
1786625785.554780,1350,800,960,0
1786625785.805354,1350,800,960,0
1786625786.055970,1350,800,960,0
1786625786.306686,1350,800,960,0
1786625786.557323,1350,800,960,0
1786625786.807987,1350,800,960,0
1786625787.058651,1350,800,960,0
1786625787.309257,1350,800,960,0
1786625787.559973,1350,800,960,0
1786625787.810537,1350,800,960,0
1786625788.060967,1350,800,960,0
1786625788.311475,1350,800,960,0
1786625788.561993,1350,800,960,0
1786625788.812638,1350,800,960,0
1786625789.063255,1350,800,960,0
1786625789.313930,1350,800,960,0
1786625789.564605,1350,800,960,0
1786625789.815184,1350,800,960,0
1786625790.065864,1350,800,960,0
1786625790.316612,1350,800,960,0
1786625790.567214,1350,800,960,0
1786625790.817909,1350,800,960,0
1786625791.068591,1350,800,960,0
1786625791.319214,1350,800,960,0
1786625791.569856,1350,800,960,0
1786625791.820518,1350,800,960,0
1786625792.071211,1350,800,960,0
1786625792.321916,1350,800,960,0
1786625792.572562,1350,800,960,0
1786625792.822989,1350,800,960,0
1786625793.073483,1350,800,960,0
1786625793.323943,1350,800,960,0
1786625793.574424,1350,800,960,0
1786625793.824849,1350,800,960,0
1786625794.075272,1350,800,960,0
1786625794.325777,1350,800,960,0
1786625794.576205,1350,800,960,0
1786625794.826734,1350,800,960,0
1786625795.077157,1350,800,960,0
1786625795.327632,1350,800,960,0
1786625795.578063,1350,800,960,0
1786625795.828595,1350,800,960,0
1786625796.079028,1350,800,960,0
1786625796.329547,1350,800,960,0
1786625796.580005,1350,800,960,0
1786625796.830536,1350,800,960,0
1786625797.081031,1350,800,960,0
1786625797.331520,1350,800,960,0
1786625797.581948,1350,800,960,0
1786625797.832429,1350,800,960,0
1786625798.082852,1350,800,960,0
1786625798.333272,1350,800,960,0
1786625798.583854,1350,800,960,0
1786625798.834522,1350,800,960,0
1786625799.085125,1350,800,960,0
1786625799.335816,1350,800,960,0
1786625799.586422,1350,800,960,0
1786625799.836851,1350,800,960,0
1786625800.087341,1350,800,960,0
1786625800.337765,1350,800,960,0
1786625800.588194,1350,800,960,0
1786625800.838685,1350,800,960,0
1786625801.089114,1350,800,960,0
1786625801.339607,1350,800,960,0
1786625801.590034,1350,800,960,0
1786625801.840525,1350,800,960,0
1786625802.090948,1350,800,960,0
1786625802.341537,1350,800,960,0
1786625802.591961,1350,800,960,0
1786625802.842444,1350,800,960,0
1786625803.092869,1350,800,960,0
1786625803.343294,1350,800,960,0
1786625803.593717,1350,800,960,0
1786625803.844141,1350,800,960,0
1786625804.094646,1350,800,960,0
1786625804.345076,1350,800,960,0
1786625804.595560,1350,800,960,0
1786625804.845985,1350,800,960,0
1786625805.096489,1350,800,960,0
1786625805.346927,1350,800,960,0
1786625805.597403,1350,800,960,0
1786625805.847829,1350,800,960,0
1786625806.098253,1350,800,960,0
1786625806.348737,1350,800,960,0
1786625806.599160,1350,800,960,0
1786625806.849640,1350,800,960,0
1786625807.100068,1350,800,960,0
1786625807.350619,1350,800,960,0
1786625807.601042,1350,800,960,0
1786625807.851699,1350,800,960,0
1786625808.102124,1350,800,960,0
1786625808.352616,1350,800,960,0
1786625808.603095,1350,800,960,0
1786625808.853587,1350,800,960,0
1786625809.104012,1350,800,960,0
1786625809.354496,1350,800,960,0
1786625809.604983,1350,800,960,0
1786625809.855457,1350,800,960,0
1786625810.105890,1350,800,960,0
1786625810.356390,1350,800,960,0
1786625810.606815,1350,800,960,0
1786625810.857243,1350,800,960,0
1786625811.107737,1350,800,960,0
1786625811.358167,1350,800,960,0
1786625811.608687,800,800,960,0
1786625811.859125,800,800,960,0
1786625812.109625,800,800,960,0
1786625812.360082,800,800,960,0
1786625812.610694,800,800,960,0
