phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786627378.852101,1786627380.231475,1786627379.541788,0.693112,1,82.0000,0.8600,96.0000,1350.0000,54.1000,
run,1,1786627380.231580,1786627381.271269,1786627380.751424,1.902748,1,67.0000,0.8600,78.0000,1350.0000,53.7000,
run,2,1786627381.271456,1786627382.313178,1786627381.792317,2.943640,1,67.0000,0.8600,78.0000,1350.0000,53.9000,
run,3,1786627382.313365,1786627383.403035,1786627382.858201,4.009524,1,69.0000,0.8600,81.0000,1350.0000,54.0000,
run,4,1786627383.403215,1786627384.461575,1786627383.932395,5.083719,1,70.0000,0.8600,82.0000,1350.0000,54.0000,
run,5,1786627384.461669,1786627385.490254,1786627384.975962,6.127285,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,6,1786627385.490435,1786627386.493975,1786627385.992205,7.143529,1,67.0000,0.8600,78.0000,1350.0000,54.4000,
run,7,1786627386.494096,1786627387.558120,1786627387.026108,8.177431,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,8,1786627387.558225,1786627388.568868,1786627388.063546,9.214870,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,9,1786627388.569109,1786627389.597139,1786627389.083124,10.234448,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,10,1786627389.597251,1786627390.585764,1786627390.091507,11.242831,1,67.0000,0.8600,78.0000,1350.0000,54.0000,
run,11,1786627390.585811,1786627391.572496,1786627391.079154,12.230477,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,12,1786627391.572613,1786627392.592505,1786627392.082559,13.233882,1,67.0000,0.8600,78.0000,1350.0000,54.0000,
run,13,1786627392.592610,1786627393.585451,1786627393.089031,14.240354,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,14,1786627393.585692,1786627394.612031,1786627394.098861,15.250185,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,15,1786627394.612078,1786627395.654733,1786627395.133406,16.284729,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,16,1786627395.654782,1786627396.678777,1786627396.166780,17.318103,1,70.0000,0.8600,82.0000,1350.0000,54.4000,
run,17,1786627396.678838,1786627397.749661,1786627397.214250,18.365573,1,69.0000,0.8600,81.0000,1350.0000,54.1000,
run,18,1786627397.749749,1786627398.807976,1786627398.278862,19.430186,1,69.0000,0.8600,81.0000,1350.0000,54.1000,
run,19,1786627398.808125,1786627399.828592,1786627399.318358,20.469682,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,20,1786627399.828690,1786627400.802375,1786627400.315532,21.466856,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,21,1786627400.802475,1786627401.784147,1786627401.293311,22.444635,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,22,1786627401.784460,1786627402.806254,1786627402.295357,23.446681,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,23,1786627402.806481,1786627403.791490,1786627403.298985,24.450309,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,24,1786627403.791636,1786627404.782763,1786627404.287199,25.438523,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,25,1786627404.782878,1786627405.849502,1786627405.316190,26.467513,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,26,1786627405.849552,1786627406.857659,1786627406.353606,27.504929,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,27,1786627406.857708,1786627407.930499,1786627407.394104,28.545427,1,67.0000,0.8600,78.0000,1350.0000,54.5000,
