phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
pre,0,1786627217.978592,1786627218.988911,1786627218.483751,0.507824,1,38.0000,0.7400,52.0000,800.0000,44.0000,
pre,1,1786627218.991040,1786627220.024504,1786627219.507772,1.531844,1,38.0000,0.7400,52.0000,800.0000,44.1000,
