phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786626602.461614,1786626603.474853,1786626602.968234,0.509513,1,39.0000,0.7400,54.0000,800.0000,51.0000,
run,1,1786626603.474915,1786626604.477538,1786626603.976226,1.517506,1,42.0000,0.7400,57.0000,800.0000,50.7000,
run,2,1786626604.477645,1786626605.486596,1786626604.982121,2.523400,1,42.0000,0.7400,57.0000,800.0000,50.5000,
run,3,1786626605.486699,1786626606.466750,1786626605.976725,3.518004,1,42.0000,0.7400,57.0000,800.0000,50.3000,
run,4,1786626606.466854,1786626607.463645,1786626606.965249,4.506529,1,39.0000,0.7400,54.0000,800.0000,49.5000,
run,5,1786626607.463787,1786626608.484784,1786626607.974286,5.515565,1,39.0000,0.7400,54.0000,800.0000,49.5000,
run,6,1786626608.484830,1786626609.502784,1786626608.993807,6.535086,1,42.0000,0.7400,57.0000,800.0000,49.0000,
run,7,1786626609.502891,1786626610.496838,1786626609.999865,7.541144,1,39.0000,0.7400,53.0000,800.0000,48.7000,
run,8,1786626610.496947,1786626611.483559,1786626610.990253,8.531532,1,41.0000,0.7400,56.0000,800.0000,48.6000,
run,9,1786626611.483667,1786626612.489225,1786626611.986446,9.527726,1,42.0000,0.7400,57.0000,800.0000,48.7000,
run,10,1786626612.489440,1786626613.509612,1786626612.999526,10.540806,1,42.0000,0.7400,57.0000,800.0000,48.5000,
run,11,1786626613.509659,1786626614.515160,1786626614.012409,11.553689,1,39.0000,0.7400,54.0000,800.0000,48.0000,
run,12,1786626614.515490,1786626615.508639,1786626615.012064,12.553344,1,39.0000,0.7400,54.0000,800.0000,48.0000,
run,13,1786626615.508745,1786626616.506259,1786626616.007502,13.548782,1,38.0000,0.7400,52.0000,800.0000,47.8000,
run,14,1786626616.506358,1786626617.499524,1786626617.002941,14.544221,1,38.0000,0.7400,52.0000,800.0000,47.5000,
run,15,1786626617.499740,1786626618.487774,1786626617.993757,15.535037,1,42.0000,0.7400,57.0000,800.0000,47.3000,
run,16,1786626618.488017,1786626619.518521,1786626619.003269,16.544549,1,42.0000,0.7400,57.0000,800.0000,47.5000,
run,17,1786626619.518628,1786626620.511683,1786626620.015156,17.556435,1,39.0000,0.7400,53.0000,800.0000,46.9000,
run,18,1786626620.511796,1786626621.497203,1786626621.004499,18.545779,1,39.0000,0.7400,53.0000,800.0000,46.8000,
run,19,1786626621.497390,1786626622.480209,1786626621.988800,19.530079,1,42.0000,0.7400,57.0000,800.0000,46.7000,
run,20,1786626622.480386,1786626623.500593,1786626622.990489,20.531769,1,39.0000,0.7400,53.0000,800.0000,46.4000,
run,21,1786626623.500814,1786626624.526157,1786626624.013485,21.554765,1,39.0000,0.7400,54.0000,800.0000,46.4000,
run,22,1786626624.526207,1786626625.543694,1786626625.034950,22.576230,1,39.0000,0.7400,53.0000,800.0000,46.2000,
run,23,1786626625.543741,1786626626.587057,1786626626.065399,23.606678,1,38.0000,0.7400,52.0000,800.0000,46.0000,
run,24,1786626626.587135,1786626627.595505,1786626627.091320,24.632600,1,39.0000,0.7400,54.0000,800.0000,45.8000,
run,25,1786626627.595552,1786626628.617974,1786626628.106763,25.648042,1,38.0000,0.7400,52.0000,800.0000,45.7000,
run,26,1786626628.618212,1786626629.604890,1786626629.111551,26.652831,1,38.0000,0.7400,52.0000,800.0000,45.5000,
run,27,1786626629.605003,1786626630.622258,1786626630.113630,27.654910,1,39.0000,0.7400,54.0000,800.0000,45.8000,
run,28,1786626630.622461,1786626631.644241,1786626631.133351,28.674630,1,39.0000,0.7400,53.0000,800.0000,45.5000,
run,29,1786626631.644338,1786626632.650163,1786626632.147251,29.688530,1,38.0000,0.7400,52.0000,800.0000,45.3000,
run,30,1786626632.650354,1786626633.689814,1786626633.170084,30.711364,1,38.0000,0.7400,52.0000,800.0000,45.0000,
run,31,1786626633.690048,1786626634.726933,1786626634.208491,31.749770,1,39.0000,0.7400,54.0000,800.0000,44.9000,
run,32,1786626634.727045,1786626635.743763,1786626635.235404,32.776684,1,38.0000,0.7400,52.0000,800.0000,45.0000,
run,33,1786626635.743810,1786626636.756769,1786626636.250290,33.791569,1,38.0000,0.7400,52.0000,800.0000,44.5000,
run,34,1786626636.756887,1786626637.755007,1786626637.255947,34.797226,1,38.0000,0.7400,52.0000,800.0000,44.3000,
run,35,1786626637.755054,1786626638.778159,1786626638.266607,35.807886,1,38.0000,0.7400,52.0000,800.0000,44.5000,
run,36,1786626638.778480,1786626639.754599,1786626639.266539,36.807819,1,38.0000,0.7400,52.0000,800.0000,44.6000,
run,37,1786626639.754706,1786626640.761024,1786626640.257865,37.799145,1,38.0000,0.7400,52.0000,800.0000,44.1000,
run,38,1786626640.761135,1786626641.816193,1786626641.288664,38.829943,1,41.0000,0.7400,56.0000,800.0000,44.8000,
run,39,1786626641.816239,1786626642.832590,1786626642.324415,39.865694,1,36.0000,0.7400,50.0000,800.0000,43.9000,
