t,aiclk,arcclk,axiclk,therm_trip
1786627220.105868,800,800,960,0
1786627220.357684,800,800,960,0
1786627220.608158,1350,800,960,0
1786627220.858777,1350,800,960,0
1786627221.109199,1350,800,960,0
1786627221.359679,1350,800,960,0
1786627221.610132,1350,800,960,0
1786627221.860651,1350,800,960,0
1786627222.111077,1350,800,960,0
1786627222.361607,1350,800,960,0
1786627222.612403,1350,800,960,0
1786627222.862977,1350,800,960,0
1786627223.113480,1350,800,960,0
1786627223.363899,1350,800,960,0
1786627223.614377,1350,800,960,0
1786627223.864818,1350,800,960,0
1786627224.115364,1350,800,960,0
1786627224.365788,1350,800,960,0
1786627224.616211,1350,800,960,0
1786627224.866730,1350,800,960,0
1786627225.117157,1350,800,960,0
1786627225.367644,1350,800,960,0
1786627225.618078,1350,800,960,0
1786627225.868598,1350,800,960,0
1786627226.119020,1350,800,960,0
1786627226.369501,1350,800,960,0
1786627226.619959,1350,800,960,0
1786627226.870591,1350,800,960,0
1786627227.121011,1350,800,960,0
1786627227.371504,1350,800,960,0
1786627227.621968,1350,800,960,0
1786627227.872610,1350,800,960,0
1786627228.123030,1350,800,960,0
1786627228.373516,1350,800,960,0
1786627228.623968,1350,800,960,0
1786627228.874482,1350,800,960,0
1786627229.125150,1350,800,960,0
1786627229.375840,1350,800,960,0
1786627229.626536,1350,800,960,0
1786627229.877044,1350,800,960,0
1786627230.127530,1350,800,960,0
1786627230.377950,1350,800,960,0
1786627230.628470,1350,800,960,0
1786627230.878894,1350,800,960,0
1786627231.129380,1350,800,960,0
1786627231.379854,1350,800,960,0
1786627231.630311,1350,800,960,0
1786627231.880864,1350,800,960,0
1786627232.131347,1350,800,960,0
1786627232.381768,1350,800,960,0
1786627232.632264,1350,800,960,0
1786627232.883101,1350,800,960,0
1786627233.133619,1350,800,960,0
1786627233.384040,1350,800,960,0
1786627233.634570,1350,800,960,0
1786627233.884993,1350,800,960,0
1786627234.135489,1350,800,960,0
1786627234.385984,1350,800,960,0
1786627234.636471,1350,800,960,0
1786627234.886902,1350,800,960,0
1786627235.137402,1350,800,960,0
1786627235.387835,1350,800,960,0
1786627235.638389,1350,800,960,0
1786627235.889170,1350,800,960,0
1786627236.139819,1350,800,960,0
1786627236.390245,1350,800,960,0
1786627236.640794,1350,800,960,0
1786627236.891394,1350,800,960,0
1786627237.141910,1350,800,960,0
1786627237.392632,1350,800,960,0
1786627237.643122,1350,800,960,0
1786627237.893710,1350,800,960,0
1786627238.144188,1350,800,960,0
1786627238.394740,1350,800,960,0
1786627238.645431,1350,800,960,0
1786627238.895918,1350,800,960,0
1786627239.146402,1350,800,960,0
1786627239.396891,1350,800,960,0
1786627239.647475,1350,800,960,0
1786627239.898182,1350,800,960,0
1786627240.148849,1350,800,960,0
1786627240.399333,1350,800,960,0
1786627240.649837,1350,800,960,0
1786627240.900356,1350,800,960,0
1786627241.150982,1350,800,960,0
1786627241.401471,1350,800,960,0
1786627241.651892,1350,800,960,0
1786627241.902379,1350,800,960,0
1786627242.152802,1350,800,960,0
1786627242.403235,1350,800,960,0
1786627242.653727,1350,800,960,0
1786627242.904150,1350,800,960,0
1786627243.154634,1350,800,960,0
1786627243.405054,1350,800,960,0
1786627243.655571,1350,800,960,0
1786627243.905995,1350,800,960,0
1786627244.156529,1350,800,960,0
1786627244.407018,1350,800,960,0
1786627244.657622,1350,800,960,0
1786627244.908130,1350,800,960,0
1786627245.158956,1350,800,960,0
1786627245.409605,1350,800,960,0
1786627245.660084,1350,800,960,0
1786627245.910568,1350,800,960,0
1786627246.160996,1350,800,960,0
1786627246.411510,1350,800,960,0
1786627246.661989,1350,800,960,0
1786627246.912491,1350,800,960,0
1786627247.162926,1350,800,960,0
1786627247.413416,1350,800,960,0
1786627247.663890,1350,800,960,0
1786627247.914400,1350,800,960,0
1786627248.164827,1350,800,960,0
1786627248.415336,1350,800,960,0
1786627248.665815,1350,800,960,0
1786627248.916242,1350,800,960,0
1786627249.166730,1350,800,960,0
1786627249.417251,1350,800,960,0
1786627249.667829,1350,800,960,0
1786627249.918251,1350,800,960,0
1786627250.168899,1350,800,960,0
1786627250.419737,1350,800,960,0
1786627250.670356,1350,800,960,0
1786627250.920776,1350,800,960,0
1786627251.171231,1350,800,960,0
1786627251.421803,1350,800,960,0
1786627251.672582,1350,800,960,0
1786627251.923156,1350,800,960,0
1786627252.173814,1350,800,960,0
1786627252.424507,1350,800,960,0
1786627252.675115,1350,800,960,0
1786627252.925798,1350,800,960,0
1786627253.176748,1350,800,960,0
1786627253.427629,1350,800,960,0
1786627253.678546,1350,800,960,0
1786627253.929313,1350,800,960,0
1786627254.180077,1350,800,960,0
1786627254.431011,1350,800,960,0
1786627254.682104,1350,800,960,0
1786627254.933312,1350,800,960,0
1786627255.184072,1350,800,960,0
1786627255.434631,1350,800,960,0
1786627255.685251,1350,800,960,0
1786627255.935800,1350,800,960,0
1786627256.186595,1350,800,960,0
1786627256.437015,1350,800,960,0
1786627256.687538,1350,800,960,0
1786627256.937977,1350,800,960,0
1786627257.188496,1350,800,960,0
1786627257.438919,1350,800,960,0
1786627257.689406,1350,800,960,0
1786627257.939831,1350,800,960,0
1786627258.190327,1350,800,960,0
1786627258.440773,1350,800,960,0
1786627258.691235,1350,800,960,0
1786627258.941707,1350,800,960,0
1786627259.192153,1350,800,960,0
1786627259.442627,1350,800,960,0
1786627259.693074,1350,800,960,0
1786627259.943659,1350,800,960,0
1786627260.194106,1350,800,960,0
1786627260.444603,1350,800,960,0
1786627260.695194,1350,800,960,0
1786627260.945681,1350,800,960,0
1786627261.196124,1350,800,960,0
1786627261.446606,1350,800,960,0
1786627261.697050,1350,800,960,0
1786627261.947575,1350,800,960,0
1786627262.198020,1350,800,960,0
1786627262.448511,1350,800,960,0
1786627262.698970,1350,800,960,0
1786627262.949464,1350,800,960,0
1786627263.199960,1350,800,960,0
1786627263.450762,1350,800,960,0
1786627263.701262,1350,800,960,0
1786627263.951745,1350,800,960,0
1786627264.202211,1350,800,960,0
1786627264.452753,1350,800,960,0
1786627264.703335,1350,800,960,0
1786627264.954006,1350,800,960,0
1786627265.204847,1350,800,960,0
1786627265.455575,1350,800,960,0
1786627265.706142,1350,800,960,0
1786627265.956733,1350,800,960,0
1786627266.207189,1350,800,960,0
1786627266.457677,1350,800,960,0
1786627266.708135,1350,800,960,0
1786627266.958646,1350,800,960,0
1786627267.209100,1350,800,960,0
1786627267.459640,1350,800,960,0
1786627267.710107,1350,800,960,0
1786627267.960773,1350,800,960,0
1786627268.211431,1350,800,960,0
1786627268.462306,1350,800,960,0
1786627268.713004,1350,800,960,0
1786627268.963875,1350,800,960,0
1786627269.214869,1350,800,960,0
1786627269.465893,1350,800,960,0
1786627269.716939,800,800,960,0
1786627269.967849,800,800,960,0
1786627270.220303,800,800,960,0
1786627270.470852,800,800,960,0
1786627270.721312,800,800,960,0
1786627270.971789,800,800,960,0
1786627271.222317,800,800,960,0
1786627271.472833,800,800,960,0
1786627271.725348,800,800,960,0
