phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786626071.012791,1786626072.393417,1786626071.703104,0.693168,1,80.0000,0.8600,94.0000,1350.0000,47.5000,
run,1,1786626072.393529,1786626073.371941,1786626072.882735,1.872799,1,67.0000,0.8600,78.0000,1350.0000,47.3000,
run,2,1786626073.372050,1786626074.350135,1786626073.861092,2.851156,1,64.0000,0.8600,75.0000,1350.0000,47.6000,
run,3,1786626074.350454,1786626075.399203,1786626074.874828,3.864892,1,64.0000,0.8600,75.0000,1350.0000,47.8000,
run,4,1786626075.399533,1786626076.403533,1786626075.901533,4.891597,1,64.0000,0.8600,75.0000,1350.0000,47.8000,
run,5,1786626076.403580,1786626077.402102,1786626076.902841,5.892905,1,67.0000,0.8600,78.0000,1350.0000,48.1000,
run,6,1786626077.402213,1786626078.425456,1786626077.913835,6.903898,1,67.0000,0.8600,78.0000,1350.0000,48.4000,
run,7,1786626078.425503,1786626079.455521,1786626078.940512,7.930576,1,67.0000,0.8600,78.0000,1350.0000,48.6000,
run,8,1786626079.455734,1786626080.511847,1786626079.983790,8.973854,1,67.0000,0.8600,78.0000,1350.0000,48.5000,
run,9,1786626080.511957,1786626081.534088,1786626081.023022,10.013086,1,67.0000,0.8600,78.0000,1350.0000,48.7000,
run,10,1786626081.534198,1786626082.568872,1786626082.051535,11.041599,1,67.0000,0.8600,78.0000,1350.0000,49.0000,
run,11,1786626082.568980,1786626083.609444,1786626083.089212,12.079276,1,64.0000,0.8600,75.0000,1350.0000,49.0000,
run,12,1786626083.609491,1786626084.633878,1786626084.121684,13.111748,1,66.0000,0.8600,77.0000,1350.0000,49.3000,
run,13,1786626084.634087,1786626085.691730,1786626085.162909,14.152973,1,66.0000,0.8600,77.0000,1350.0000,49.5000,
run,14,1786626085.691836,1786626086.712885,1786626086.202361,15.192425,1,66.0000,0.8600,77.0000,1350.0000,49.5000,
run,15,1786626086.712993,1786626087.735185,1786626087.224089,16.214153,1,66.0000,0.8600,77.0000,1350.0000,49.8000,
run,16,1786626087.735230,1786626088.734793,1786626088.235012,17.225075,1,67.0000,0.8600,78.0000,1350.0000,49.8000,
run,17,1786626088.734838,1786626089.721033,1786626089.227935,18.217999,1,67.0000,0.8600,78.0000,1350.0000,49.6000,
run,18,1786626089.721246,1786626090.769475,1786626090.245360,19.235424,1,67.0000,0.8600,78.0000,1350.0000,49.9000,
run,19,1786626090.769583,1786626091.770588,1786626091.270086,20.260150,1,67.0000,0.8600,78.0000,1350.0000,50.1000,
run,20,1786626091.770703,1786626092.809823,1786626092.290263,21.280327,1,67.0000,0.8600,78.0000,1350.0000,50.3000,
run,21,1786626092.809921,1786626093.865924,1786626093.337922,22.327986,1,66.0000,0.8600,77.0000,1350.0000,50.3000,
run,22,1786626093.866033,1786626094.848577,1786626094.357305,23.347369,1,67.0000,0.8600,78.0000,1350.0000,50.3000,
run,23,1786626094.848794,1786626095.875499,1786626095.362146,24.352210,1,67.0000,0.8600,78.0000,1350.0000,50.5000,
run,24,1786626095.875605,1786626096.892159,1786626096.383882,25.373946,1,66.0000,0.8600,77.0000,1350.0000,50.8000,
run,25,1786626096.892269,1786626097.923858,1786626097.408063,26.398127,1,66.0000,0.8600,77.0000,1350.0000,50.8000,
run,26,1786626097.923967,1786626098.965630,1786626098.444799,27.434863,1,67.0000,0.8600,78.0000,1350.0000,50.7000,
run,27,1786626098.965740,1786626099.964409,1786626099.465075,28.455138,1,67.0000,0.8600,78.0000,1350.0000,50.8000,
run,28,1786626099.964618,1786626100.989797,1786626100.477208,29.467272,1,67.0000,0.8600,78.0000,1350.0000,51.2000,
run,29,1786626100.989904,1786626102.013160,1786626101.501532,30.491596,1,67.0000,0.8600,78.0000,1350.0000,51.2000,
run,30,1786626102.013351,1786626103.042862,1786626102.528106,31.518170,1,67.0000,0.8600,78.0000,1350.0000,51.3000,
run,31,1786626103.042970,1786626104.091653,1786626103.567311,32.557375,1,67.0000,0.8600,78.0000,1350.0000,51.2000,
run,32,1786626104.091722,1786626105.106188,1786626104.598955,33.589019,1,67.0000,0.8600,78.0000,1350.0000,51.2000,
run,33,1786626105.106675,1786626106.128595,1786626105.617635,34.607699,1,67.0000,0.8600,78.0000,1350.0000,51.7000,
run,34,1786626106.128704,1786626107.149048,1786626106.638876,35.628940,1,67.0000,0.8600,78.0000,1350.0000,51.4000,
run,35,1786626107.149552,1786626108.184492,1786626107.667022,36.657086,1,67.0000,0.8600,78.0000,1350.0000,51.7000,
run,36,1786626108.184540,1786626109.197193,1786626108.690866,37.680930,1,67.0000,0.8600,78.0000,1350.0000,51.7000,
