phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786625708.900093,1786625710.257155,1786625709.578624,0.681764,1,82.0000,0.8600,96.0000,1350.0000,54.3000,
run,1,1786625710.257457,1786625711.253225,1786625710.755341,1.858482,1,67.0000,0.8600,78.0000,1350.0000,53.9000,
run,2,1786625711.253408,1786625712.244166,1786625711.748787,2.851928,1,67.0000,0.8600,78.0000,1350.0000,53.7000,
run,3,1786625712.244214,1786625713.236655,1786625712.740434,3.843575,1,68.0000,0.8600,79.0000,1350.0000,54.0000,
run,4,1786625713.236761,1786625714.226901,1786625713.731831,4.834972,1,67.0000,0.8600,78.0000,1350.0000,53.7000,
run,5,1786625714.227007,1786625715.257758,1786625714.742383,5.845523,1,69.0000,0.8600,81.0000,1350.0000,54.0000,
run,6,1786625715.257997,1786625716.278912,1786625715.768454,6.871595,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,7,1786625716.279023,1786625717.289498,1786625716.784260,7.887401,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,8,1786625717.289544,1786625718.295014,1786625717.792279,8.895420,1,67.0000,0.8600,78.0000,1350.0000,54.0000,
run,9,1786625718.295124,1786625719.282890,1786625718.789007,9.892148,1,69.0000,0.8600,81.0000,1350.0000,54.1000,
run,10,1786625719.282997,1786625720.309536,1786625719.796266,10.899407,1,67.0000,0.8600,78.0000,1350.0000,53.9000,
run,11,1786625720.309772,1786625721.333874,1786625720.821823,11.924964,1,67.0000,0.8600,78.0000,1350.0000,54.1000,
run,12,1786625721.333985,1786625722.351884,1786625721.842935,12.946075,1,67.0000,0.8600,78.0000,1350.0000,54.5000,
run,13,1786625722.351930,1786625723.344148,1786625722.848039,13.951180,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,14,1786625723.344262,1786625724.332782,1786625723.838522,14.941663,1,68.0000,0.8600,79.0000,1350.0000,54.1000,
run,15,1786625724.332890,1786625725.357505,1786625724.845198,15.948338,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
