t,aiclk,arcclk,axiclk,therm_trip
1786627432.670288,800,800,960,0
1786627432.922245,800,800,960,0
1786627433.172794,800,800,960,0
1786627433.423240,1350,800,960,0
1786627433.673718,1350,800,960,0
1786627433.924139,1343,800,960,0
1786627434.174671,1343,800,960,0
1786627434.425208,1350,800,960,0
1786627434.675773,1350,800,960,0
1786627434.926195,1350,800,960,0
1786627435.176732,1350,800,960,0
1786627435.427192,1350,800,960,0
1786627435.677901,1350,800,960,0
1786627435.928575,1350,800,960,0
1786627436.179205,1350,800,960,0
1786627436.429789,1350,800,960,0
1786627436.680229,1350,800,960,0
1786627436.930712,1350,800,960,0
1786627437.181192,1350,800,960,0
1786627437.431746,1350,800,960,0
1786627437.682417,1350,800,960,0
1786627437.933054,1350,800,960,0
1786627438.183720,1350,800,960,0
1786627438.434234,1350,800,960,0
1786627438.684722,1350,800,960,0
1786627438.935147,1350,800,960,0
1786627439.185632,1350,800,960,0
1786627439.436106,1350,800,960,0
1786627439.686676,1350,800,960,0
1786627439.937124,1350,800,960,0
1786627440.187613,1350,800,960,0
1786627440.438043,1350,800,960,0
1786627440.688534,1350,800,960,0
1786627440.938966,1350,800,960,0
1786627441.189470,1350,800,960,0
1786627441.439914,1350,800,960,0
1786627441.690401,1350,800,960,0
1786627441.940850,1350,800,960,0
1786627442.191331,1350,800,960,0
1786627442.441760,1350,800,960,0
1786627442.692179,1350,800,960,0
1786627442.942655,1350,800,960,0
1786627443.193071,1350,800,960,0
1786627443.443547,1350,800,960,0
1786627443.693968,1350,800,960,0
1786627443.944448,1350,800,960,0
1786627444.194871,1350,800,960,0
1786627444.445334,1350,800,960,0
1786627444.695832,1350,800,960,0
1786627444.946256,1350,800,960,0
1786627445.196746,1350,800,960,0
1786627445.447214,1350,800,960,0
1786627445.697706,1350,800,960,0
1786627445.948180,1350,800,960,0
1786627446.198665,1350,800,960,0
1786627446.449091,1350,800,960,0
1786627446.699566,1350,800,960,0
1786627446.949992,1350,800,960,0
1786627447.200481,1350,800,960,0
1786627447.450904,1350,800,960,0
1786627447.701370,1350,800,960,0
1786627447.951792,1350,800,960,0
1786627448.202214,1350,800,960,0
1786627448.452693,1350,800,960,0
1786627448.703123,1350,800,960,0
1786627448.953609,1350,800,960,0
1786627449.204026,1350,800,960,0
1786627449.454505,1350,800,960,0
1786627449.704927,1350,800,960,0
1786627449.955484,1350,800,960,0
1786627450.205904,1350,800,960,0
1786627450.456392,1350,800,960,0
1786627450.706826,1350,800,960,0
1786627450.957247,1350,800,960,0
1786627451.207719,1350,800,960,0
1786627451.458146,1350,800,960,0
1786627451.708622,1350,800,960,0
1786627451.959045,1350,800,960,0
1786627452.209559,1350,800,960,0
1786627452.460020,1350,800,960,0
1786627452.710502,1350,800,960,0
1786627452.960921,1350,800,960,0
1786627453.211452,1350,800,960,0
1786627453.461878,1350,800,960,0
1786627453.712300,1350,800,960,0
1786627453.962722,1350,800,960,0
1786627454.213147,1350,800,960,0
1786627454.463639,1350,800,960,0
1786627454.714096,1350,800,960,0
1786627454.964648,1350,800,960,0
1786627455.215069,1350,800,960,0
1786627455.465553,1350,800,960,0
1786627455.715976,1350,800,960,0
1786627455.966453,1350,800,960,0
1786627456.216920,1350,800,960,0
1786627456.467398,1350,800,960,0
1786627456.717835,1350,800,960,0
1786627456.968259,1350,800,960,0
1786627457.218740,1350,800,960,0
1786627457.469379,1350,800,960,0
1786627457.719979,1350,800,960,0
1786627457.970661,1350,800,960,0
1786627458.221300,1350,800,960,0
1786627458.471837,1350,800,960,0
1786627458.722260,1350,800,960,0
1786627458.972765,1350,800,960,0
1786627459.223232,1350,800,960,0
1786627459.473720,1350,800,960,0
1786627459.724145,1350,800,960,0
1786627459.974635,1350,800,960,0
1786627460.225132,1350,800,960,0
1786627460.475625,1350,800,960,0
1786627460.726116,1350,800,960,0
1786627460.976606,1350,800,960,0
1786627461.227081,1350,800,960,0
1786627461.477558,1350,800,960,0
1786627461.727981,1350,800,960,0
1786627461.978466,1350,800,960,0
1786627462.228889,1350,800,960,0
1786627462.479408,1350,800,960,0
1786627462.729905,1350,800,960,0
1786627462.980400,1350,800,960,0
1786627463.230825,1350,800,960,0
1786627463.481245,1350,800,960,0
1786627463.731719,1350,800,960,0
1786627463.982142,1350,800,960,0
1786627464.232633,1350,800,960,0
1786627464.483109,1350,800,960,0
1786627464.733603,1350,800,960,0
1786627464.984053,1350,800,960,0
1786627465.234617,1350,800,960,0
1786627465.485070,1343,800,960,0
1786627465.735610,1350,800,960,0
1786627465.986084,1350,800,960,0
1786627466.236630,1350,800,960,0
1786627466.487082,1350,800,960,0
1786627466.737590,1350,800,960,0
1786627466.988024,1350,800,960,0
1786627467.238524,1350,800,960,0
1786627467.488946,1350,800,960,0
1786627467.739427,1350,800,960,0
1786627467.989850,1350,800,960,0
1786627468.240334,1350,800,960,0
1786627468.490807,1350,800,960,0
1786627468.741235,1350,800,960,0
1786627468.991726,1350,800,960,0
1786627469.242172,1350,800,960,0
1786627469.492650,1350,800,960,0
1786627469.743078,1350,800,960,0
1786627469.993562,1350,800,960,0
1786627470.244053,1350,800,960,0
1786627470.494658,1350,800,960,0
1786627470.745083,1350,800,960,0
