phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
pre,0,1786625237.528985,1786625238.519031,1786625238.024008,0.497690,1,39.0000,0.7400,54.0000,800.0000,51.2000,
pre,1,1786625238.521054,1786625239.507510,1786625239.014282,1.487964,1,39.0000,0.7400,54.0000,800.0000,51.0000,
