phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786626805.804395,1786626807.079154,1786626806.441775,0.640510,1,82.0000,0.8600,96.0000,1350.0000,53.9000,
run,1,1786626807.079272,1786626808.060839,1786626807.570055,1.768791,1,69.0000,0.8600,81.0000,1350.0000,53.5000,
run,2,1786626808.061055,1786626809.038631,1786626808.549843,2.748579,1,68.0000,0.8600,79.0000,1350.0000,53.4000,
run,3,1786626809.038740,1786626810.088570,1786626809.563655,3.762391,1,67.0000,0.8600,78.0000,1350.0000,53.5000,
run,4,1786626810.088675,1786626811.114396,1786626810.601535,4.800271,1,67.0000,0.8600,78.0000,1350.0000,53.7000,
run,5,1786626811.114506,1786626812.111093,1786626811.612799,5.811535,1,67.0000,0.8600,78.0000,1350.0000,53.5000,
run,6,1786626812.111451,1786626813.098651,1786626812.605051,6.803786,1,69.0000,0.8600,81.0000,1350.0000,53.9000,
run,7,1786626813.098860,1786626814.088885,1786626813.593873,7.792608,1,68.0000,0.8600,79.0000,1350.0000,53.9000,
run,8,1786626814.089000,1786626815.138573,1786626814.613787,8.812523,1,69.0000,0.8600,81.0000,1350.0000,54.0000,
run,9,1786626815.138681,1786626816.177501,1786626815.658091,9.856827,1,69.0000,0.8600,81.0000,1350.0000,54.0000,
run,10,1786626816.177547,1786626817.220583,1786626816.699065,10.897801,1,68.0000,0.8600,79.0000,1350.0000,54.0000,
run,11,1786626817.220695,1786626818.220346,1786626817.720520,11.919256,1,69.0000,0.8600,81.0000,1350.0000,54.0000,
run,12,1786626818.220494,1786626819.208821,1786626818.714658,12.913393,1,67.0000,0.8600,78.0000,1350.0000,53.9000,
run,13,1786626819.208931,1786626820.265131,1786626819.737031,13.935767,1,67.0000,0.8600,78.0000,1350.0000,54.0000,
run,14,1786626820.265178,1786626821.256125,1786626820.760652,14.959387,1,69.0000,0.8600,81.0000,1350.0000,54.0000,
run,15,1786626821.256233,1786626822.231542,1786626821.743887,15.942623,1,70.0000,0.8600,82.0000,1350.0000,54.0000,
run,16,1786626822.231649,1786626823.215516,1786626822.723583,16.922318,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,17,1786626823.215729,1786626824.204813,1786626823.710271,17.909007,1,70.0000,0.8600,82.0000,1350.0000,54.1000,
run,18,1786626824.204927,1786626825.232861,1786626824.718894,18.917630,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,19,1786626825.232977,1786626826.244454,1786626825.738716,19.937451,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,20,1786626826.244502,1786626827.280678,1786626826.762590,20.961326,1,67.0000,0.8600,78.0000,1350.0000,54.1000,
run,21,1786626827.280792,1786626828.276838,1786626827.778815,21.977551,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,22,1786626828.277051,1786626829.270397,1786626828.773724,22.972459,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,23,1786626829.270508,1786626830.323727,1786626829.797118,23.995853,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,24,1786626830.323833,1786626831.344816,1786626830.834325,25.033061,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,25,1786626831.344913,1786626832.370943,1786626831.857928,26.056664,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,26,1786626832.371052,1786626833.352875,1786626832.861963,27.060699,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,27,1786626833.353086,1786626834.331210,1786626833.842148,28.040884,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,28,1786626834.331257,1786626835.382865,1786626834.857061,29.055797,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,29,1786626835.382973,1786626836.388181,1786626835.885577,30.084312,1,67.0000,0.8600,78.0000,1350.0000,54.5000,
run,30,1786626836.388362,1786626837.389938,1786626836.889150,31.087886,1,67.0000,0.8600,78.0000,1350.0000,54.5000,
run,31,1786626837.390048,1786626838.390598,1786626837.890323,32.089059,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,32,1786626838.390810,1786626839.380155,1786626838.885483,33.084218,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,33,1786626839.380267,1786626840.426233,1786626839.903250,34.101985,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,34,1786626840.426419,1786626841.431391,1786626840.928905,35.127641,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,35,1786626841.431628,1786626842.440011,1786626841.935820,36.134555,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,36,1786626842.440119,1786626843.424828,1786626842.932474,37.131209,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,37,1786626843.425038,1786626844.414846,1786626843.919942,38.118678,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,38,1786626844.414960,1786626845.467683,1786626844.941321,39.140057,1,67.0000,0.8600,78.0000,1350.0000,54.8000,
run,39,1786626845.467731,1786626846.485847,1786626845.976789,40.175524,1,68.0000,0.8600,79.0000,1350.0000,54.4000,
run,40,1786626846.485960,1786626847.473655,1786626846.979808,41.178543,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,41,1786626847.473712,1786626848.463843,1786626847.968777,42.167513,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
