phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
pre,0,1786625450.025846,1786625451.053103,1786625450.539475,0.516300,1,39.0000,0.7400,54.0000,800.0000,51.4000,
pre,1,1786625451.055358,1786625452.082533,1786625451.568945,1.545770,1,39.0000,0.7400,53.0000,800.0000,50.9000,
