phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786626388.745480,1786626390.162944,1786626389.454212,0.711391,1,84.0000,0.8600,98.0000,1350.0000,54.1000,
run,1,1786626390.163063,1786626391.171974,1786626390.667518,1.924698,1,67.0000,0.8600,78.0000,1350.0000,54.0000,
run,2,1786626391.172090,1786626392.206016,1786626391.689053,2.946233,1,67.0000,0.8600,78.0000,1350.0000,53.9000,
run,3,1786626392.206151,1786626393.216057,1786626392.711104,3.968283,1,69.0000,0.8600,81.0000,1350.0000,53.7000,
run,4,1786626393.216167,1786626394.241484,1786626393.728826,4.986005,1,67.0000,0.8600,78.0000,1350.0000,53.9000,
run,5,1786626394.241531,1786626395.230893,1786626394.736212,5.993392,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,6,1786626395.231001,1786626396.203106,1786626395.717053,6.974233,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,7,1786626396.203212,1786626397.226691,1786626396.714952,7.972131,1,68.0000,0.8600,79.0000,1350.0000,54.0000,
run,8,1786626397.226925,1786626398.238212,1786626397.732569,8.989748,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,9,1786626398.238392,1786626399.259843,1786626398.749118,10.006297,1,67.0000,0.8600,78.0000,1350.0000,54.4000,
run,10,1786626399.259890,1786626400.247359,1786626399.753624,11.010803,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,11,1786626400.247594,1786626401.234841,1786626400.741217,11.998397,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,12,1786626401.234948,1786626402.263882,1786626401.749415,13.006595,1,67.0000,0.8600,78.0000,1350.0000,54.3000,
run,13,1786626402.264125,1786626403.275805,1786626402.769965,14.027144,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,14,1786626403.275915,1786626404.302892,1786626403.789403,15.046583,1,68.0000,0.8600,79.0000,1350.0000,54.4000,
run,15,1786626404.302997,1786626405.331685,1786626404.817341,16.074520,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,16,1786626405.331733,1786626406.341218,1786626405.836475,17.093655,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,17,1786626406.341410,1786626407.374414,1786626406.857912,18.115092,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,18,1786626407.374655,1786626408.390958,1786626407.882807,19.139986,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,19,1786626408.391060,1786626409.424431,1786626408.907745,20.164925,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,20,1786626409.424479,1786626410.411102,1786626409.917790,21.174970,1,67.0000,0.8600,78.0000,1350.0000,54.4000,
run,21,1786626410.411212,1786626411.396742,1786626410.903977,22.161157,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,22,1786626411.396852,1786626412.420854,1786626411.908853,23.166033,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,23,1786626412.421094,1786626413.438088,1786626412.929591,24.186771,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,24,1786626413.438138,1786626414.436040,1786626413.937089,25.194268,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,25,1786626414.436152,1786626415.461790,1786626414.948971,26.206151,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,26,1786626415.461840,1786626416.470520,1786626415.966180,27.223360,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,27,1786626416.470567,1786626417.475676,1786626416.973122,28.230301,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,28,1786626417.475927,1786626418.517519,1786626417.996723,29.253903,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,29,1786626418.517567,1786626419.513827,1786626419.015697,30.272877,1,68.0000,0.8600,79.0000,1350.0000,54.9000,
run,30,1786626419.513935,1786626420.559538,1786626420.036736,31.293916,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,31,1786626420.559585,1786626421.571264,1786626421.065424,32.322604,1,68.0000,0.8600,79.0000,1350.0000,54.9000,
run,32,1786626421.571485,1786626422.595744,1786626422.083614,33.340794,1,67.0000,0.8600,78.0000,1350.0000,54.5000,
run,33,1786626422.595983,1786626423.622946,1786626423.109465,34.366644,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,34,1786626423.623048,1786626424.643138,1786626424.133093,35.390273,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,35,1786626424.643475,1786626425.675769,1786626425.159622,36.416801,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,36,1786626425.675825,1786626426.698383,1786626426.187104,37.444284,1,67.0000,0.8600,78.0000,1350.0000,54.8000,
run,37,1786626426.698429,1786626427.691515,1786626427.194973,38.452152,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,38,1786626427.691757,1786626428.704902,1786626428.198329,39.455509,1,68.0000,0.8600,79.0000,1350.0000,54.9000,
run,39,1786626428.705005,1786626429.735511,1786626429.220258,40.477437,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
run,40,1786626429.735619,1786626430.765875,1786626430.250747,41.507926,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
