phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786625974.800041,1786625976.091926,1786625975.445983,0.648633,1,82.0000,0.8600,96.0000,1350.0000,54.1000,
run,1,1786625976.092133,1786625977.075729,1786625976.583931,1.786581,1,67.0000,0.8600,78.0000,1350.0000,53.9000,
run,2,1786625977.075842,1786625978.057429,1786625977.566636,2.769285,1,67.0000,0.8600,78.0000,1350.0000,53.9000,
run,3,1786625978.057476,1786625979.103909,1786625978.580693,3.783343,1,67.0000,0.8600,78.0000,1350.0000,54.1000,
run,4,1786625979.104015,1786625980.119461,1786625979.611738,4.814388,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,5,1786625980.119569,1786625981.147867,1786625980.633718,5.836368,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,6,1786625981.148010,1786625982.169537,1786625981.658773,6.861423,1,68.0000,0.8600,79.0000,1350.0000,54.1000,
run,7,1786625982.169652,1786625983.160634,1786625982.665143,7.867793,1,69.0000,0.8600,81.0000,1350.0000,54.3000,
run,8,1786625983.160740,1786625984.210511,1786625983.685626,8.888276,1,68.0000,0.8600,79.0000,1350.0000,54.1000,
run,9,1786625984.210619,1786625985.225491,1786625984.718055,9.920705,1,68.0000,0.8600,79.0000,1350.0000,54.3000,
run,10,1786625985.225600,1786625986.264955,1786625985.745277,10.947927,1,69.0000,0.8600,81.0000,1350.0000,54.1000,
run,11,1786625986.265182,1786625987.298074,1786625986.781628,11.984277,1,67.0000,0.8600,78.0000,1350.0000,54.0000,
run,12,1786625987.298122,1786625988.323200,1786625987.810661,13.013311,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,13,1786625988.323397,1786625989.387832,1786625988.855615,14.058264,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,14,1786625989.387940,1786625990.406812,1786625989.897376,15.100026,1,67.0000,0.8600,78.0000,1350.0000,54.4000,
run,15,1786625990.406925,1786625991.438210,1786625990.922567,16.125217,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,16,1786625991.438531,1786625992.471352,1786625991.954941,17.157591,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,17,1786625992.471461,1786625993.495034,1786625992.983247,18.185897,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,18,1786625993.495081,1786625994.543759,1786625994.019420,19.222070,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,19,1786625994.543881,1786625995.568748,1786625995.056314,20.258964,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,20,1786625995.568795,1786625996.566463,1786625996.067629,21.270279,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,21,1786625996.566575,1786625997.596923,1786625997.081749,22.284399,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,22,1786625997.597061,1786625998.628202,1786625998.112631,23.315281,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,23,1786625998.628382,1786625999.657814,1786625999.143098,24.345748,1,69.0000,0.8600,81.0000,1350.0000,54.4000,
run,24,1786625999.657862,1786626000.678192,1786626000.168027,25.370677,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,25,1786626000.678640,1786626001.694138,1786626001.186389,26.389039,1,68.0000,0.8600,79.0000,1350.0000,54.5000,
run,26,1786626001.694185,1786626002.727092,1786626002.210639,27.413288,1,68.0000,0.8600,79.0000,1350.0000,54.4000,
run,27,1786626002.727389,1786626003.720031,1786626003.223710,28.426360,1,67.0000,0.8600,78.0000,1350.0000,54.9000,
run,28,1786626003.720143,1786626004.770498,1786626004.245321,29.447971,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,29,1786626004.770549,1786626005.794226,1786626005.282387,30.485037,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,30,1786626005.794421,1786626006.818466,1786626006.306444,31.509094,1,69.0000,0.8600,81.0000,1350.0000,54.9000,
run,31,1786626006.818512,1786626007.822752,1786626007.320632,32.523282,1,68.0000,0.8600,79.0000,1350.0000,54.9000,
run,32,1786626007.822968,1786626008.809574,1786626008.316271,33.518921,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,33,1786626008.809682,1786626009.856672,1786626009.333177,34.535827,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,34,1786626009.856778,1786626010.871150,1786626010.363964,35.566614,1,69.0000,0.8600,81.0000,1350.0000,54.5000,
run,35,1786626010.871466,1786626011.900785,1786626011.386126,36.588776,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,36,1786626011.900844,1786626012.915924,1786626012.408384,37.611034,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,37,1786626012.916138,1786626013.906039,1786626013.411088,38.613738,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,38,1786626013.906087,1786626014.928060,1786626014.417073,39.619723,1,67.0000,0.8600,78.0000,1350.0000,54.6000,
run,39,1786626014.928169,1786626015.934508,1786626015.431338,40.633988,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,40,1786626015.934619,1786626016.967596,1786626016.451108,41.653757,1,67.0000,0.8600,78.0000,1350.0000,54.6000,
run,41,1786626016.967705,1786626018.006135,1786626017.486920,42.689570,1,67.0000,0.8600,78.0000,1350.0000,54.8000,
run,42,1786626018.006433,1786626019.027032,1786626018.516732,43.719382,1,68.0000,0.8600,79.0000,1350.0000,54.8000,
run,43,1786626019.027141,1786626020.072175,1786626019.549658,44.752308,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,44,1786626020.072361,1786626021.055830,1786626020.564095,45.766745,1,69.0000,0.8600,81.0000,1350.0000,54.6000,
run,45,1786626021.055941,1786626022.041623,1786626021.548782,46.751432,1,69.0000,0.8600,81.0000,1350.0000,54.8000,
run,46,1786626022.041733,1786626023.068445,1786626022.555089,47.757739,1,68.0000,0.8600,79.0000,1350.0000,54.6000,
run,47,1786626023.068589,1786626024.077768,1786626023.573179,48.775828,1,68.0000,0.8600,79.0000,1350.0000,54.9000,
run,48,1786626024.077888,1786626025.129184,1786626024.603536,49.806186,1,42.0000,0.7400,57.0000,800.0000,53.5000,
