phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786627795.376489,1786627796.766882,1786627796.071685,0.697524,1,80.0000,0.8600,94.0000,1350.0000,47.5000,
run,1,1786627796.766989,1786627797.740623,1786627797.253806,1.879645,1,64.0000,0.8600,75.0000,1350.0000,47.3000,
run,2,1786627797.740870,1786627798.727781,1786627798.234325,2.860164,1,64.0000,0.8600,75.0000,1350.0000,47.6000,
run,3,1786627798.727877,1786627799.704889,1786627799.216383,3.842222,1,67.0000,0.8600,78.0000,1350.0000,48.0000,
run,4,1786627799.704985,1786627800.672575,1786627800.188780,4.814619,1,64.0000,0.8600,75.0000,1350.0000,48.4000,
run,5,1786627800.672673,1786627801.642517,1786627801.157595,5.783433,1,64.0000,0.8600,75.0000,1350.0000,48.1000,
run,6,1786627801.642619,1786627802.620831,1786627802.131725,6.757564,1,67.0000,0.8600,78.0000,1350.0000,48.6000,
run,7,1786627802.620928,1786627803.616454,1786627803.118691,7.744529,1,67.0000,0.8600,78.0000,1350.0000,48.6000,
run,8,1786627803.616675,1786627804.578649,1786627804.097662,8.723501,1,64.0000,0.8600,75.0000,1350.0000,48.9000,
run,9,1786627804.578751,1786627805.543799,1786627805.061275,9.687114,1,67.0000,0.8600,78.0000,1350.0000,49.3000,
run,10,1786627805.543881,1786627806.521028,1786627806.032454,10.658293,1,67.0000,0.8600,78.0000,1350.0000,49.3000,
run,11,1786627806.521125,1786627807.490414,1786627807.005769,11.631608,1,67.0000,0.8600,78.0000,1350.0000,49.3000,
run,12,1786627807.490501,1786627808.458015,1786627807.974258,12.600097,1,66.0000,0.8600,77.0000,1350.0000,49.4000,
run,13,1786627808.458209,1786627809.421001,1786627808.939605,13.565444,1,66.0000,0.8600,77.0000,1350.0000,49.4000,
run,14,1786627809.421107,1786627810.390584,1786627809.905845,14.531684,1,67.0000,0.8600,78.0000,1350.0000,49.6000,
run,15,1786627810.390664,1786627811.371984,1786627810.881324,15.507163,1,66.0000,0.8600,77.0000,1350.0000,49.8000,
run,16,1786627811.372083,1786627812.345019,1786627811.858551,16.484390,1,66.0000,0.8600,77.0000,1350.0000,49.9000,
run,17,1786627812.345116,1786627813.325144,1786627812.835130,17.460969,1,67.0000,0.8600,78.0000,1350.0000,50.0000,
run,18,1786627813.325438,1786627814.283139,1786627813.804288,18.430127,1,66.0000,0.8600,77.0000,1350.0000,50.1000,
run,19,1786627814.283230,1786627815.255797,1786627814.769513,19.395352,1,66.0000,0.8600,77.0000,1350.0000,50.4000,
run,20,1786627815.255891,1786627816.276569,1786627815.766230,20.392069,1,67.0000,0.8600,78.0000,1350.0000,50.1000,
run,21,1786627816.276654,1786627817.263824,1786627816.770239,21.396078,1,67.0000,0.8600,78.0000,1350.0000,50.7000,
run,22,1786627817.263918,1786627818.277460,1786627817.770689,22.396528,1,67.0000,0.8600,78.0000,1350.0000,50.5000,
run,23,1786627818.277670,1786627819.266830,1786627818.772250,23.398089,1,67.0000,0.8600,78.0000,1350.0000,50.9000,
