phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786625452.175860,1786625453.187020,1786625452.681440,0.508994,1,42.0000,0.7400,57.0000,800.0000,50.8000,
run,1,1786625453.187131,1786625454.185812,1786625453.686472,1.514026,1,39.0000,0.7400,54.0000,800.0000,50.4000,
run,2,1786625454.185948,1786625455.228430,1786625454.707189,2.534744,1,39.0000,0.7400,53.0000,800.0000,49.9000,
run,3,1786625455.228667,1786625456.265996,1786625455.747332,3.574886,1,39.0000,0.7400,54.0000,800.0000,49.5000,
run,4,1786625456.266106,1786625457.299468,1786625456.782787,4.610341,1,42.0000,0.7400,57.0000,800.0000,49.8000,
run,5,1786625457.299516,1786625458.292711,1786625457.796113,5.623667,1,39.0000,0.7400,54.0000,800.0000,49.3000,
run,6,1786625458.292756,1786625459.296734,1786625458.794744,6.622299,1,38.0000,0.7400,52.0000,800.0000,49.0000,
run,7,1786625459.296884,1786625460.322161,1786625459.809523,7.637077,1,38.0000,0.7400,52.0000,800.0000,48.6000,
run,8,1786625460.322262,1786625461.345498,1786625460.833880,8.661434,1,38.0000,0.7400,52.0000,800.0000,48.6000,
run,9,1786625461.345612,1786625462.364873,1786625461.855242,9.682797,1,39.0000,0.7400,54.0000,800.0000,48.4000,
run,10,1786625462.364980,1786625463.363072,1786625462.864026,10.691581,1,39.0000,0.7400,54.0000,800.0000,48.2000,
run,11,1786625463.363177,1786625464.358860,1786625463.861019,11.688573,1,39.0000,0.7400,53.0000,800.0000,48.2000,
run,12,1786625464.359069,1786625465.391441,1786625464.875255,12.702809,1,39.0000,0.7400,54.0000,800.0000,47.6000,
run,13,1786625465.391546,1786625466.427843,1786625465.909694,13.737248,1,38.0000,0.7400,52.0000,800.0000,47.7000,
run,14,1786625466.427949,1786625467.460455,1786625466.944202,14.771756,1,38.0000,0.7400,52.0000,800.0000,47.3000,
run,15,1786625467.460559,1786625468.466088,1786625467.963324,15.790878,1,38.0000,0.7400,52.0000,800.0000,46.9000,
run,16,1786625468.466190,1786625469.461074,1786625468.963632,16.791186,1,38.0000,0.7400,52.0000,800.0000,47.1000,
run,17,1786625469.461265,1786625470.493158,1786625469.977211,17.804765,1,39.0000,0.7400,53.0000,800.0000,47.2000,
run,18,1786625470.493265,1786625471.531358,1786625471.012312,18.839866,1,39.0000,0.7400,53.0000,800.0000,46.6000,
run,19,1786625471.531406,1786625472.560623,1786625472.046014,19.873569,1,38.0000,0.7400,52.0000,800.0000,46.8000,
run,20,1786625472.560669,1786625473.594798,1786625473.077734,20.905288,1,39.0000,0.7400,53.0000,800.0000,46.3000,
run,21,1786625473.594844,1786625474.617723,1786625474.106284,21.933838,1,39.0000,0.7400,53.0000,800.0000,46.0000,
run,22,1786625474.617939,1786625475.649871,1786625475.133905,22.961459,1,38.0000,0.7400,52.0000,800.0000,45.9000,
run,23,1786625475.649975,1786625476.706391,1786625476.178183,24.005737,1,39.0000,0.7400,54.0000,800.0000,46.4000,
run,24,1786625476.706437,1786625477.770337,1786625477.238387,25.065941,1,39.0000,0.7400,53.0000,800.0000,45.5000,
run,25,1786625477.770384,1786625478.829703,1786625478.300044,26.127598,1,38.0000,0.7400,52.0000,800.0000,45.5000,
run,26,1786625478.829750,1786625479.866879,1786625479.348314,27.175869,1,38.0000,0.7400,52.0000,800.0000,45.7000,
run,27,1786625479.867088,1786625480.903361,1786625480.385225,28.212779,1,38.0000,0.7400,52.0000,800.0000,45.7000,
run,28,1786625480.903407,1786625481.910954,1786625481.407181,29.234735,1,39.0000,0.7400,53.0000,800.0000,45.2000,
run,29,1786625481.911000,1786625482.918334,1786625482.414667,30.242221,1,38.0000,0.7400,52.0000,800.0000,44.9000,
run,30,1786625482.918379,1786625483.911976,1786625483.415178,31.242732,1,38.0000,0.7400,52.0000,800.0000,45.0000,
run,31,1786625483.912085,1786625484.907157,1786625484.409621,32.237175,1,38.0000,0.7400,52.0000,800.0000,44.6000,
run,32,1786625484.907367,1786625485.921993,1786625485.414680,33.242234,1,38.0000,0.7400,52.0000,800.0000,44.6000,
run,33,1786625485.922040,1786625486.924129,1786625486.423084,34.250638,1,38.0000,0.7400,52.0000,800.0000,44.6000,
run,34,1786625486.924175,1786625487.931387,1786625487.427781,35.255335,1,38.0000,0.7400,52.0000,800.0000,44.6000,
run,35,1786625487.931433,1786625488.916027,1786625488.423730,36.251284,1,38.0000,0.7400,52.0000,800.0000,44.4000,
run,36,1786625488.916262,1786625489.905786,1786625489.411024,37.238578,1,38.0000,0.7400,52.0000,800.0000,44.5000,
run,37,1786625489.905994,1786625490.935902,1786625490.420948,38.248502,1,38.0000,0.7400,52.0000,800.0000,44.3000,
run,38,1786625490.936009,1786625491.968794,1786625491.452401,39.279955,1,38.0000,0.7400,52.0000,800.0000,44.0000,
run,39,1786625491.968900,1786625492.984345,1786625492.476623,40.304177,1,41.0000,0.7400,56.0000,800.0000,44.3000,
