phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786624920.182030,1786624921.732120,1786624920.957075,0.778100,1,78.0000,0.8600,91.0000,1350.0000,41.8000,
run,1,1786624921.732420,1786624922.739356,1786624922.235888,2.056913,1,64.0000,0.8600,75.0000,1350.0000,41.9000,
run,2,1786624922.739470,1786624923.792981,1786624923.266226,3.087251,1,64.0000,0.8600,75.0000,1350.0000,42.3000,
run,3,1786624923.793028,1786624924.817698,1786624924.305363,4.126388,1,64.0000,0.8600,75.0000,1350.0000,42.8000,
run,4,1786624924.817754,1786624925.832345,1786624925.325050,5.146075,1,63.0000,0.8600,74.0000,1350.0000,43.1000,
run,5,1786624925.832446,1786624926.832020,1786624926.332233,6.153258,1,64.0000,0.8600,75.0000,1350.0000,43.2000,
run,6,1786624926.832163,1786624927.835804,1786624927.333983,7.155009,1,64.0000,0.8600,75.0000,1350.0000,43.5000,
run,7,1786624927.835923,1786624928.829696,1786624928.332809,8.153835,1,63.0000,0.8600,74.0000,1350.0000,43.7000,
run,8,1786624928.829808,1786624929.820907,1786624929.325357,9.146383,1,64.0000,0.8600,75.0000,1350.0000,44.1000,
run,9,1786624929.821021,1786624930.834612,1786624930.327816,10.148842,1,64.0000,0.8600,75.0000,1350.0000,44.0000,
run,10,1786624930.834714,1786624931.852537,1786624931.343625,11.164650,1,63.0000,0.8600,74.0000,1350.0000,44.5000,
run,11,1786624931.852716,1786624932.873472,1786624932.363094,12.184120,1,64.0000,0.8600,75.0000,1350.0000,44.6000,
run,12,1786624932.873582,1786624933.875889,1786624933.374735,13.195761,1,64.0000,0.8600,75.0000,1350.0000,45.0000,
run,13,1786624933.876003,1786624934.895404,1786624934.385704,14.206729,1,64.0000,0.8600,75.0000,1350.0000,45.0000,
run,14,1786624934.895513,1786624935.906472,1786624935.400993,15.222018,1,64.0000,0.8600,75.0000,1350.0000,45.2000,
