t,aiclk,arcclk,axiclk,therm_trip
1786626964.873306,800,800,960,0
1786626965.124955,800,800,960,0
1786626965.375499,800,800,960,0
1786626965.625966,1350,800,960,0
1786626965.876448,1350,800,960,0
1786626966.126914,1350,800,960,0
1786626966.377436,1350,800,960,0
1786626966.627910,1350,800,960,0
1786626966.878403,1350,800,960,0
1786626967.128823,1350,800,960,0
1786626967.379334,1350,800,960,0
1786626967.629816,1350,800,960,0
1786626967.880237,1350,800,960,0
1786626968.130717,1350,800,960,0
1786626968.381147,1350,800,960,0
1786626968.631656,1350,800,960,0
1786626968.882077,1350,800,960,0
1786626969.132573,1350,800,960,0
1786626969.383018,1350,800,960,0
1786626969.633506,1350,800,960,0
1786626969.883930,1350,800,960,0
1786626970.134411,1350,800,960,0
1786626970.384847,1350,800,960,0
1786626970.635325,1350,800,960,0
1786626970.885781,1350,800,960,0
1786626971.136262,1350,800,960,0
1786626971.386764,1350,800,960,0
1786626971.637232,1350,800,960,0
1786626971.887756,1350,800,960,0
1786626972.138185,1350,800,960,0
1786626972.388717,1350,800,960,0
1786626972.639226,1350,800,960,0
1786626972.889757,1350,800,960,0
1786626973.140177,1350,800,960,0
1786626973.390654,1350,800,960,0
1786626973.641081,1350,800,960,0
1786626973.891559,1350,800,960,0
1786626974.141983,1350,800,960,0
1786626974.392513,1350,800,960,0
1786626974.642941,1350,800,960,0
1786626974.893425,1350,800,960,0
1786626975.143849,1350,800,960,0
1786626975.394269,1350,800,960,0
1786626975.644744,1350,800,960,0
1786626975.895219,1350,800,960,0
1786626976.145694,1350,800,960,0
1786626976.396115,1350,800,960,0
1786626976.646645,1350,800,960,0
1786626976.897068,1350,800,960,0
1786626977.147552,1350,800,960,0
1786626977.398024,1350,800,960,0
1786626977.648521,1350,800,960,0
1786626977.899012,1350,800,960,0
1786626978.149497,1350,800,960,0
1786626978.399922,1350,800,960,0
1786626978.650399,1350,800,960,0
1786626978.900818,1350,800,960,0
1786626979.151242,1350,800,960,0
1786626979.401746,1350,800,960,0
1786626979.652165,1350,800,960,0
1786626979.902642,1350,800,960,0
1786626980.153066,1350,800,960,0
1786626980.403549,1350,800,960,0
1786626980.653978,1350,800,960,0
1786626980.904466,1350,800,960,0
1786626981.154887,1350,800,960,0
1786626981.405309,1350,800,960,0
1786626981.655807,1350,800,960,0
1786626981.906574,1350,800,960,0
1786626982.157119,1350,800,960,0
1786626982.407652,1350,800,960,0
1786626982.658113,1350,800,960,0
1786626982.908664,1350,800,960,0
1786626983.159090,1350,800,960,0
1786626983.409636,1350,800,960,0
1786626983.660438,1350,800,960,0
1786626983.911116,1350,800,960,0
1786626984.161606,1350,800,960,0
1786626984.412030,1350,800,960,0
1786626984.662543,1350,800,960,0
1786626984.912966,1350,800,960,0
1786626985.163450,1350,800,960,0
1786626985.413971,1350,800,960,0
1786626985.664673,1350,800,960,0
1786626985.915172,1350,800,960,0
1786626986.165763,1350,800,960,0
1786626986.416228,1350,800,960,0
1786626986.666870,1350,800,960,0
1786626986.917315,1350,800,960,0
1786626987.167771,1350,800,960,0
1786626987.418227,1350,800,960,0
1786626987.668765,1350,800,960,0
1786626987.919352,1350,800,960,0
1786626988.169887,1350,800,960,0
1786626988.420509,1350,800,960,0
1786626988.671112,1350,800,960,0
1786626988.921624,1350,800,960,0
1786626989.172078,1350,800,960,0
1786626989.422620,1350,800,960,0
1786626989.673114,1350,800,960,0
1786626989.923635,1350,800,960,0
1786626990.174125,1350,800,960,0
1786626990.424659,1350,800,960,0
1786626990.675102,1350,800,960,0
1786626990.925604,1350,800,960,0
1786626991.176029,1350,800,960,0
1786626991.426519,1350,800,960,0
1786626991.676938,1350,800,960,0
1786626991.927429,1350,800,960,0
1786626992.177851,1350,800,960,0
1786626992.428328,1350,800,960,0
1786626992.678766,1350,800,960,0
1786626992.929219,1350,800,960,0
1786626993.179772,1350,800,960,0
1786626993.430196,1350,800,960,0
1786626993.680669,1350,800,960,0
1786626993.931141,1350,800,960,0
1786626994.181628,1350,800,960,0
1786626994.432090,1350,800,960,0
1786626994.682567,1350,800,960,0
1786626994.933097,1350,800,960,0
1786626995.183584,1350,800,960,0
1786626995.434047,1350,800,960,0
1786626995.684532,1350,800,960,0
1786626995.935181,1350,800,960,0
1786626996.185952,1350,800,960,0
1786626996.436489,1350,800,960,0
1786626996.686930,1350,800,960,0
1786626996.937462,1350,800,960,0
1786626997.187941,1350,800,960,0
1786626997.438456,1350,800,960,0
1786626997.688942,1350,800,960,0
1786626997.939458,1350,800,960,0
1786626998.190031,1350,800,960,0
1786626998.440679,1350,800,960,0
1786626998.691189,1350,800,960,0
1786626998.941709,1350,800,960,0
1786626999.192254,1350,800,960,0
1786626999.443022,1350,800,960,0
1786626999.693531,1350,800,960,0
1786626999.944008,1350,800,960,0
1786627000.194551,1350,800,960,0
1786627000.445021,1350,800,960,0
1786627000.695554,1350,800,960,0
1786627000.945999,1350,800,960,0
1786627001.196535,1350,800,960,0
1786627001.447006,1350,800,960,0
1786627001.697532,1350,800,960,0
1786627001.948005,1350,800,960,0
1786627002.198544,1350,800,960,0
1786627002.449018,1350,800,960,0
1786627002.699597,1350,800,960,0
1786627002.950073,1350,800,960,0
1786627003.200603,1350,800,960,0
1786627003.451187,1350,800,960,0
1786627003.701720,1350,800,960,0
1786627003.952202,1350,800,960,0
1786627004.202735,1350,800,960,0
1786627004.453207,1350,800,960,0
1786627004.703739,1350,800,960,0
1786627004.954216,1350,800,960,0
1786627005.204745,1350,800,960,0
1786627005.455218,1350,800,960,0
1786627005.705755,1350,800,960,0
1786627005.956230,1350,800,960,0
1786627006.206783,1350,800,960,0
1786627006.457337,1350,800,960,0
1786627006.707898,1350,800,960,0
1786627006.958427,1350,800,960,0
1786627007.208907,1350,800,960,0
1786627007.459439,1350,800,960,0
1786627007.709916,1350,800,960,0
1786627007.960640,1350,800,960,0
1786627008.211128,1350,800,960,0
1786627008.461790,1350,800,960,0
1786627008.712241,1350,800,960,0
1786627008.962776,1350,800,960,0
1786627009.213261,1350,800,960,0
1786627009.464136,1350,800,960,0
1786627009.714943,1350,800,960,0
1786627009.965503,1350,800,960,0
1786627010.215984,1350,800,960,0
1786627010.466501,1350,800,960,0
1786627010.716984,1350,800,960,0
1786627010.967520,1350,800,960,0
1786627011.218075,1350,800,960,0
1786627011.468617,1350,800,960,0
1786627011.719072,1350,800,960,0
1786627011.969559,1350,800,960,0
1786627012.220025,1350,800,960,0
1786627012.470720,1350,800,960,0
1786627012.721298,1350,800,960,0
1786627012.971738,1350,800,960,0
1786627013.222163,1350,800,960,0
1786627013.472655,1350,800,960,0
1786627013.723208,1350,800,960,0
1786627013.973682,1350,800,960,0
1786627014.224107,1350,800,960,0
1786627014.474626,1350,800,960,0
1786627014.725069,800,800,960,0
1786627014.975548,800,800,960,0
1786627015.225972,800,800,960,0
1786627015.476473,800,800,960,0
1786627015.726897,800,800,960,0
1786627015.977370,800,800,960,0
