t,aiclk,arcclk,axiclk,therm_trip
1786625399.311680,800,800,960,0
1786625399.563482,800,800,960,0
1786625399.813981,800,800,960,0
1786625400.064714,1350,800,960,0
1786625400.315447,1350,800,960,0
1786625400.565918,1350,800,960,0
1786625400.816460,1350,800,960,0
1786625401.067211,1350,800,960,0
1786625401.317830,1350,800,960,0
1786625401.568442,1350,800,960,0
1786625401.818955,1350,800,960,0
1786625402.069554,1350,800,960,0
1786625402.320047,1350,800,960,0
1786625402.570602,1350,800,960,0
1786625402.821079,1350,800,960,0
1786625403.071499,1350,800,960,0
1786625403.321800,1350,800,960,0
1786625403.572086,1350,800,960,0
1786625403.822468,1350,800,960,0
1786625404.072776,1350,800,960,0
1786625404.323078,1350,800,960,0
1786625404.573449,1350,800,960,0
1786625404.823754,1350,800,960,0
1786625405.074063,1350,800,960,0
1786625405.324429,1350,800,960,0
1786625405.574728,1350,800,960,0
1786625405.825031,1350,800,960,0
1786625406.075418,1350,800,960,0
1786625406.325720,1350,800,960,0
1786625406.576023,1350,800,960,0
1786625406.826322,1350,800,960,0
1786625407.076628,1350,800,960,0
1786625407.326912,1350,800,960,0
1786625407.577211,1350,800,960,0
1786625407.827542,1350,800,960,0
1786625408.077889,1350,800,960,0
1786625408.328198,1350,800,960,0
1786625408.578556,1350,800,960,0
1786625408.828852,1350,800,960,0
1786625409.079161,1350,800,960,0
1786625409.329517,1350,800,960,0
1786625409.579822,1350,800,960,0
1786625409.830091,1350,800,960,0
1786625410.080477,1350,800,960,0
1786625410.330774,1350,800,960,0
1786625410.581078,1350,800,960,0
1786625410.831456,1350,800,960,0
1786625411.081759,1350,800,960,0
1786625411.332053,1350,800,960,0
1786625411.582416,1350,800,960,0
1786625411.832715,1350,800,960,0
1786625412.083017,1350,800,960,0
1786625412.333324,1350,800,960,0
1786625412.583607,1350,800,960,0
1786625412.833900,1350,800,960,0
1786625413.084234,1350,800,960,0
1786625413.334596,1350,800,960,0
1786625413.584897,1350,800,960,0
1786625413.835176,1350,800,960,0
1786625414.085545,1350,800,960,0
1786625414.335840,1350,800,960,0
1786625414.586138,1350,800,960,0
