# nocreadbench arch=blackhole grid=12x10 num_tx=64 repeats=3 mode=stateful sim=0
# every row is one timed burst; cycles_per_tx = cycles / num_tx
# mode is what the KERNEL stamped; probe_word says which tile answered a
# transaction issued with the state pointed elsewhere, so it is stateless
# iff probe_word == sig_src and stateful iff probe_word == sig_witness
experiment,repeat,point,mst_x,mst_y,mst_node_x,mst_node_y,num_src,src0_x,src0_y,hops,num_tx,tx_bytes,dst_stride,src_stride,cycles,cycles_per_tx,outstanding_max,outstanding_end,samples,cmdbuf_avail_rest,cmdbuf_avail_busy,outstanding_rest,outstanding_delta,inflight_max,inflight_rest,trid,cmdbuf_avail_max,cmdbuf_ovfl_rest,cmdbuf_ovfl_end,mode,probe_word,sig_src,sig_witness
dist,0,11,0,0,1,2,1,6,2,5,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0602,0x5A5A0203
dist,0,12,0,0,1,2,1,7,2,6,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0702,0x5A5A0203
dist,0,13,0,0,1,2,1,10,2,9,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0A02,0x5A5A0203
dist,0,14,0,0,1,2,1,11,2,10,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0B02,0x5A5A0203
dist,0,15,0,0,1,2,1,12,2,11,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0C02,0x5A5A0203
dist,0,16,0,0,1,2,1,13,2,12,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0D02,0x5A5A0203
dist,0,17,0,0,1,2,1,14,2,13,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
dist,0,18,0,0,1,2,1,1,3,1,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0103,0x5A5A0203
dist,0,19,0,0,1,2,1,1,4,2,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0104,0x5A5A0203
dist,0,20,0,0,1,2,1,1,5,3,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0105,0x5A5A0203
dist,0,21,0,0,1,2,1,1,6,4,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0106,0x5A5A0203
dist,0,22,0,0,1,2,1,1,7,5,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0107,0x5A5A0203
dist,0,23,0,0,1,2,1,1,8,6,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0108,0x5A5A0203
dist,0,24,0,0,1,2,1,1,9,7,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0109,0x5A5A0203
dist,0,25,0,0,1,2,1,1,10,8,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A010A,0x5A5A0203
dist,0,26,0,0,1,2,1,1,11,9,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A010B,0x5A5A0203
srcfan,0,27,0,0,1,2,1,2,2,1,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0202,0x5A5A0203
dstspread,0,28,0,0,1,2,1,14,2,13,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
dstspread,0,29,0,0,1,2,1,14,2,13,64,64,64,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
dstspread,0,30,0,0,1,2,1,14,2,13,64,64,128,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
dstspread,0,31,0,0,1,2,1,14,2,13,64,64,512,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
srcspread,0,32,0,0,1,2,1,14,2,13,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
srcspread,0,33,0,0,1,2,1,14,2,13,64,64,0,64,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
srcspread,0,34,0,0,1,2,1,14,2,13,64,64,0,128,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
srcspread,0,35,0,0,1,2,1,14,2,13,64,64,0,512,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
burst,0,36,0,0,1,2,1,14,2,13,4,64,0,0,331,82.750,196,196,4,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
burst,0,37,0,0,1,2,1,14,2,13,16,64,0,0,679,42.438,197,197,16,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
burst,0,38,0,0,1,2,1,14,2,13,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
burst,0,39,0,0,1,2,1,14,2,13,128,64,0,0,3927,30.680,197,197,128,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
size,1,0,0,0,1,2,1,14,2,13,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
size,1,1,0,0,1,2,1,14,2,13,64,128,0,0,2079,32.484,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
size,1,2,0,0,1,2,1,14,2,13,64,256,0,0,2079,32.484,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
size,1,3,0,0,1,2,1,14,2,13,64,512,0,0,2079,32.484,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
size,1,4,0,0,1,2,1,14,2,13,64,1024,0,0,2087,32.609,197,197,64,0x00000000,0x00000000,192,5,5,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
size,1,5,0,0,1,2,1,14,2,13,64,2048,0,0,2431,37.984,197,197,64,0x00000000,0x00000000,192,5,5,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
size,1,6,0,0,1,2,1,14,2,13,64,4096,0,0,4519,70.609,218,218,64,0x00000000,0x00000000,192,26,30,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
dist,1,7,0,0,1,2,1,2,2,1,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0202,0x5A5A0203
dist,1,8,0,0,1,2,1,3,2,2,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0302,0x5A5A0203
dist,1,9,0,0,1,2,1,4,2,3,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0402,0x5A5A0203
dist,1,10,0,0,1,2,1,5,2,4,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0502,0x5A5A0203
dist,1,11,0,0,1,2,1,6,2,5,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0602,0x5A5A0203
dist,1,12,0,0,1,2,1,7,2,6,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0702,0x5A5A0203
dist,1,13,0,0,1,2,1,10,2,9,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0A02,0x5A5A0203
dist,1,14,0,0,1,2,1,11,2,10,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0B02,0x5A5A0203
dist,1,15,0,0,1,2,1,12,2,11,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0C02,0x5A5A0203
dist,1,16,0,0,1,2,1,13,2,12,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0D02,0x5A5A0203
dist,1,17,0,0,1,2,1,14,2,13,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
dist,1,18,0,0,1,2,1,1,3,1,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0103,0x5A5A0203
dist,1,19,0,0,1,2,1,1,4,2,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0104,0x5A5A0203
dist,1,20,0,0,1,2,1,1,5,3,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0105,0x5A5A0203
dist,1,21,0,0,1,2,1,1,6,4,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0106,0x5A5A0203
dist,1,22,0,0,1,2,1,1,7,5,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0107,0x5A5A0203
dist,1,23,0,0,1,2,1,1,8,6,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0108,0x5A5A0203
dist,1,24,0,0,1,2,1,1,9,7,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0109,0x5A5A0203
dist,1,25,0,0,1,2,1,1,10,8,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A010A,0x5A5A0203
dist,1,26,0,0,1,2,1,1,11,9,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A010B,0x5A5A0203
srcfan,1,27,0,0,1,2,1,2,2,1,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0202,0x5A5A0203
dstspread,1,28,0,0,1,2,1,14,2,13,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
dstspread,1,29,0,0,1,2,1,14,2,13,64,64,64,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
dstspread,1,30,0,0,1,2,1,14,2,13,64,64,128,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
dstspread,1,31,0,0,1,2,1,14,2,13,64,64,512,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
srcspread,1,32,0,0,1,2,1,14,2,13,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
srcspread,1,33,0,0,1,2,1,14,2,13,64,64,0,64,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
srcspread,1,34,0,0,1,2,1,14,2,13,64,64,0,128,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
srcspread,1,35,0,0,1,2,1,14,2,13,64,64,0,512,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
burst,1,36,0,0,1,2,1,14,2,13,4,64,0,0,331,82.750,196,196,4,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
burst,1,37,0,0,1,2,1,14,2,13,16,64,0,0,679,42.438,197,197,16,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
burst,1,38,0,0,1,2,1,14,2,13,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
burst,1,39,0,0,1,2,1,14,2,13,128,64,0,0,3927,30.680,197,197,128,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
size,2,0,0,0,1,2,1,14,2,13,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
size,2,1,0,0,1,2,1,14,2,13,64,128,0,0,2079,32.484,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
size,2,2,0,0,1,2,1,14,2,13,64,256,0,0,2079,32.484,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
size,2,3,0,0,1,2,1,14,2,13,64,512,0,0,2079,32.484,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
size,2,4,0,0,1,2,1,14,2,13,64,1024,0,0,2087,32.609,197,197,64,0x00000000,0x00000000,192,5,5,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
size,2,5,0,0,1,2,1,14,2,13,64,2048,0,0,2431,37.984,197,197,64,0x00000000,0x00000000,192,5,5,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
size,2,6,0,0,1,2,1,14,2,13,64,4096,0,0,4519,70.609,218,218,64,0x00000000,0x00000000,192,26,30,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
dist,2,7,0,0,1,2,1,2,2,1,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0202,0x5A5A0203
dist,2,8,0,0,1,2,1,3,2,2,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0302,0x5A5A0203
dist,2,9,0,0,1,2,1,4,2,3,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0402,0x5A5A0203
dist,2,10,0,0,1,2,1,5,2,4,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0502,0x5A5A0203
dist,2,11,0,0,1,2,1,6,2,5,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0602,0x5A5A0203
dist,2,12,0,0,1,2,1,7,2,6,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0702,0x5A5A0203
dist,2,13,0,0,1,2,1,10,2,9,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0A02,0x5A5A0203
dist,2,14,0,0,1,2,1,11,2,10,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0B02,0x5A5A0203
dist,2,15,0,0,1,2,1,12,2,11,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0C02,0x5A5A0203
dist,2,16,0,0,1,2,1,13,2,12,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0D02,0x5A5A0203
dist,2,17,0,0,1,2,1,14,2,13,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
dist,2,18,0,0,1,2,1,1,3,1,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0103,0x5A5A0203
dist,2,19,0,0,1,2,1,1,4,2,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0104,0x5A5A0203
dist,2,20,0,0,1,2,1,1,5,3,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0105,0x5A5A0203
dist,2,21,0,0,1,2,1,1,6,4,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0106,0x5A5A0203
dist,2,22,0,0,1,2,1,1,7,5,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0107,0x5A5A0203
dist,2,23,0,0,1,2,1,1,8,6,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0108,0x5A5A0203
dist,2,24,0,0,1,2,1,1,9,7,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0109,0x5A5A0203
dist,2,25,0,0,1,2,1,1,10,8,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A010A,0x5A5A0203
dist,2,26,0,0,1,2,1,1,11,9,64,64,0,0,2031,31.734,196,196,64,0x00000000,0x00000000,192,4,3,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A010B,0x5A5A0203
srcfan,2,27,0,0,1,2,1,2,2,1,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0202,0x5A5A0203
dstspread,2,28,0,0,1,2,1,14,2,13,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
dstspread,2,29,0,0,1,2,1,14,2,13,64,64,64,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
dstspread,2,30,0,0,1,2,1,14,2,13,64,64,128,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
dstspread,2,31,0,0,1,2,1,14,2,13,64,64,512,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
srcspread,2,32,0,0,1,2,1,14,2,13,64,64,0,0,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
srcspread,2,33,0,0,1,2,1,14,2,13,64,64,0,64,2071,32.359,197,197,64,0x00000000,0x00000000,192,5,4,0,0,0x00000000,0x00000000,0x00000000,stateful,0x5A5A0203,0x5A5A0E02,0x5A5A0203
