ARCH: blackhole, CHIP_FREQ[MHz]: 1350, Max Compute Cores: 120
PCIe slot, core_x, core_y, RISC processor type, timer_id, time[cycles since reset], data, run host ID, trace id, trace id counter, zone name, type, source line, source file, meta data
0,1,2,BRISC,51381,16700031258380,0,0,,,BRISC-FW,ZONE_START,433,/home/nx09/nx09/nebriscv/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,BRISC,31418,16700031259007,0,0,,,BRISC-KERNEL,ZONE_START,77,/home/nx09/nx09/nebriscv/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,12345,16700031259048,264982319071004,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031264217,36047488717558027,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031264305,264982319070996,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031264693,264982319070997,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031264757,36047488717558027,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031264816,264982319070996,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031265204,264982319070997,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031265264,36047488717558027,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031265323,264982319070996,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031265711,264982319070997,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031265772,36047488717558027,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031265831,264982319070996,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031266219,264982319070997,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031266279,36047488717558027,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031266338,264982319070996,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031266726,264982319070997,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031266787,36047488717558027,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031266846,264982319070996,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031267234,264982319070997,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031267294,36047488717558027,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031267353,264982319070996,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031267741,264982319070997,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031267802,36047488717558027,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031267861,264982319070996,0,,,,TS_DATA,0,,
0,1,2,BRISC,12345,16700031268249,264982319070997,0,,,,TS_DATA,0,,
0,1,2,BRISC,31418,16700031268290,0,0,,,BRISC-KERNEL,ZONE_END,77,/home/nx09/nx09/nebriscv/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,2,BRISC,51381,16700031268394,0,0,,,BRISC-FW,ZONE_END,433,/home/nx09/nx09/nebriscv/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,2,NCRISC,49034,16700031258535,0,0,,,NCRISC-FW,ZONE_START,129,/home/nx09/nx09/nebriscv/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
