ARCH: wormhole_b0, CHIP_FREQ[MHz]: 1000, Max Compute Cores: 64
PCIe slot, core_x, core_y, RISC processor type, timer_id, time[cycles since reset], data, run host ID, trace id, trace id counter, zone name, type, source line, source file, meta data
0,1,1,BRISC,30530,19245152864,0,0,,,BRISC-FW,ZONE_START,433,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,1,BRISC,30604,19245153724,0,0,,,BRISC-KERNEL,ZONE_START,77,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,1,BRISC,12345,19245153772,264982319071004,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245158964,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245159059,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245159561,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245159640,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245159701,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245160212,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245160284,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245160347,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245160858,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245160930,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245160993,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245161504,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245161576,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245161639,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245162150,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245162222,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245162285,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245162796,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245162868,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245162931,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245163442,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245163514,36048588228266251,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245163577,266081830698772,0,,,,TS_DATA,0,,
0,1,1,BRISC,12345,19245164088,266081830698773,0,,,,TS_DATA,0,,
0,1,1,BRISC,30604,19245164130,0,0,,,BRISC-KERNEL,ZONE_END,77,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisck.cc,
0,1,1,BRISC,30530,19245164248,0,0,,,BRISC-FW,ZONE_END,433,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/brisc.cc,
0,1,1,NCRISC,20088,19245153013,0,0,,,NCRISC-FW,ZONE_START,129,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
0,1,1,NCRISC,11826,19245153708,0,0,,,NCRISC-KERNEL,ZONE_START,69,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,1,NCRISC,12345,19245153821,36293779321978881,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245153880,264982319070982,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245154372,264982319070983,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245154444,36293779321978881,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245154504,264982319070982,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245154991,264982319070983,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245155066,36293779321978881,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245155127,264982319070982,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245155614,264982319070983,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245155689,36293779321978881,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245155749,264982319070982,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245156260,264982319070983,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245156335,36293779321978881,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245156395,264982319070982,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245156883,264982319070983,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245156958,36293779321978881,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245157018,264982319070982,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245157506,264982319070983,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245157581,36293779321978881,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245157641,264982319070982,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245158152,264982319070983,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245158227,36293779321978881,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245158287,264982319070982,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245158774,264982319070983,0,,,,TS_DATA,0,,
0,1,1,NCRISC,12345,19245158827,264982319071005,0,,,,TS_DATA,0,,
0,1,1,NCRISC,11826,19245158863,0,0,,,NCRISC-KERNEL,ZONE_END,69,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisck.cc,
0,1,1,NCRISC,20088,19245158980,0,0,,,NCRISC-FW,ZONE_END,129,/home/nbrown23/tt-metal-0.74/tt-metal/tt_metal/hw/firmware/src/tt-1xx/ncrisc.cc,
