phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786995915.278058,1786995915.707351,1786995915.492705,0.214792,1,17.0000,0.7200,24.0000,500.0000,41.5000,
run,1,1786995915.707412,1786995916.146949,1786995915.927181,0.649268,1,17.0000,0.7200,24.0000,500.0000,41.5000,
run,2,1786995916.147050,1786995916.582971,1786995916.365010,1.087098,1,17.0000,0.7200,24.0000,500.0000,41.5000,
run,3,1786995916.583072,1786995917.019760,1786995916.801416,1.523503,1,17.0000,0.7200,24.0000,500.0000,41.3000,
run,4,1786995917.019856,1786995917.454636,1786995917.237246,1.959333,1,17.0000,0.7200,24.0000,500.0000,41.3000,
run,5,1786995917.454739,1786995917.894333,1786995917.674536,2.396623,1,17.0000,0.7200,24.0000,500.0000,41.3000,
run,6,1786995917.894434,1786995918.331632,1786995918.113033,2.835120,1,17.0000,0.7200,24.0000,500.0000,41.3000,
run,7,1786995918.331732,1786995918.772045,1786995918.551888,3.273976,1,17.0000,0.7200,24.0000,500.0000,41.1000,
run,8,1786995918.772142,1786995919.209444,1786995918.990793,3.712880,1,17.0000,0.7200,24.0000,500.0000,41.1000,
run,9,1786995919.209546,1786995919.647835,1786995919.428690,4.150778,1,17.0000,0.7200,24.0000,500.0000,41.1000,
run,10,1786995919.647937,1786995920.084268,1786995919.866102,4.588190,1,17.0000,0.7200,24.0000,500.0000,41.0000,
run,11,1786995920.084369,1786995920.521516,1786995920.302943,5.025030,1,17.0000,0.7200,24.0000,500.0000,41.1000,
run,12,1786995920.521618,1786995920.951438,1786995920.736528,5.458615,1,17.0000,0.7200,24.0000,500.0000,41.0000,
run,13,1786995920.951538,1786995921.388059,1786995921.169798,5.891886,1,17.0000,0.7200,24.0000,500.0000,41.0000,
run,14,1786995921.388160,1786995921.826902,1786995921.607531,6.329618,1,17.0000,0.7200,24.0000,500.0000,41.1000,
run,15,1786995921.827004,1786995922.266699,1786995922.046851,6.768939,1,17.0000,0.7200,24.0000,500.0000,41.1000,
run,16,1786995922.266800,1786995922.705491,1786995922.486145,7.208233,1,17.0000,0.7200,24.0000,500.0000,40.9000,
run,17,1786995922.705594,1786995923.137796,1786995922.921695,7.643782,1,17.0000,0.7200,24.0000,500.0000,40.9000,
run,18,1786995923.137897,1786995923.573947,1786995923.355922,8.078010,1,17.0000,0.7200,23.0000,500.0000,40.8000,
run,19,1786995923.574048,1786995924.015893,1786995923.794971,8.517058,1,17.0000,0.7200,23.0000,500.0000,40.6000,
run,20,1786995924.015996,1786995924.454401,1786995924.235198,8.957286,1,17.0000,0.7200,24.0000,500.0000,40.6000,
run,21,1786995924.454503,1786995924.894406,1786995924.674455,9.396542,1,17.0000,0.7200,23.0000,500.0000,40.8000,
run,22,1786995924.894506,1786995925.332976,1786995925.113741,9.835828,1,17.0000,0.7200,23.0000,500.0000,40.6000,
run,23,1786995925.333076,1786995925.771132,1786995925.552104,10.274192,1,17.0000,0.7200,23.0000,500.0000,40.6000,
