phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786997387.379815,1786997387.828191,1786997387.604003,0.224278,1,33.0000,0.8600,38.0000,1000.0000,42.1000,
run,1,1786997387.828249,1786997388.296898,1786997388.062573,0.682848,1,33.0000,0.8600,38.0000,1000.0000,42.4000,
run,2,1786997388.296953,1786997388.752697,1786997388.524825,1.145099,1,33.0000,0.8600,38.0000,1000.0000,42.5000,
run,3,1786997388.752797,1786997389.199997,1786997388.976397,1.596672,1,33.0000,0.8600,38.0000,1000.0000,42.8000,
run,4,1786997389.200098,1786997389.657403,1786997389.428751,2.049025,1,33.0000,0.8600,38.0000,1000.0000,42.8000,
run,5,1786997389.657504,1786997390.121108,1786997389.889306,2.509581,1,33.0000,0.8600,39.0000,1000.0000,42.8000,
run,6,1786997390.121210,1786997390.572946,1786997390.347078,2.967352,1,33.0000,0.8600,38.0000,1000.0000,42.9000,
run,7,1786997390.573050,1786997391.028401,1786997390.800725,3.421000,1,33.0000,0.8600,39.0000,1000.0000,42.8000,
run,8,1786997391.028503,1786997391.479265,1786997391.253884,3.874158,1,33.0000,0.8600,38.0000,1000.0000,42.8000,
run,9,1786997391.479367,1786997391.935776,1786997391.707572,4.327847,1,33.0000,0.8600,38.0000,1000.0000,42.9000,
run,10,1786997391.935878,1786997392.392043,1786997392.163960,4.784235,1,33.0000,0.8600,38.0000,1000.0000,42.8000,
run,11,1786997392.392139,1786997392.844941,1786997392.618540,5.238814,1,33.0000,0.8600,38.0000,1000.0000,42.8000,
run,12,1786997392.845044,1786997393.304492,1786997393.074768,5.695043,1,33.0000,0.8600,38.0000,1000.0000,42.8000,
run,13,1786997393.304596,1786997393.754014,1786997393.529305,6.149580,1,33.0000,0.8600,39.0000,1000.0000,42.8000,
run,14,1786997393.754119,1786997394.207397,1786997393.980758,6.601032,1,33.0000,0.8600,38.0000,1000.0000,42.9000,
run,15,1786997394.207499,1786997394.665061,1786997394.436280,7.056554,1,33.0000,0.8600,38.0000,1000.0000,43.0000,
run,16,1786997394.665163,1786997395.114239,1786997394.889701,7.509975,1,33.0000,0.8600,38.0000,1000.0000,42.9000,
run,17,1786997395.114342,1786997395.567036,1786997395.340689,7.960964,1,33.0000,0.8600,38.0000,1000.0000,43.1000,
run,18,1786997395.567140,1786997396.025630,1786997395.796385,8.416659,1,33.0000,0.8600,39.0000,1000.0000,43.1000,
run,19,1786997396.025733,1786997396.479090,1786997396.252412,8.872686,1,33.0000,0.8600,38.0000,1000.0000,43.0000,
run,20,1786997396.479196,1786997396.935663,1786997396.707430,9.327704,1,33.0000,0.8600,38.0000,1000.0000,42.9000,
run,21,1786997396.935765,1786997397.385998,1786997397.160882,9.781156,1,33.0000,0.8600,39.0000,1000.0000,42.9000,
run,22,1786997397.386103,1786997397.845973,1786997397.616038,10.236313,1,33.0000,0.8600,38.0000,1000.0000,42.9000,
