phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786996405.976524,1786996406.431103,1786996406.203813,0.227392,1,33.0000,0.8600,38.0000,1000.0000,41.8000,
run,1,1786996406.431154,1786996406.896463,1786996406.663809,0.687387,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,2,1786996406.896557,1786996407.353590,1786996407.125073,1.148652,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,3,1786996407.353693,1786996407.811119,1786996407.582406,1.605985,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,4,1786996407.811222,1786996408.268894,1786996408.040058,2.063637,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,5,1786996408.268996,1786996408.722337,1786996408.495667,2.519245,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,6,1786996408.722439,1786996409.178034,1786996408.950236,2.973815,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,7,1786996409.178137,1786996409.633183,1786996409.405660,3.429238,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,8,1786996409.633285,1786996410.085136,1786996409.859211,3.882790,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,9,1786996410.085240,1786996410.537404,1786996410.311322,4.334901,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,10,1786996410.537506,1786996410.989184,1786996410.763345,4.786924,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,11,1786996410.989284,1786996411.441485,1786996411.215385,5.238964,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,12,1786996411.441590,1786996411.895171,1786996411.668381,5.691959,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,13,1786996411.895276,1786996412.349582,1786996412.122429,6.146008,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,14,1786996412.349685,1786996412.809017,1786996412.579351,6.602930,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,15,1786996412.809120,1786996413.258732,1786996413.033926,7.057505,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,16,1786996413.258834,1786996413.714442,1786996413.486638,7.510217,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,17,1786996413.714546,1786996414.171736,1786996413.943141,7.966720,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,18,1786996414.171842,1786996414.627549,1786996414.399695,8.423274,1,31.0000,0.8600,36.0000,1000.0000,42.2000,
run,19,1786996414.627652,1786996415.085987,1786996414.856820,8.880398,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,20,1786996415.086089,1786996415.541930,1786996415.314010,9.337588,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,21,1786996415.542034,1786996415.998146,1786996415.770090,9.793669,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,22,1786996415.998249,1786996416.454836,1786996416.226542,10.250121,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,23,1786996416.454940,1786996416.910087,1786996416.682514,10.706092,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,24,1786996416.910192,1786996417.366032,1786996417.138112,11.161691,1,32.0000,0.8600,36.0000,1000.0000,42.3000,
run,25,1786996417.366137,1786996417.822315,1786996417.594226,11.617805,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,26,1786996417.822418,1786996418.278306,1786996418.050362,12.073941,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,27,1786996418.278409,1786996418.737418,1786996418.507913,12.531492,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,28,1786996418.737521,1786996419.189981,1786996418.963751,12.987329,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,29,1786996419.190089,1786996419.648829,1786996419.419459,13.443038,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,30,1786996419.648951,1786996420.108155,1786996419.878553,13.902132,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,31,1786996420.108260,1786996420.562727,1786996420.335493,14.359072,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,32,1786996420.562831,1786996421.020413,1786996420.791622,14.815200,1,31.0000,0.8600,36.0000,1000.0000,42.4000,
run,33,1786996421.020512,1786996421.473914,1786996421.247213,15.270792,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,34,1786996421.474019,1786996421.928166,1786996421.701092,15.724671,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,35,1786996421.928290,1786996422.389008,1786996422.158649,16.182227,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,36,1786996422.389111,1786996422.843633,1786996422.616372,16.639950,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,37,1786996422.843735,1786996423.302155,1786996423.072945,17.096524,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
