t,aiclk,arcclk,axiclk,therm_trip
1786996497.051098,500,540,900,
1786996497.301604,500,540,900,
1786996497.552214,1000,540,900,
1786996497.802932,1000,540,900,
1786996498.053708,1000,540,900,
1786996498.304631,1000,540,900,
1786996498.555528,1000,540,900,
1786996498.806455,1000,540,900,
1786996499.057410,1000,540,900,
1786996499.308381,1000,540,900,
1786996499.559363,1000,540,900,
1786996499.810343,1000,540,900,
1786996500.061297,1000,540,900,
1786996500.312259,1000,540,900,
1786996500.563243,1000,540,900,
1786996500.814206,1000,540,900,
1786996501.065180,1000,540,900,
1786996501.316141,1000,540,900,
1786996501.567105,1000,540,900,
1786996501.818096,1000,540,900,
1786996502.069057,1000,540,900,
1786996502.320015,1000,540,900,
1786996502.570978,1000,540,900,
1786996502.821928,1000,540,900,
1786996503.072884,1000,540,900,
1786996503.323852,1000,540,900,
1786996503.574807,1000,540,900,
1786996503.825764,1000,540,900,
1786996504.076729,1000,540,900,
1786996504.327709,1000,540,900,
1786996504.578678,1000,540,900,
1786996504.829660,1000,540,900,
1786996505.080618,1000,540,900,
1786996505.331599,1000,540,900,
1786996505.582569,1000,540,900,
1786996505.833520,1000,540,900,
1786996506.084486,1000,540,900,
1786996506.335460,1000,540,900,
1786996506.586426,1000,540,900,
1786996506.837382,1000,540,900,
1786996507.088362,1000,540,900,
1786996507.339343,1000,540,900,
1786996507.590302,1000,540,900,
1786996507.841262,1000,540,900,
1786996508.092228,1000,540,900,
1786996508.343213,1000,540,900,
1786996508.594168,1000,540,900,
1786996508.845134,1000,540,900,
1786996509.096090,1000,540,900,
1786996509.347056,1000,540,900,
1786996509.598009,1000,540,900,
1786996509.848969,1000,540,900,
1786996510.099931,1000,540,900,
1786996510.350893,1000,540,900,
1786996510.601857,1000,540,900,
1786996510.852811,1000,540,900,
1786996511.103784,1000,540,900,
1786996511.354738,1000,540,900,
1786996511.605707,1000,540,900,
1786996511.856676,1000,540,900,
1786996512.107668,1000,540,900,
1786996512.358631,1000,540,900,
1786996512.609598,1000,540,900,
1786996512.860568,1000,540,900,
1786996513.111548,1000,540,900,
1786996513.362504,1000,540,900,
1786996513.613462,1000,540,900,
1786996513.864434,1000,540,900,
1786996514.115412,1000,540,900,
1786996514.366371,1000,540,900,
1786996514.617337,1000,540,900,
1786996514.868321,1000,540,900,
1786996515.119292,1000,540,900,
1786996515.370246,1000,540,900,
1786996515.621206,1000,540,900,
1786996515.872170,1000,540,900,
1786996516.123141,1000,540,900,
1786996516.374122,1000,540,900,
1786996516.625072,1000,540,900,
1786996516.876031,1000,540,900,
1786996517.126993,1000,540,900,
1786996517.377957,1000,540,900,
1786996517.628907,1000,540,900,
1786996517.879874,1000,540,900,
1786996518.130833,1000,540,900,
1786996518.381735,1000,540,900,
1786996518.632678,1000,540,900,
1786996518.883667,1000,540,900,
1786996519.134626,1000,540,900,
1786996519.385577,1000,540,900,
1786996519.636538,1000,540,900,
1786996519.887518,1000,540,900,
1786996520.138479,1000,540,900,
1786996520.389435,1000,540,900,
1786996520.640393,1000,540,900,
1786996520.891371,1000,540,900,
1786996521.142337,1000,540,900,
1786996521.393301,1000,540,900,
1786996521.644262,1000,540,900,
1786996521.895243,1000,540,900,
1786996522.146201,1000,540,900,
1786996522.397166,1000,540,900,
1786996522.648129,1000,540,900,
1786996522.899094,1000,540,900,
1786996523.150041,1000,540,900,
1786996523.401007,1000,540,900,
1786996523.651962,1000,540,900,
