phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786994974.092883,1786994974.564348,1786994974.328616,0.235854,1,31.0000,0.8600,36.0000,1000.0000,39.8000,
run,1,1786994974.564401,1786994975.022442,1786994974.793421,0.700659,1,30.0000,0.8600,34.0000,1000.0000,40.2000,
run,2,1786994975.022536,1786994975.480268,1786994975.251402,1.158640,1,30.0000,0.8600,35.0000,1000.0000,40.2000,
run,3,1786994975.480368,1786994975.940197,1786994975.710283,1.617521,1,30.0000,0.8600,35.0000,1000.0000,40.2000,
run,4,1786994975.940297,1786994976.397534,1786994976.168916,2.076154,1,30.0000,0.8600,34.0000,1000.0000,40.2000,
run,5,1786994976.397633,1786994976.846922,1786994976.622278,2.529516,1,30.0000,0.8600,35.0000,1000.0000,40.2000,
run,6,1786994976.847018,1786994977.299239,1786994977.073129,2.980367,1,30.0000,0.8600,34.0000,1000.0000,40.3000,
run,7,1786994977.299385,1786994977.757215,1786994977.528300,3.435538,1,30.0000,0.8600,35.0000,1000.0000,40.3000,
run,8,1786994977.757316,1786994978.210662,1786994977.983989,3.891227,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,9,1786994978.210765,1786994978.663099,1786994978.436932,4.344170,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,10,1786994978.663200,1786994979.116654,1786994978.889927,4.797165,1,30.0000,0.8600,34.0000,1000.0000,40.4000,
run,11,1786994979.116753,1786994979.567376,1786994979.342064,5.249302,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,12,1786994979.567476,1786994980.023835,1786994979.795655,5.702893,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,13,1786994980.023936,1786994980.480461,1786994980.252198,6.159436,1,30.0000,0.8600,34.0000,1000.0000,40.4000,
run,14,1786994980.480564,1786994980.932061,1786994980.706312,6.613550,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,15,1786994980.932163,1786994981.386320,1786994981.159242,7.066480,1,30.0000,0.8600,34.0000,1000.0000,40.4000,
run,16,1786994981.386421,1786994981.842974,1786994981.614697,7.521935,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,17,1786994981.843075,1786994982.295514,1786994982.069295,7.976533,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,18,1786994982.295616,1786994982.751061,1786994982.523338,8.430576,1,30.0000,0.8600,34.0000,1000.0000,40.4000,
run,19,1786994982.751160,1786994983.204267,1786994982.977713,8.884951,1,30.0000,0.8600,34.0000,1000.0000,40.4000,
run,20,1786994983.204370,1786994983.660454,1786994983.432412,9.339650,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,21,1786994983.660556,1786994984.111799,1786994983.886178,9.793416,1,30.0000,0.8600,34.0000,1000.0000,40.4000,
run,22,1786994984.111903,1786994984.564392,1786994984.338147,10.245385,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,23,1786994984.564495,1786994985.019589,1786994984.792042,10.699280,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,24,1786994985.019689,1786994985.472189,1786994985.245939,11.153177,1,30.0000,0.8600,34.0000,1000.0000,40.4000,
run,25,1786994985.472289,1786994985.929762,1786994985.701025,11.608263,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,26,1786994985.929865,1786994986.384305,1786994986.157085,12.064323,1,30.0000,0.8600,34.0000,1000.0000,40.4000,
run,27,1786994986.384408,1786994986.837961,1786994986.611184,12.518422,1,30.0000,0.8600,34.0000,1000.0000,40.4000,
run,28,1786994986.838062,1786994987.291367,1786994987.064714,12.971952,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,29,1786994987.291467,1786994987.747159,1786994987.519313,13.426551,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,30,1786994987.747256,1786994988.194350,1786994987.970803,13.878041,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,31,1786994988.194452,1786994988.647791,1786994988.421122,14.328360,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,32,1786994988.647892,1786994989.099925,1786994988.873909,14.781147,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,33,1786994989.100027,1786994989.552617,1786994989.326322,15.233560,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,34,1786994989.552718,1786994990.000338,1786994989.776528,15.683766,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,35,1786994990.000456,1786994990.447733,1786994990.224094,16.131332,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,36,1786994990.447835,1786994990.899469,1786994990.673652,16.580890,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,37,1786994990.899571,1786994991.354668,1786994991.127120,17.034358,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,38,1786994991.354770,1786994991.805772,1786994991.580271,17.487509,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,39,1786994991.805874,1786994992.261280,1786994992.033576,17.940814,1,30.0000,0.8600,34.0000,1000.0000,40.4000,
run,40,1786994992.261378,1786994992.709362,1786994992.485370,18.392608,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,41,1786994992.709469,1786994993.157738,1786994992.933603,18.840841,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,42,1786994993.157841,1786994993.607227,1786994993.382534,19.289772,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,43,1786994993.607327,1786994994.061059,1786994993.834193,19.741431,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,44,1786994994.061161,1786994994.507199,1786994994.284180,20.191418,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,45,1786994994.507302,1786994994.956604,1786994994.731953,20.639191,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,46,1786994994.956707,1786994995.410251,1786994995.183479,21.090717,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,47,1786994995.410352,1786994995.861994,1786994995.636173,21.543411,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,48,1786994995.862095,1786994996.312347,1786994996.087221,21.994459,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,49,1786994996.312449,1786994996.757755,1786994996.535102,22.442340,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,50,1786994996.757855,1786994997.210291,1786994996.984073,22.891311,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,51,1786994997.210393,1786994997.662638,1786994997.436516,23.343754,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,52,1786994997.662740,1786994998.111353,1786994997.887046,23.794284,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,53,1786994998.111456,1786994998.561785,1786994998.336621,24.243859,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
run,54,1786994998.561885,1786994999.011307,1786994998.786596,24.693834,1,30.0000,0.8600,35.0000,1000.0000,40.4000,
