phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786994874.240124,1786994874.688715,1786994874.464419,0.224396,1,30.0000,0.8600,34.0000,1000.0000,36.4000,
run,1,1786994874.688772,1786994875.144992,1786994874.916882,0.676860,1,28.0000,0.8600,32.0000,1000.0000,37.1000,
run,2,1786994875.145070,1786994875.612436,1786994875.378753,1.138730,1,28.0000,0.8600,32.0000,1000.0000,37.2000,
run,3,1786994875.612536,1786994876.064602,1786994875.838569,1.598547,1,28.0000,0.8600,32.0000,1000.0000,37.2000,
run,4,1786994876.064703,1786994876.516477,1786994876.290590,2.050567,1,28.0000,0.8600,32.0000,1000.0000,37.2000,
run,5,1786994876.516576,1786994876.969997,1786994876.743287,2.503264,1,28.0000,0.8600,32.0000,1000.0000,37.2000,
run,6,1786994876.970098,1786994877.424235,1786994877.197167,2.957144,1,28.0000,0.8600,32.0000,1000.0000,37.2000,
run,7,1786994877.424337,1786994877.878836,1786994877.651587,3.411564,1,28.0000,0.8600,32.0000,1000.0000,37.2000,
run,8,1786994877.878937,1786994878.332405,1786994878.105671,3.865649,1,28.0000,0.8600,32.0000,1000.0000,37.2000,
run,9,1786994878.332505,1786994878.794910,1786994878.563707,4.323685,1,28.0000,0.8600,33.0000,1000.0000,37.2000,
run,10,1786994878.795012,1786994879.248485,1786994879.021748,4.781726,1,28.0000,0.8600,33.0000,1000.0000,37.4000,
run,11,1786994879.248595,1786994879.710504,1786994879.479549,5.239527,1,28.0000,0.8600,33.0000,1000.0000,37.5000,
run,12,1786994879.710604,1786994880.167516,1786994879.939060,5.699038,1,28.0000,0.8600,32.0000,1000.0000,37.7000,
run,13,1786994880.167617,1786994880.624426,1786994880.396021,6.155999,1,28.0000,0.8600,33.0000,1000.0000,37.8000,
run,14,1786994880.624528,1786994881.078724,1786994880.851626,6.611604,1,28.0000,0.8600,32.0000,1000.0000,37.8000,
run,15,1786994881.078827,1786994881.532502,1786994881.305665,7.065642,1,28.0000,0.8600,32.0000,1000.0000,37.8000,
run,16,1786994881.532601,1786994881.992357,1786994881.762479,7.522456,1,28.0000,0.8600,32.0000,1000.0000,37.9000,
run,17,1786994881.992460,1786994882.444446,1786994882.218453,7.978431,1,28.0000,0.8600,33.0000,1000.0000,37.9000,
run,18,1786994882.444548,1786994882.896240,1786994882.670394,8.430372,1,28.0000,0.8600,33.0000,1000.0000,37.9000,
run,19,1786994882.896342,1786994883.354985,1786994883.125664,8.885641,1,28.0000,0.8600,33.0000,1000.0000,37.9000,
run,20,1786994883.355088,1786994883.814600,1786994883.584844,9.344822,1,29.0000,0.8600,33.0000,1000.0000,37.9000,
run,21,1786994883.814703,1786994884.268687,1786994884.041695,9.801672,1,28.0000,0.8600,33.0000,1000.0000,37.9000,
run,22,1786994884.268797,1786994884.728318,1786994884.498558,10.258535,1,28.0000,0.8600,33.0000,1000.0000,37.9000,
run,23,1786994884.728420,1786994885.181897,1786994884.955159,10.715136,1,29.0000,0.8600,33.0000,1000.0000,37.9000,
run,24,1786994885.182000,1786994885.636579,1786994885.409290,11.169267,1,29.0000,0.8600,33.0000,1000.0000,37.9000,
run,25,1786994885.636682,1786994886.096119,1786994885.866401,11.626378,1,29.0000,0.8600,33.0000,1000.0000,38.1000,
run,26,1786994886.096221,1786994886.556306,1786994886.326263,12.086241,1,28.0000,0.8600,33.0000,1000.0000,38.1000,
run,27,1786994886.556407,1786994887.011218,1786994886.783812,12.543790,1,29.0000,0.8600,33.0000,1000.0000,38.1000,
run,28,1786994887.011319,1786994887.464666,1786994887.237992,12.997970,1,28.0000,0.8600,33.0000,1000.0000,38.1000,
run,29,1786994887.464770,1786994887.924935,1786994887.694852,13.454830,1,29.0000,0.8600,33.0000,1000.0000,38.1000,
run,30,1786994887.925038,1786994888.375908,1786994888.150473,13.910451,1,29.0000,0.8600,33.0000,1000.0000,38.1000,
run,31,1786994888.376009,1786994888.831496,1786994888.603753,14.363731,1,29.0000,0.8600,33.0000,1000.0000,38.1000,
run,32,1786994888.831599,1786994889.289007,1786994889.060303,14.820280,1,28.0000,0.8600,33.0000,1000.0000,38.1000,
