phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786996546.767737,1786996547.221131,1786996546.994434,0.226803,1,32.0000,0.8600,37.0000,1000.0000,41.5000,
run,1,1786996547.221179,1786996547.673369,1786996547.447274,0.679643,1,31.0000,0.8600,35.0000,1000.0000,41.8000,
run,2,1786996547.673445,1786996548.133686,1786996547.903566,1.135935,1,30.0000,0.8600,35.0000,1000.0000,41.9000,
run,3,1786996548.133786,1786996548.590780,1786996548.362283,1.594652,1,31.0000,0.8600,35.0000,1000.0000,42.0000,
run,4,1786996548.590879,1786996549.049259,1786996548.820069,2.052438,1,31.0000,0.8600,35.0000,1000.0000,41.8000,
run,5,1786996549.049357,1786996549.502383,1786996549.275870,2.508239,1,31.0000,0.8600,35.0000,1000.0000,41.8000,
run,6,1786996549.502486,1786996549.959213,1786996549.730850,2.963219,1,31.0000,0.8600,36.0000,1000.0000,41.8000,
run,7,1786996549.959316,1786996550.417708,1786996550.188512,3.420881,1,31.0000,0.8600,36.0000,1000.0000,42.0000,
run,8,1786996550.417810,1786996550.874518,1786996550.646164,3.878533,1,31.0000,0.8600,35.0000,1000.0000,41.8000,
run,9,1786996550.874621,1786996551.334728,1786996551.104675,4.337044,1,30.0000,0.8600,35.0000,1000.0000,42.1000,
run,10,1786996551.334829,1786996551.793162,1786996551.563995,4.796364,1,30.0000,0.8600,35.0000,1000.0000,42.0000,
run,11,1786996551.793259,1786996552.251935,1786996552.022597,5.254966,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,12,1786996552.252036,1786996552.707653,1786996552.479845,5.712214,1,30.0000,0.8600,35.0000,1000.0000,42.1000,
run,13,1786996552.707753,1786996553.166296,1786996552.937025,6.169394,1,31.0000,0.8600,36.0000,1000.0000,42.0000,
run,14,1786996553.166396,1786996553.622912,1786996553.394654,6.627023,1,31.0000,0.8600,35.0000,1000.0000,42.1000,
run,15,1786996553.623012,1786996554.081461,1786996553.852237,7.084606,1,31.0000,0.8600,35.0000,1000.0000,42.1000,
run,16,1786996554.081561,1786996554.540147,1786996554.310854,7.543223,1,30.0000,0.8600,35.0000,1000.0000,42.1000,
run,17,1786996554.540244,1786996554.998205,1786996554.769224,8.001593,1,31.0000,0.8600,35.0000,1000.0000,42.1000,
run,18,1786996554.998707,1786996555.454076,1786996555.226391,8.458760,1,31.0000,0.8600,35.0000,1000.0000,42.1000,
run,19,1786996555.454175,1786996555.914799,1786996555.684487,8.916856,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,20,1786996555.914898,1786996556.371512,1786996556.143205,9.375574,1,31.0000,0.8600,35.0000,1000.0000,42.1000,
run,21,1786996556.371611,1786996556.829653,1786996556.600632,9.833001,1,31.0000,0.8600,35.0000,1000.0000,42.1000,
run,22,1786996556.829753,1786996557.284248,1786996557.057000,10.289369,1,31.0000,0.8600,35.0000,1000.0000,42.1000,
run,23,1786996557.284349,1786996557.741571,1786996557.512960,10.745329,1,31.0000,0.8600,35.0000,1000.0000,42.1000,
run,24,1786996557.741673,1786996558.196618,1786996557.969145,11.201514,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,25,1786996558.196718,1786996558.652960,1786996558.424839,11.657208,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,26,1786996558.653061,1786996559.111689,1786996558.882375,12.114744,1,31.0000,0.8600,35.0000,1000.0000,42.1000,
run,27,1786996559.111788,1786996559.571129,1786996559.341459,12.573828,1,30.0000,0.8600,35.0000,1000.0000,42.1000,
run,28,1786996559.571226,1786996560.027250,1786996559.799238,13.031607,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,29,1786996560.027362,1786996560.484117,1786996560.255739,13.488108,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,30,1786996560.484219,1786996560.940739,1786996560.712479,13.944848,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,31,1786996560.940839,1786996561.398371,1786996561.169605,14.401974,1,31.0000,0.8600,35.0000,1000.0000,42.1000,
run,32,1786996561.398471,1786996561.854366,1786996561.626419,14.858788,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,33,1786996561.854464,1786996562.312595,1786996562.083529,15.315898,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,34,1786996562.312691,1786996562.765964,1786996562.539328,15.771697,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,35,1786996562.766084,1786996563.222011,1786996562.994048,16.226417,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,36,1786996563.222111,1786996563.685251,1786996563.453681,16.686050,1,30.0000,0.8600,35.0000,1000.0000,42.1000,
run,37,1786996563.685353,1786996564.141202,1786996563.913278,17.145647,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,38,1786996564.141303,1786996564.593543,1786996564.367423,17.599792,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,39,1786996564.593644,1786996565.046884,1786996564.820264,18.052633,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,40,1786996565.046994,1786996565.502725,1786996565.274859,18.507228,1,31.0000,0.8600,35.0000,1000.0000,42.1000,
run,41,1786996565.502827,1786996565.959901,1786996565.731364,18.963733,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,42,1786996565.960003,1786996566.414959,1786996566.187481,19.419850,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,43,1786996566.415061,1786996566.873175,1786996566.644118,19.876487,1,31.0000,0.8600,35.0000,1000.0000,42.1000,
run,44,1786996566.873277,1786996567.326814,1786996567.100046,20.332415,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,45,1786996567.326910,1786996567.786232,1786996567.556571,20.788940,1,30.0000,0.8600,35.0000,1000.0000,42.1000,
run,46,1786996567.786333,1786996568.244832,1786996568.015583,21.247952,1,30.0000,0.8600,35.0000,1000.0000,42.1000,
run,47,1786996568.244952,1786996568.703646,1786996568.474299,21.706668,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,48,1786996568.703748,1786996569.163119,1786996568.933434,22.165803,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,49,1786996569.163219,1786996569.619006,1786996569.391113,22.623482,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,50,1786996569.619106,1786996570.077083,1786996569.848094,23.080463,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,51,1786996570.077571,1786996570.527602,1786996570.302587,23.534956,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,52,1786996570.527704,1786996570.984751,1786996570.756227,23.988596,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,53,1786996570.984892,1786996571.445103,1786996571.214998,24.447367,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,54,1786996571.445205,1786996571.898535,1786996571.671870,24.904239,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,55,1786996571.898636,1786996572.354377,1786996572.126507,25.358876,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,56,1786996572.354475,1786996572.811563,1786996572.583019,25.815388,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,57,1786996572.811665,1786996573.268479,1786996573.040072,26.272441,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,58,1786996573.268581,1786996573.727673,1786996573.498127,26.730496,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,59,1786996573.727774,1786996574.183528,1786996573.955651,27.188020,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,60,1786996574.183629,1786996574.640796,1786996574.412212,27.644581,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,61,1786996574.640914,1786996575.093442,1786996574.867178,28.099547,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,62,1786996575.093555,1786996575.545959,1786996575.319757,28.552126,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,63,1786996575.546061,1786996576.005095,1786996575.775578,29.007947,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,64,1786996576.005196,1786996576.465100,1786996576.235148,29.467517,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,65,1786996576.465201,1786996576.917892,1786996576.691546,29.923915,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,66,1786996576.917992,1786996577.374749,1786996577.146370,30.378739,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,67,1786996577.374847,1786996577.834534,1786996577.604690,30.837059,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,68,1786996577.834641,1786996578.291542,1786996578.063092,31.295460,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,69,1786996578.291645,1786996578.750082,1786996578.520864,31.753232,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,70,1786996578.750184,1786996579.205789,1786996578.977987,32.210356,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,71,1786996579.205909,1786996579.666325,1786996579.436117,32.668486,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,72,1786996579.666426,1786996580.123303,1786996579.894864,33.127233,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,73,1786996580.158205,1786996580.619618,1786996580.388911,33.621280,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,74,1786996580.619712,1786996581.077644,1786996580.848678,34.081047,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,75,1786996581.077745,1786996581.538712,1786996581.308228,34.540597,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,76,1786996581.538813,1786996581.993589,1786996581.766201,34.998569,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,77,1786996581.993689,1786996582.450960,1786996582.222325,35.454694,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,78,1786996582.451061,1786996582.908000,1786996582.679530,35.911899,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,79,1786996582.908100,1786996583.369191,1786996583.138646,36.371015,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,80,1786996583.369294,1786996583.823836,1786996583.596565,36.828934,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,81,1786996583.823938,1786996584.279582,1786996584.051760,37.284129,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,82,1786996584.279684,1786996584.741024,1786996584.510354,37.742723,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,83,1786996584.741125,1786996585.193519,1786996584.967322,38.199691,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,84,1786996585.193620,1786996585.646819,1786996585.420220,38.652589,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,85,1786996585.646917,1786996586.103699,1786996585.875308,39.107677,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,86,1786996586.103800,1786996586.560210,1786996586.332005,39.564374,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,87,1786996586.560311,1786996587.017295,1786996586.788803,40.021172,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,88,1786996587.017394,1786996587.477181,1786996587.247287,40.479656,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,89,1786996587.477281,1786996587.932933,1786996587.705107,40.937476,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,90,1786996587.933033,1786996588.386695,1786996588.159864,41.392233,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,91,1786996588.386796,1786996588.843412,1786996588.615104,41.847473,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,92,1786996588.843513,1786996589.301522,1786996589.072518,42.304887,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,93,1786996589.301623,1786996589.754098,1786996589.527861,42.760230,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,94,1786996589.754200,1786996590.212150,1786996589.983175,43.215544,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,95,1786996590.212250,1786996590.668164,1786996590.440207,43.672576,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,96,1786996590.668265,1786996591.123911,1786996590.896088,44.128457,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,97,1786996591.124014,1786996591.583519,1786996591.353767,44.586136,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,98,1786996591.583620,1786996592.041459,1786996591.812540,45.044909,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,99,1786996592.041560,1786996592.498433,1786996592.269997,45.502366,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,100,1786996592.498533,1786996592.954286,1786996592.726409,45.958778,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,101,1786996592.954386,1786996593.412499,1786996593.183443,46.415812,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,102,1786996593.412596,1786996593.865313,1786996593.638954,46.871323,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,103,1786996593.865413,1786996594.318882,1786996594.092148,47.324517,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,104,1786996594.318984,1786996594.775561,1786996594.547272,47.779641,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,105,1786996594.775663,1786996595.235012,1786996595.005337,48.237706,1,31.0000,0.8600,36.0000,1000.0000,42.1000,
run,106,1786996595.235128,1786996595.679325,1786996595.457227,48.689596,1,17.0000,0.7200,24.0000,500.0000,42.1000,
