t,aiclk,arcclk,axiclk,therm_trip
1786997237.034881,500,540,900,
1786997237.285391,500,540,900,
1786997237.536005,1000,540,900,
1786997237.786793,1000,540,900,
1786997238.037420,1000,540,900,
1786997238.288187,1000,540,900,
1786997238.539006,1000,540,900,
1786997238.789953,1000,540,900,
1786997239.040917,1000,540,900,
1786997239.291873,1000,540,900,
1786997239.542778,1000,540,900,
1786997239.793686,1000,540,900,
1786997240.044641,1000,540,900,
1786997240.295617,1000,540,900,
1786997240.546575,1000,540,900,
1786997240.797523,1000,540,900,
1786997241.048498,1000,540,900,
1786997241.299468,1000,540,900,
1786997241.550427,1000,540,900,
1786997241.801378,1000,540,900,
1786997242.052330,1000,540,900,
1786997242.303330,1000,540,900,
1786997242.554316,1000,540,900,
1786997242.805265,1000,540,900,
1786997243.056221,1000,540,900,
1786997243.307175,1000,540,900,
1786997243.558129,1000,540,900,
1786997243.809090,1000,540,900,
1786997244.060049,1000,540,900,
1786997244.311000,1000,540,900,
1786997244.561953,1000,540,900,
1786997244.812914,1000,540,900,
1786997245.063877,1000,540,900,
1786997245.314832,1000,540,900,
1786997245.565789,1000,540,900,
1786997245.816745,1000,540,900,
1786997246.067653,1000,540,900,
1786997246.318582,1000,540,900,
1786997246.569482,1000,540,900,
1786997246.820444,1000,540,900,
1786997247.071413,1000,540,900,
1786997247.322369,1000,540,900,
1786997247.573318,1000,540,900,
1786997247.824272,1000,540,900,
1786997248.075247,1000,540,900,
1786997248.326205,1000,540,900,
1786997248.577164,1000,540,900,
1786997248.828123,1000,540,900,
1786997249.079087,1000,540,900,
1786997249.330060,1000,540,900,
1786997249.581006,1000,540,900,
1786997249.831885,1000,540,900,
1786997250.082488,1000,540,900,
1786997250.333161,1000,540,900,
1786997250.584081,1000,540,900,
1786997250.834659,1000,540,900,
1786997251.085557,1000,540,900,
1786997251.336152,1000,540,900,
1786997251.587102,1000,540,900,
1786997251.838058,1000,540,900,
1786997252.089024,1000,540,900,
1786997252.339976,1000,540,900,
1786997252.590925,1000,540,900,
1786997252.841875,1000,540,900,
1786997253.092838,1000,540,900,
1786997253.343806,1000,540,900,
1786997253.594763,1000,540,900,
1786997253.845662,1000,540,900,
1786997254.096616,1000,540,900,
1786997254.347585,1000,540,900,
1786997254.598545,1000,540,900,
1786997254.849504,1000,540,900,
1786997255.100462,1000,540,900,
1786997255.351455,1000,540,900,
1786997255.602408,1000,540,900,
1786997255.853361,1000,540,900,
1786997256.104314,1000,540,900,
1786997256.355281,1000,540,900,
