t,aiclk,arcclk,axiclk,therm_trip
1786995173.963219,500,540,900,
1786995174.214128,500,540,900,
1786995174.464740,1000,540,900,
1786995174.715654,1000,540,900,
1786995174.966290,1000,540,900,
1786995175.216905,1000,540,900,
1786995175.467551,1000,540,900,
1786995175.718485,1000,540,900,
1786995175.969429,1000,540,900,
1786995176.220038,1000,540,900,
1786995176.471003,1000,540,900,
1786995176.721539,1000,540,900,
1786995176.971961,1000,540,900,
1786995177.222890,1000,540,900,
1786995177.473852,1000,540,900,
1786995177.724813,1000,540,900,
1786995177.975788,1000,540,900,
1786995178.226749,1000,540,900,
1786995178.477707,1000,540,900,
1786995178.728665,1000,540,900,
1786995178.979649,1000,540,900,
1786995179.230624,1000,540,900,
1786995179.481573,1000,540,900,
1786995179.732539,1000,540,900,
1786995179.983466,1000,540,900,
1786995180.234387,1000,540,900,
1786995180.485290,1000,540,900,
1786995180.736252,1000,540,900,
1786995180.987243,1000,540,900,
1786995181.238208,1000,540,900,
1786995181.489164,1000,540,900,
1786995181.740131,1000,540,900,
1786995181.991102,1000,540,900,
1786995182.242104,1000,540,900,
1786995182.493075,1000,540,900,
1786995182.744040,1000,540,900,
1786995182.995010,1000,540,900,
1786995183.245973,1000,540,900,
1786995183.496965,1000,540,900,
1786995183.747930,1000,540,900,
1786995183.998891,1000,540,900,
1786995184.249855,1000,540,900,
1786995184.500829,1000,540,900,
1786995184.751805,1000,540,900,
1786995185.002771,1000,540,900,
1786995185.253738,1000,540,900,
1786995185.504699,1000,540,900,
1786995185.755673,1000,540,900,
1786995186.006641,1000,540,900,
1786995186.257605,1000,540,900,
1786995186.508572,1000,540,900,
1786995186.759560,1000,540,900,
1786995187.010524,1000,540,900,
1786995187.261492,1000,540,900,
1786995187.512465,1000,540,900,
1786995187.763449,1000,540,900,
1786995188.014415,1000,540,900,
1786995188.265378,1000,540,900,
1786995188.516337,1000,540,900,
1786995188.767314,1000,540,900,
1786995189.018280,1000,540,900,
1786995189.269241,1000,540,900,
1786995189.520215,1000,540,900,
1786995189.771198,1000,540,900,
1786995190.022105,1000,540,900,
1786995190.273067,1000,540,900,
1786995190.524025,1000,540,900,
1786995190.774991,1000,540,900,
1786995191.025949,1000,540,900,
1786995191.276922,1000,540,900,
1786995191.527891,1000,540,900,
1786995191.778859,1000,540,900,
1786995192.029817,1000,540,900,
1786995192.280794,1000,540,900,
1786995192.531779,1000,540,900,
1786995192.782747,1000,540,900,
1786995193.033710,1000,540,900,
1786995193.284676,1000,540,900,
1786995193.535662,1000,540,900,
1786995193.786617,1000,540,900,
1786995194.037587,1000,540,900,
1786995194.288552,1000,540,900,
1786995194.539543,1000,540,900,
1786995194.790521,1000,540,900,
1786995195.041430,1000,540,900,
1786995195.292391,1000,540,900,
1786995195.543320,1000,540,900,
1786995195.794278,1000,540,900,
1786995196.045240,1000,540,900,
1786995196.296218,1000,540,900,
1786995196.547202,1000,540,900,
1786995196.798178,1000,540,900,
1786995197.049141,1000,540,900,
1786995197.300106,1000,540,900,
1786995197.551059,1000,540,900,
1786995197.801969,1000,540,900,
1786995198.052930,1000,540,900,
1786995198.303895,1000,540,900,
1786995198.554872,1000,540,900,
1786995198.805831,1000,540,900,
1786995199.056808,1000,540,900,
1786995199.307782,1000,540,900,
1786995199.558752,1000,540,900,
1786995199.809722,1000,540,900,
1786995200.060680,1000,540,900,
1786995200.311656,1000,540,900,
1786995200.562617,1000,540,900,
1786995200.813582,1000,540,900,
1786995201.064556,1000,540,900,
1786995201.315548,1000,540,900,
1786995201.566509,1000,540,900,
1786995201.817476,1000,540,900,
1786995202.068454,1000,540,900,
1786995202.319430,1000,540,900,
1786995202.570393,1000,540,900,
1786995202.821348,1000,540,900,
1786995203.072314,1000,540,900,
1786995203.323296,1000,540,900,
1786995203.574260,1000,540,900,
1786995203.825219,1000,540,900,
1786995204.076187,1000,540,900,
1786995204.327147,1000,540,900,
1786995204.578057,1000,540,900,
1786995204.829021,1000,540,900,
1786995205.079998,1000,540,900,
1786995205.330968,1000,540,900,
1786995205.581933,1000,540,900,
1786995205.832902,1000,540,900,
1786995206.083873,1000,540,900,
1786995206.334846,1000,540,900,
1786995206.585811,1000,540,900,
1786995206.836778,1000,540,900,
1786995207.087765,1000,540,900,
1786995207.338722,1000,540,900,
1786995207.589682,1000,540,900,
1786995207.840640,1000,540,900,
1786995208.091624,1000,540,900,
1786995208.342586,1000,540,900,
1786995208.593547,1000,540,900,
1786995208.844512,1000,540,900,
1786995209.095532,1000,540,900,
1786995209.346502,1000,540,900,
1786995209.597409,1000,540,900,
1786995209.848372,1000,540,900,
1786995210.099356,1000,540,900,
1786995210.350317,1000,540,900,
1786995210.601285,1000,540,900,
1786995210.852264,1000,540,900,
1786995211.103266,1000,540,900,
1786995211.354180,1000,540,900,
1786995211.605120,1000,540,900,
1786995211.856090,1000,540,900,
1786995212.106830,1000,540,900,
1786995212.357720,1000,540,900,
1786995212.608675,1000,540,900,
1786995212.859654,1000,540,900,
1786995213.110621,1000,540,900,
1786995213.361583,1000,540,900,
1786995213.612554,1000,540,900,
1786995213.863538,1000,540,900,
1786995214.114502,1000,540,900,
1786995214.365471,1000,540,900,
1786995214.616442,1000,540,900,
1786995214.867428,1000,540,900,
1786995215.118398,1000,540,900,
1786995215.369359,1000,540,900,
1786995215.620326,1000,540,900,
1786995215.871313,1000,540,900,
1786995216.122283,1000,540,900,
1786995216.373252,1000,540,900,
1786995216.624213,1000,540,900,
1786995216.875175,1000,540,900,
1786995217.126140,1000,540,900,
1786995217.377109,1000,540,900,
1786995217.628073,1000,540,900,
1786995217.879035,1000,540,900,
1786995218.129999,1000,540,900,
1786995218.380987,1000,540,900,
1786995218.631957,1000,540,900,
1786995218.882917,1000,540,900,
1786995219.133823,1000,540,900,
1786995219.384753,1000,540,900,
1786995219.635737,1000,540,900,
1786995219.886701,1000,540,900,
1786995220.137658,1000,540,900,
1786995220.388628,1000,540,900,
1786995220.639613,1000,540,900,
1786995220.890579,1000,540,900,
1786995221.141549,1000,540,900,
1786995221.392513,1000,540,900,
1786995221.643513,1000,540,900,
1786995221.894477,1000,540,900,
1786995222.145435,1000,540,900,
1786995222.396409,1000,540,900,
1786995222.647371,500,540,900,
