t,aiclk,arcclk,axiclk,therm_trip
1786996056.821334,500,540,900,
1786996057.071849,500,540,900,
1786996057.322748,1000,540,900,
1786996057.573531,1000,540,900,
1786996057.824284,1000,540,900,
1786996058.075119,1000,540,900,
1786996058.325939,1000,540,900,
1786996058.576866,1000,540,900,
1786996058.827733,1000,540,900,
1786996059.078496,1000,540,900,
1786996059.329194,1000,540,900,
1786996059.579904,1000,540,900,
1786996059.830605,1000,540,900,
1786996060.081292,1000,540,900,
1786996060.331985,1000,540,900,
1786996060.582684,1000,540,900,
1786996060.833389,1000,540,900,
1786996061.084069,1000,540,900,
1786996061.334774,1000,540,900,
1786996061.585453,1000,540,900,
1786996061.836140,1000,540,900,
1786996062.086938,1000,540,900,
1786996062.337655,1000,540,900,
1786996062.588379,1000,540,900,
1786996062.839239,1000,540,900,
1786996063.089982,1000,540,900,
1786996063.340695,1000,540,900,
1786996063.591519,1000,540,900,
1786996063.842249,1000,540,900,
1786996064.093007,1000,540,900,
1786996064.343749,1000,540,900,
1786996064.594461,1000,540,900,
1786996064.845169,1000,540,900,
1786996065.095851,1000,540,900,
1786996065.346546,1000,540,900,
1786996065.597229,1000,540,900,
1786996065.847920,1000,540,900,
1786996066.098602,1000,540,900,
1786996066.349326,1000,540,900,
1786996066.600026,1000,540,900,
1786996066.850722,1000,540,900,
1786996067.101418,1000,540,900,
1786996067.352104,1000,540,900,
1786996067.602789,1000,540,900,
1786996067.853477,1000,540,900,
1786996068.104174,1000,540,900,
1786996068.354860,1000,540,900,
1786996068.605554,1000,540,900,
1786996068.856248,1000,540,900,
1786996069.106952,1000,540,900,
1786996069.357728,1000,540,900,
1786996069.608425,1000,540,900,
1786996069.859133,1000,540,900,
1786996070.109821,1000,540,900,
1786996070.360513,1000,540,900,
1786996070.611344,1000,540,900,
1786996070.862051,1000,540,900,
1786996071.112741,1000,540,900,
1786996071.363558,1000,540,900,
1786996071.614319,1000,540,900,
1786996071.865016,1000,540,900,
1786996072.115711,1000,540,900,
1786996072.366400,1000,540,900,
1786996072.617086,1000,540,900,
1786996072.867770,1000,540,900,
1786996073.118491,1000,540,900,
1786996073.369176,1000,540,900,
1786996073.619864,1000,540,900,
1786996073.870551,1000,540,900,
1786996074.121242,1000,540,900,
1786996074.371917,1000,540,900,
1786996074.622609,1000,540,900,
1786996074.873333,1000,540,900,
1786996075.124018,1000,540,900,
1786996075.374729,1000,540,900,
1786996075.625442,1000,540,900,
1786996075.876173,1000,540,900,
1786996076.126870,1000,540,900,
1786996076.377563,1000,540,900,
1786996076.628245,1000,540,900,
1786996076.878935,1000,540,900,
1786996077.129621,1000,540,900,
1786996077.380327,1000,540,900,
1786996077.631079,1000,540,900,
1786996077.881802,1000,540,900,
1786996078.132520,1000,540,900,
1786996078.383316,1000,540,900,
1786996078.634017,1000,540,900,
1786996078.884707,1000,540,900,
1786996079.135454,1000,540,900,
1786996079.386146,1000,540,900,
1786996079.636854,1000,540,900,
1786996079.887577,1000,540,900,
1786996080.138289,1000,540,900,
1786996080.389008,1000,540,900,
1786996080.639745,1000,540,900,
1786996080.890464,1000,540,900,
1786996081.141179,1000,540,900,
1786996081.391953,1000,540,900,
1786996081.642661,1000,540,900,
1786996081.893383,1000,540,900,
1786996082.144105,1000,540,900,
1786996082.394891,1000,540,900,
1786996082.645611,1000,540,900,
1786996082.896320,1000,540,900,
1786996083.147164,1000,540,900,
1786996083.397860,1000,540,900,
1786996083.648555,1000,540,900,
1786996083.899387,1000,540,900,
1786996084.150104,1000,540,900,
1786996084.400788,1000,540,900,
1786996084.651526,1000,540,900,
1786996084.902247,1000,540,900,
1786996085.152939,1000,540,900,
1786996085.403630,1000,540,900,
1786996085.654313,1000,540,900,
1786996085.905005,1000,540,900,
1786996086.155744,1000,540,900,
1786996086.406458,1000,540,900,
1786996086.657180,1000,540,900,
1786996086.907954,1000,540,900,
1786996087.158673,1000,540,900,
1786996087.409390,1000,540,900,
1786996087.660107,1000,540,900,
1786996087.910908,1000,540,900,
1786996088.161660,1000,540,900,
1786996088.412376,1000,540,900,
1786996088.663191,1000,540,900,
1786996088.913923,1000,540,900,
1786996089.164646,1000,540,900,
1786996089.415411,1000,540,900,
1786996089.666126,1000,540,900,
1786996089.916836,1000,540,900,
1786996090.167648,1000,540,900,
1786996090.418375,1000,540,900,
1786996090.669089,1000,540,900,
1786996090.919887,1000,540,900,
1786996091.170613,1000,540,900,
1786996091.421335,1000,540,900,
1786996091.672059,1000,540,900,
1786996091.922825,1000,540,900,
1786996092.173547,1000,540,900,
1786996092.424259,1000,540,900,
1786996092.674981,1000,540,900,
1786996092.925706,1000,540,900,
1786996093.176423,1000,540,900,
1786996093.427126,1000,540,900,
1786996093.677825,1000,540,900,
1786996093.928510,1000,540,900,
1786996094.179320,1000,540,900,
1786996094.430010,1000,540,900,
1786996094.680700,1000,540,900,
1786996094.931448,1000,540,900,
1786996095.182141,1000,540,900,
1786996095.432870,1000,540,900,
1786996095.683574,1000,540,900,
1786996095.934328,1000,540,900,
1786996096.185045,1000,540,900,
1786996096.435855,1000,540,900,
1786996096.686578,1000,540,900,
1786996096.937299,1000,540,900,
1786996097.188040,1000,540,900,
1786996097.438756,1000,540,900,
1786996097.689449,1000,540,900,
1786996097.940131,1000,540,900,
1786996098.190925,1000,540,900,
1786996098.441635,1000,540,900,
1786996098.692352,1000,540,900,
1786996098.943180,1000,540,900,
1786996099.193887,1000,540,900,
1786996099.444571,1000,540,900,
1786996099.695416,1000,540,900,
1786996099.946131,1000,540,900,
1786996100.196858,1000,540,900,
1786996100.447681,1000,540,900,
1786996100.698407,1000,540,900,
1786996100.949169,1000,540,900,
1786996101.199854,1000,540,900,
1786996101.450549,1000,540,900,
1786996101.701228,1000,540,900,
1786996101.951912,1000,540,900,
1786996102.202626,1000,540,900,
1786996102.453320,1000,540,900,
1786996102.704017,1000,540,900,
1786996102.954740,1000,540,900,
1786996103.205467,1000,540,900,
1786996103.456182,1000,540,900,
1786996103.706991,1000,540,900,
1786996103.957713,1000,540,900,
1786996104.208511,1000,540,900,
1786996104.459358,1000,540,900,
1786996104.710096,1000,540,900,
1786996104.960812,1000,540,900,
1786996105.211549,1000,540,900,
1786996105.462329,500,540,900,
