phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786995273.769966,1786995274.225997,1786995273.997982,0.228120,1,32.0000,0.8600,37.0000,1000.0000,41.1000,
run,1,1786995274.226045,1786995274.694026,1786995274.460036,0.690174,1,31.0000,0.8600,36.0000,1000.0000,41.4000,
run,2,1786995274.694118,1786995275.151737,1786995274.922928,1.153066,1,31.0000,0.8600,35.0000,1000.0000,41.4000,
run,3,1786995275.151839,1786995275.606991,1786995275.379415,1.609553,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,4,1786995275.607092,1786995276.068491,1786995275.837792,2.067930,1,31.0000,0.8600,35.0000,1000.0000,41.4000,
run,5,1786995276.068591,1786995276.522515,1786995276.295553,2.525692,1,31.0000,0.8600,36.0000,1000.0000,41.4000,
run,6,1786995276.522612,1786995276.982112,1786995276.752362,2.982500,1,31.0000,0.8600,36.0000,1000.0000,41.4000,
run,7,1786995276.982214,1786995277.441436,1786995277.211825,3.441964,1,31.0000,0.8600,36.0000,1000.0000,41.4000,
run,8,1786995277.441540,1786995277.894673,1786995277.668107,3.898245,1,31.0000,0.8600,36.0000,1000.0000,41.4000,
run,9,1786995277.894771,1786995278.353962,1786995278.124366,4.354505,1,31.0000,0.8600,36.0000,1000.0000,41.4000,
run,10,1786995278.354064,1786995278.814709,1786995278.584387,4.814525,1,31.0000,0.8600,36.0000,1000.0000,41.4000,
run,11,1786995278.814808,1786995279.273733,1786995279.044271,5.274409,1,31.0000,0.8600,36.0000,1000.0000,41.4000,
run,12,1786995279.273834,1786995279.736794,1786995279.505313,5.735452,1,31.0000,0.8600,36.0000,1000.0000,41.4000,
run,13,1786995279.736913,1786995280.189624,1786995279.963268,6.193407,1,31.0000,0.8600,36.0000,1000.0000,41.5000,
run,14,1786995280.189724,1786995280.649395,1786995280.419560,6.649698,1,31.0000,0.8600,36.0000,1000.0000,41.5000,
run,15,1786995280.649496,1786995281.107748,1786995280.878622,7.108760,1,31.0000,0.8600,36.0000,1000.0000,41.5000,
run,16,1786995281.107847,1786995281.567358,1786995281.337603,7.567742,1,31.0000,0.8600,35.0000,1000.0000,41.5000,
run,17,1786995281.567456,1786995282.027046,1786995281.797251,8.027390,1,31.0000,0.8600,36.0000,1000.0000,41.5000,
run,18,1786995282.027146,1786995282.485714,1786995282.256430,8.486569,1,31.0000,0.8600,36.0000,1000.0000,41.5000,
run,19,1786995282.485819,1786995282.947249,1786995282.716534,8.946673,1,31.0000,0.8600,35.0000,1000.0000,41.5000,
run,20,1786995282.947350,1786995283.406317,1786995283.176834,9.406972,1,31.0000,0.8600,36.0000,1000.0000,41.5000,
run,21,1786995283.406417,1786995283.866470,1786995283.636444,9.866582,1,31.0000,0.8600,35.0000,1000.0000,41.5000,
run,22,1786995283.866569,1786995284.327288,1786995284.096929,10.327067,1,31.0000,0.8600,36.0000,1000.0000,41.5000,
run,23,1786995284.327388,1786995284.787053,1786995284.557220,10.787359,1,31.0000,0.8600,36.0000,1000.0000,41.5000,
run,24,1786995284.787153,1786995285.245397,1786995285.016275,11.246414,1,31.0000,0.8600,36.0000,1000.0000,41.5000,
run,25,1786995285.245497,1786995285.702722,1786995285.474110,11.704248,1,31.0000,0.8600,35.0000,1000.0000,41.5000,
run,26,1786995285.702822,1786995286.163137,1786995285.932980,12.163118,1,31.0000,0.8600,36.0000,1000.0000,41.5000,
run,27,1786995286.163238,1786995286.623852,1786995286.393545,12.623684,1,31.0000,0.8600,35.0000,1000.0000,41.5000,
run,28,1786995286.623954,1786995287.082611,1786995286.853282,13.083421,1,30.0000,0.8600,35.0000,1000.0000,41.5000,
