t,aiclk,arcclk,axiclk,therm_trip
1786995764.843956,500,540,900,
1786995765.094480,500,540,900,
1786995765.345318,1000,540,900,
1786995765.596104,1000,540,900,
1786995765.846891,1000,540,900,
1786995766.097815,1000,540,900,
1786995766.348630,1000,540,900,
1786995766.599598,1000,540,900,
1786995766.850529,1000,540,900,
1786995767.101482,1000,540,900,
1786995767.352436,1000,540,900,
1786995767.603438,1000,540,900,
1786995767.854418,1000,540,900,
1786995768.105317,1000,540,900,
1786995768.356263,1000,540,900,
1786995768.607234,1000,540,900,
1786995768.859121,1000,540,900,
1786995769.110133,1000,540,900,
1786995769.361086,1000,540,900,
1786995769.612032,1000,540,900,
1786995769.862994,1000,540,900,
1786995770.113948,1000,540,900,
1786995770.364909,1000,540,900,
1786995770.615881,1000,540,900,
1786995770.866846,1000,540,900,
1786995771.117801,1000,540,900,
1786995771.368765,1000,540,900,
1786995771.619742,1000,540,900,
1786995771.870694,1000,540,900,
1786995772.121657,1000,540,900,
1786995772.372615,1000,540,900,
1786995772.623596,1000,540,900,
1786995772.874556,1000,540,900,
1786995773.125523,1000,540,900,
1786995773.376482,1000,540,900,
1786995773.627454,1000,540,900,
1786995773.878443,1000,540,900,
1786995774.129397,1000,540,900,
1786995774.380358,1000,540,900,
1786995774.631333,1000,540,900,
1786995774.882302,1000,540,900,
1786995775.133260,1000,540,900,
1786995775.384224,1000,540,900,
1786995775.635175,1000,540,900,
1786995775.886144,1000,540,900,
1786995776.137106,1000,540,900,
1786995776.388065,1000,540,900,
1786995776.639032,1000,540,900,
1786995776.889987,1000,540,900,
1786995777.140964,1000,540,900,
1786995777.391924,1000,540,900,
1786995777.642889,1000,540,900,
1786995777.893843,1000,540,900,
1786995778.144806,1000,540,900,
1786995778.395787,1000,540,900,
1786995778.646745,1000,540,900,
1786995778.898072,1000,540,900,
1786995779.149030,1000,540,900,
1786995779.400001,1000,540,900,
1786995779.650954,1000,540,900,
1786995779.901918,1000,540,900,
1786995780.152873,1000,540,900,
1786995780.403838,1000,540,900,
1786995780.654793,1000,540,900,
1786995780.905749,1000,540,900,
1786995781.156708,1000,540,900,
1786995781.407682,1000,540,900,
1786995781.658648,1000,540,900,
1786995781.909596,1000,540,900,
1786995782.160581,1000,540,900,
1786995782.411555,1000,540,900,
1786995782.662517,1000,540,900,
1786995782.913468,1000,540,900,
1786995783.164434,1000,540,900,
1786995783.415434,1000,540,900,
1786995783.666392,1000,540,900,
1786995783.917724,1000,540,900,
1786995784.168678,1000,540,900,
1786995784.419667,1000,540,900,
1786995784.670623,1000,540,900,
1786995784.921589,1000,540,900,
1786995785.172549,1000,540,900,
1786995785.423534,1000,540,900,
1786995785.674492,1000,540,900,
1786995785.925461,1000,540,900,
1786995786.176423,1000,540,900,
1786995786.427400,1000,540,900,
1786995786.678357,1000,540,900,
1786995786.929312,1000,540,900,
1786995787.180271,1000,540,900,
1786995787.431249,1000,540,900,
1786995787.682208,1000,540,900,
1786995787.933161,1000,540,900,
1786995788.184134,1000,540,900,
1786995788.435093,1000,540,900,
1786995788.686053,1000,540,900,
1786995788.937014,1000,540,900,
1786995789.187972,1000,540,900,
1786995789.438928,1000,540,900,
1786995789.689882,1000,540,900,
1786995789.940859,1000,540,900,
1786995790.191816,1000,540,900,
1786995790.442780,1000,540,900,
1786995790.693736,1000,540,900,
1786995790.944701,1000,540,900,
1786995791.195687,1000,540,900,
1786995791.446655,1000,540,900,
1786995791.697610,1000,540,900,
1786995791.948565,1000,540,900,
1786995792.199549,1000,540,900,
1786995792.450509,1000,540,900,
1786995792.701483,1000,540,900,
1786995792.952435,1000,540,900,
1786995793.203420,1000,540,900,
1786995793.454376,1000,540,900,
1786995793.705335,1000,540,900,
1786995793.956290,1000,540,900,
1786995794.207271,1000,540,900,
1786995794.458239,1000,540,900,
1786995794.709194,1000,540,900,
1786995794.960163,1000,540,900,
1786995795.211121,1000,540,900,
1786995795.462135,1000,540,900,
1786995795.713086,1000,540,900,
1786995795.964067,1000,540,900,
1786995796.215036,1000,540,900,
1786995796.465995,1000,540,900,
1786995796.716961,1000,540,900,
1786995796.967920,1000,540,900,
1786995797.218881,1000,540,900,
1786995797.469834,1000,540,900,
1786995797.720802,1000,540,900,
1786995797.971773,1000,540,900,
1786995798.222744,1000,540,900,
1786995798.473695,1000,540,900,
1786995798.724658,1000,540,900,
1786995798.975641,1000,540,900,
1786995799.226601,1000,540,900,
1786995799.477566,1000,540,900,
1786995799.728523,1000,540,900,
1786995799.979505,1000,540,900,
1786995800.230463,1000,540,900,
1786995800.481426,1000,540,900,
1786995800.732384,1000,540,900,
1786995800.983373,1000,540,900,
1786995801.234334,1000,540,900,
1786995801.485299,1000,540,900,
1786995801.736259,1000,540,900,
1786995801.987238,1000,540,900,
1786995802.238204,1000,540,900,
1786995802.489171,1000,540,900,
1786995802.740136,1000,540,900,
1786995802.991091,1000,540,900,
1786995803.242050,1000,540,900,
1786995803.493007,1000,540,900,
1786995803.743977,1000,540,900,
1786995803.996716,1000,540,900,
1786995804.247693,1000,540,900,
1786995804.498646,1000,540,900,
1786995804.749605,1000,540,900,
1786995805.000571,1000,540,900,
1786995805.251548,1000,540,900,
1786995805.502513,1000,540,900,
1786995805.753473,1000,540,900,
1786995806.004458,1000,540,900,
1786995806.255441,1000,540,900,
1786995806.506400,1000,540,900,
1786995806.757363,1000,540,900,
1786995807.008313,1000,540,900,
1786995807.259292,1000,540,900,
1786995807.510246,1000,540,900,
1786995807.761209,1000,540,900,
1786995808.012169,1000,540,900,
1786995808.263132,1000,540,900,
1786995808.514118,1000,540,900,
1786995808.765078,1000,540,900,
1786995809.016064,1000,540,900,
1786995809.267029,1000,540,900,
1786995809.517992,1000,540,900,
1786995809.768962,1000,540,900,
1786995810.019927,1000,540,900,
1786995810.270886,1000,540,900,
1786995810.521849,1000,540,900,
1786995810.772805,1000,540,900,
1786995811.023782,1000,540,900,
1786995811.274736,1000,540,900,
1786995811.525638,1000,540,900,
1786995811.776595,1000,540,900,
1786995812.027574,1000,540,900,
1786995812.278534,1000,540,900,
1786995812.529490,1000,540,900,
1786995812.780454,1000,540,900,
1786995813.031446,1000,540,900,
1786995813.282409,1000,540,900,
1786995813.533364,500,540,900,
1786995813.784323,500,540,900,
