phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786995515.305386,1786995515.756505,1786995515.530945,0.225657,1,32.0000,0.8600,37.0000,1000.0000,40.8000,
run,1,1786995515.756563,1786995516.213067,1786995515.984815,0.679527,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,2,1786995516.213113,1786995516.669063,1786995516.441088,1.135800,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,3,1786995516.669163,1786995517.119469,1786995516.894316,1.589028,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,4,1786995517.119526,1786995517.572090,1786995517.345808,2.040519,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,5,1786995517.572167,1786995518.029880,1786995517.801023,2.495735,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,6,1786995518.029981,1786995518.483559,1786995518.256770,2.951481,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,7,1786995518.483660,1786995518.940679,1786995518.712169,3.406881,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,8,1786995518.940780,1786995519.391119,1786995519.165950,3.860661,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,9,1786995519.391163,1786995519.845851,1786995519.618507,4.313219,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,10,1786995519.845952,1786995520.298965,1786995520.072459,4.767170,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,11,1786995520.299058,1786995520.755010,1786995520.527034,5.221746,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,12,1786995520.755059,1786995521.215630,1786995520.985344,5.680056,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,13,1786995521.215674,1786995521.669341,1786995521.442507,6.137219,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,14,1786995521.669440,1786995522.127386,1786995521.898413,6.593124,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,15,1786995522.127430,1786995522.580030,1786995522.353730,7.048441,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,16,1786995522.580073,1786995523.036700,1786995522.808387,7.503098,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,17,1786995523.036802,1786995523.487064,1786995523.261933,7.956644,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,18,1786995523.487108,1786995523.942538,1786995523.714823,8.409534,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,19,1786995523.942583,1786995524.400199,1786995524.171391,8.866103,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,20,1786995524.400245,1786995524.852882,1786995524.626564,9.321275,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,21,1786995524.852924,1786995525.308464,1786995525.080694,9.775406,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,22,1786995525.308567,1786995525.759254,1786995525.533910,10.228622,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,23,1786995525.759356,1786995526.211129,1786995525.985243,10.679954,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,24,1786995526.211194,1786995526.667054,1786995526.439124,11.133836,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,25,1786995526.667156,1786995527.120492,1786995526.893824,11.588535,1,31.0000,0.8600,35.0000,1000.0000,41.2000,
run,26,1786995527.120535,1786995527.575459,1786995527.347997,12.042709,1,30.0000,0.8600,35.0000,1000.0000,41.2000,
run,27,1786995527.575560,1786995528.032858,1786995527.804209,12.498921,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,28,1786995528.032903,1786995528.488712,1786995528.260808,12.955519,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,29,1786995528.488813,1786995528.937799,1786995528.713306,13.408017,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,30,1786995528.937898,1786995529.391245,1786995529.164572,13.859283,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,31,1786995529.391311,1786995529.848007,1786995529.619659,14.314370,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,32,1786995529.848104,1786995530.303710,1786995530.075907,14.770618,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,33,1786995530.303812,1786995530.763328,1786995530.533570,15.228282,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,34,1786995530.763430,1786995531.219717,1786995530.991573,15.686285,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,35,1786995531.219841,1786995531.678255,1786995531.449048,16.143760,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
run,36,1786995531.678356,1786995532.136370,1786995531.907363,16.602074,1,30.0000,0.8600,35.0000,1000.0000,41.4000,
