phase,i,t_start,t_end,t_mid,dt_s,ok,power_w,voltage_v,current_a,aiclk_mhz,temp_c,error
run,0,1786996946.288748,1786996946.777170,1786996946.532959,0.244298,1,33.0000,0.8600,38.0000,1000.0000,42.1000,
run,1,1786996946.777222,1786996947.226109,1786996947.001666,0.713005,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,2,1786996947.226188,1786996947.679410,1786996947.452799,1.164138,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,3,1786996947.679511,1786996948.138612,1786996947.909061,1.620401,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,4,1786996948.138712,1786996948.592217,1786996948.365464,2.076804,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,5,1786996948.592322,1786996949.046334,1786996948.819328,2.530667,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,6,1786996949.046433,1786996949.499536,1786996949.272985,2.984324,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,7,1786996949.499637,1786996949.956549,1786996949.728093,3.439432,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,8,1786996949.956651,1786996950.410679,1786996950.183665,3.895005,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,9,1786996950.410782,1786996950.867631,1786996950.639206,4.350546,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,10,1786996950.867733,1786996951.320804,1786996951.094269,4.805608,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,11,1786996951.320923,1786996951.775222,1786996951.548072,5.259412,1,31.0000,0.8600,36.0000,1000.0000,42.4000,
run,12,1786996951.775326,1786996952.229818,1786996952.002572,5.713911,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,13,1786996952.229919,1786996952.684702,1786996952.457311,6.168650,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,14,1786996952.684803,1786996953.139959,1786996952.912381,6.623721,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,15,1786996953.140062,1786996953.594779,1786996953.367420,7.078760,1,31.0000,0.8600,36.0000,1000.0000,42.4000,
run,16,1786996953.663787,1786996954.117556,1786996953.890671,7.602011,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,17,1786996954.117661,1786996954.565235,1786996954.341448,8.052787,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,18,1786996954.565335,1786996955.010592,1786996954.787964,8.499303,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,19,1786996955.010692,1786996955.464546,1786996955.237619,8.948958,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,20,1786996955.464647,1786996955.920712,1786996955.692679,9.404019,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,21,1786996955.920814,1786996956.368062,1786996956.144438,9.855777,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
run,22,1786996956.368164,1786996956.821438,1786996956.594801,10.306141,1,31.0000,0.8600,36.0000,1000.0000,42.3000,
