t,aiclk,arcclk,axiclk,therm_trip
1786997037.543649,500,540,900,
1786997037.794254,500,540,900,
1786997038.044925,1000,540,900,
1786997038.295782,1000,540,900,
1786997038.546619,1000,540,900,
1786997038.797553,1000,540,900,
1786997039.048499,1000,540,900,
1786997039.299449,1000,540,900,
1786997039.550262,1000,540,900,
1786997039.801207,1000,540,900,
1786997040.052161,1000,540,900,
1786997040.303126,1000,540,900,
1786997040.554102,1000,540,900,
1786997040.804939,1000,540,900,
1786997041.055887,1000,540,900,
1786997041.306839,1000,540,900,
1786997041.557786,1000,540,900,
1786997041.808733,1000,540,900,
1786997042.059702,1000,540,900,
1786997042.310658,1000,540,900,
1786997042.561552,1000,540,900,
1786997042.812493,1000,540,900,
1786997043.063468,1000,540,900,
1786997043.314416,1000,540,900,
1786997043.565318,1000,540,900,
1786997043.816274,1000,540,900,
1786997044.067241,1000,540,900,
1786997044.318196,1000,540,900,
1786997044.569147,1000,540,900,
1786997044.820111,1000,540,900,
1786997045.071065,1000,540,900,
1786997045.321967,1000,540,900,
1786997045.572917,1000,540,900,
1786997045.823865,1000,540,900,
1786997046.074824,1000,540,900,
1786997046.325764,1000,540,900,
1786997046.576725,1000,540,900,
1786997046.827686,1000,540,900,
1786997047.078643,1000,540,900,
1786997047.329592,1000,540,900,
1786997047.580536,1000,540,900,
1786997047.831519,1000,540,900,
1786997048.082466,1000,540,900,
1786997048.333425,1000,540,900,
1786997048.584382,1000,540,900,
1786997048.835354,1000,540,900,
1786997049.086307,1000,540,900,
1786997049.337257,1000,540,900,
1786997049.588204,1000,540,900,
1786997049.839158,1000,540,900,
1786997050.090116,1000,540,900,
1786997050.340997,1000,540,900,
1786997050.591945,1000,540,900,
1786997050.842903,1000,540,900,
1786997051.093854,1000,540,900,
1786997051.344821,1000,540,900,
1786997051.595783,1000,540,900,
1786997051.846732,1000,540,900,
1786997052.097688,1000,540,900,
1786997052.348644,1000,540,900,
1786997052.599632,1000,540,900,
1786997052.850595,1000,540,900,
1786997053.101482,1000,540,900,
1786997053.352436,1000,540,900,
1786997053.603413,1000,540,900,
1786997053.854372,1000,540,900,
1786997054.105324,1000,540,900,
1786997054.356277,1000,540,900,
1786997054.607243,1000,540,900,
1786997054.858136,1000,540,900,
1786997055.109081,1000,540,900,
1786997055.360038,1000,540,900,
1786997055.610984,1000,540,900,
1786997055.861936,1000,540,900,
1786997056.112882,1000,540,900,
1786997056.363842,1000,540,900,
1786997056.614797,1000,540,900,
1786997056.865749,1000,540,900,
1786997057.116727,1000,540,900,
1786997057.367702,1000,540,900,
1786997057.618658,1000,540,900,
1786997057.869611,1000,540,900,
1786997058.120576,1000,540,900,
1786997058.371588,1000,540,900,
1786997058.622549,1000,540,900,
1786997058.873502,1000,540,900,
1786997059.124463,1000,540,900,
1786997059.375449,1000,540,900,
1786997059.626410,1000,540,900,
1786997059.877310,1000,540,900,
1786997060.128263,1000,540,900,
1786997060.379240,1000,540,900,
1786997060.630197,1000,540,900,
1786997060.881181,1000,540,900,
1786997061.132130,1000,540,900,
1786997061.383087,1000,540,900,
1786997061.633974,1000,540,900,
1786997061.884911,1000,540,900,
1786997062.135861,1000,540,900,
1786997062.386816,1000,540,900,
1786997062.637713,1000,540,900,
1786997062.888666,1000,540,900,
1786997063.139645,1000,540,900,
1786997063.390604,1000,540,900,
1786997063.641553,1000,540,900,
1786997063.892509,1000,540,900,
1786997064.143481,1000,540,900,
1786997064.394443,1000,540,900,
1786997064.645405,1000,540,900,
1786997064.896369,1000,540,900,
1786997065.147341,1000,540,900,
1786997065.398321,1000,540,900,
1786997065.649272,1000,540,900,
1786997065.900229,1000,540,900,
1786997066.151203,1000,540,900,
1786997066.402162,1000,540,900,
1786997066.653114,1000,540,900,
1786997066.904074,1000,540,900,
1786997067.155027,1000,540,900,
1786997067.405982,1000,540,900,
1786997067.656955,1000,540,900,
1786997067.907913,1000,540,900,
1786997068.158878,1000,540,900,
1786997068.409842,1000,540,900,
1786997068.660813,1000,540,900,
1786997068.911780,1000,540,900,
1786997069.162740,1000,540,900,
1786997069.413647,1000,540,900,
1786997069.664597,1000,540,900,
1786997069.915566,1000,540,900,
1786997070.166521,1000,540,900,
1786997070.417481,1000,540,900,
1786997070.668439,1000,540,900,
1786997070.919417,1000,540,900,
1786997071.170379,1000,540,900,
1786997071.421329,1000,540,900,
1786997071.672282,1000,540,900,
1786997071.923278,1000,540,900,
1786997072.174242,1000,540,900,
1786997072.425210,1000,540,900,
1786997072.676174,1000,540,900,
1786997072.927135,1000,540,900,
1786997073.178113,1000,540,900,
1786997073.429076,1000,540,900,
1786997073.680040,1000,540,900,
1786997073.931012,1000,540,900,
1786997074.181984,1000,540,900,
1786997074.432981,1000,540,900,
1786997074.683948,1000,540,900,
1786997074.934911,1000,540,900,
1786997075.185874,1000,540,900,
1786997075.436837,1000,540,900,
1786997075.687819,1000,540,900,
1786997075.938791,1000,540,900,
1786997076.189759,1000,540,900,
1786997076.440725,1000,540,900,
1786997076.691702,1000,540,900,
1786997076.942667,1000,540,900,
1786997077.193633,1000,540,900,
1786997077.444601,1000,540,900,
1786997077.695585,1000,540,900,
1786997077.946570,1000,540,900,
1786997078.197536,1000,540,900,
1786997078.448510,1000,540,900,
1786997078.699498,1000,540,900,
1786997078.950469,1000,540,900,
1786997079.201431,1000,540,900,
1786997079.452407,1000,540,900,
1786997079.703396,1000,540,900,
1786997079.954366,1000,540,900,
1786997080.205335,1000,540,900,
1786997080.456300,1000,540,900,
1786997080.707279,1000,540,900,
1786997080.958250,1000,540,900,
1786997081.209208,1000,540,900,
1786997081.460180,1000,540,900,
1786997081.711152,1000,540,900,
1786997081.962122,1000,540,900,
1786997082.213087,1000,540,900,
1786997082.464063,1000,540,900,
1786997082.715033,1000,540,900,
1786997082.966000,1000,540,900,
1786997083.216973,1000,540,900,
1786997083.467941,1000,540,900,
1786997083.718900,1000,540,900,
1786997083.969880,1000,540,900,
1786997084.220855,1000,540,900,
1786997084.471825,1000,540,900,
1786997084.722789,1000,540,900,
1786997084.973759,1000,540,900,
1786997085.224720,1000,540,900,
1786997085.475694,1000,540,900,
1786997085.726664,1000,540,900,
1786997085.977624,1000,540,900,
1786997086.228589,500,540,900,
