t,aiclk,arcclk,axiclk,therm_trip
1786997977.894927,500,540,900,
1786997978.145439,500,540,900,
1786997978.396037,1000,540,900,
1786997978.646766,1000,540,900,
1786997978.897655,1000,540,900,
1786997979.148494,1000,540,900,
1786997979.399307,1000,540,900,
1786997979.650259,1000,540,900,
1786997979.901216,1000,540,900,
1786997980.152172,1000,540,900,
1786997980.403134,1000,540,900,
1786997980.654095,1000,540,900,
1786997980.905054,1000,540,900,
1786997981.155983,1000,540,900,
1786997981.406902,1000,540,900,
1786997981.657845,1000,540,900,
1786997981.908821,1000,540,900,
1786997982.159788,1000,540,900,
1786997982.410742,1000,540,900,
1786997982.661447,1000,540,900,
1786997982.912411,1000,540,900,
1786997983.163409,1000,540,900,
1786997983.414360,1000,540,900,
1786997983.665310,1000,540,900,
1786997983.916266,1000,540,900,
1786997984.167229,1000,540,900,
1786997984.418185,1000,540,900,
1786997984.669146,1000,540,900,
1786997984.920102,1000,540,900,
1786997985.171061,1000,540,900,
1786997985.422023,1000,540,900,
1786997985.672940,1000,540,900,
1786997985.923899,1000,540,900,
1786997986.174858,1000,540,900,
1786997986.425806,1000,540,900,
1786997986.676756,1000,540,900,
1786997986.927731,1000,540,900,
1786997987.178695,1000,540,900,
1786997987.429655,1000,540,900,
1786997987.680619,1000,540,900,
1786997987.931596,1000,540,900,
1786997988.182557,1000,540,900,
1786997988.433511,1000,540,900,
1786997988.684475,1000,540,900,
1786997988.935448,1000,540,900,
1786997989.186409,1000,540,900,
1786997989.437356,1000,540,900,
1786997989.688313,1000,540,900,
1786997989.939286,1000,540,900,
1786997990.190237,1000,540,900,
1786997990.441185,1000,540,900,
1786997990.692144,1000,540,900,
1786997990.943103,1000,540,900,
1786997991.194071,1000,540,900,
1786997991.445027,1000,540,900,
1786997991.695992,1000,540,900,
1786997991.946947,1000,540,900,
1786997992.197894,1000,540,900,
1786997992.448861,1000,540,900,
1786997992.699847,1000,540,900,
1786997992.950794,1000,540,900,
1786997993.201746,1000,540,900,
1786997993.452695,1000,540,900,
1786997993.703670,1000,540,900,
1786997993.954627,1000,540,900,
1786997994.205590,1000,540,900,
1786997994.456547,1000,540,900,
1786997994.707521,1000,540,900,
1786997994.958472,1000,540,900,
1786997995.209366,1000,540,900,
1786997995.460322,1000,540,900,
1786997995.711287,1000,540,900,
1786997995.962242,1000,540,900,
1786997996.213192,1000,540,900,
1786997996.464156,1000,540,900,
1786997996.715110,1000,540,900,
1786997996.965998,1000,540,900,
1786997997.216934,1000,540,900,
1786997997.467881,1000,540,900,
1786997997.718838,1000,540,900,
1786997997.969789,1000,540,900,
1786997998.220763,1000,540,900,
1786997998.471773,1000,540,900,
1786997998.722727,1000,540,900,
1786997998.973682,1000,540,900,
1786997999.224643,1000,540,900,
1786997999.475632,1000,540,900,
1786997999.726585,1000,540,900,
1786997999.977543,1000,540,900,
1786998000.228507,1000,540,900,
1786998000.479489,1000,540,900,
1786998000.730444,1000,540,900,
1786998000.981400,1000,540,900,
1786998001.232368,1000,540,900,
1786998001.483342,1000,540,900,
1786998001.734312,1000,540,900,
1786998001.985211,1000,540,900,
1786998002.236172,1000,540,900,
1786998002.487131,1000,540,900,
1786998002.738109,1000,540,900,
1786998002.989062,1000,540,900,
1786998003.240018,1000,540,900,
1786998003.490976,1000,540,900,
1786998003.741931,1000,540,900,
1786998003.992901,1000,540,900,
1786998004.243855,1000,540,900,
1786998004.494810,1000,540,900,
1786998004.745768,1000,540,900,
1786998004.996724,1000,540,900,
1786998005.247697,1000,540,900,
1786998005.498655,1000,540,900,
1786998005.749630,1000,540,900,
1786998006.000590,1000,540,900,
1786998006.251574,1000,540,900,
1786998006.502535,1000,540,900,
1786998006.753491,1000,540,900,
1786998007.004453,1000,540,900,
1786998007.255433,1000,540,900,
1786998007.506391,1000,540,900,
1786998007.757346,1000,540,900,
1786998008.008303,1000,540,900,
1786998008.259280,1000,540,900,
1786998008.510239,1000,540,900,
1786998008.760942,1000,540,900,
1786998009.011917,1000,540,900,
1786998009.262868,1000,540,900,
1786998009.513826,1000,540,900,
1786998009.764781,1000,540,900,
1786998010.015751,1000,540,900,
1786998010.266708,1000,540,900,
1786998010.517612,1000,540,900,
1786998010.768567,1000,540,900,
1786998011.019534,1000,540,900,
1786998011.270490,1000,540,900,
1786998011.521389,1000,540,900,
1786998011.772348,1000,540,900,
1786998012.023335,1000,540,900,
1786998012.274298,1000,540,900,
1786998012.525253,1000,540,900,
1786998012.776208,1000,540,900,
1786998013.027160,1000,540,900,
1786998013.278055,1000,540,900,
1786998013.529006,1000,540,900,
1786998013.779953,1000,540,900,
1786998014.030913,1000,540,900,
1786998014.281868,1000,540,900,
1786998014.532825,1000,540,900,
1786998014.783792,1000,540,900,
1786998015.034746,1000,540,900,
1786998015.285699,1000,540,900,
1786998015.536653,1000,540,900,
1786998015.787631,1000,540,900,
1786998016.038579,1000,540,900,
1786998016.289529,1000,540,900,
1786998016.540476,1000,540,900,
1786998016.791452,1000,540,900,
1786998017.042503,1000,540,900,
1786998017.293459,1000,540,900,
1786998017.544428,1000,540,900,
1786998017.795402,1000,540,900,
1786998018.046363,1000,540,900,
1786998018.297271,1000,540,900,
1786998018.548219,1000,540,900,
1786998018.799182,1000,540,900,
1786998019.050144,1000,540,900,
1786998019.301107,1000,540,900,
1786998019.552058,1000,540,900,
1786998019.803013,1000,540,900,
1786998020.053973,1000,540,900,
1786998020.304926,1000,540,900,
1786998020.555886,1000,540,900,
1786998020.806841,1000,540,900,
1786998021.057790,1000,540,900,
1786998021.308749,1000,540,900,
1786998021.559740,1000,540,900,
1786998021.810702,1000,540,900,
1786998022.061651,1000,540,900,
1786998022.312608,1000,540,900,
1786998022.563584,1000,540,900,
1786998022.814546,1000,540,900,
1786998023.065497,1000,540,900,
1786998023.316445,1000,540,900,
1786998023.567419,1000,540,900,
1786998023.818377,1000,540,900,
1786998024.069332,1000,540,900,
1786998024.320295,1000,540,900,
1786998024.571270,1000,540,900,
1786998024.822222,1000,540,900,
1786998025.073178,1000,540,900,
1786998025.324143,1000,540,900,
1786998025.575096,1000,540,900,
1786998025.826054,1000,540,900,
1786998026.077031,1000,540,900,
1786998026.328015,1000,540,900,
