t,aiclk,arcclk,axiclk,therm_trip
1786994832.823719,500,540,900,
1786994833.074321,500,540,900,
1786994833.325232,500,540,900,
1786994833.576158,500,540,900,
1786994833.826992,500,540,900,
1786994834.077835,500,540,900,
1786994834.328703,500,540,900,
1786994834.579690,500,540,900,
1786994834.830660,500,540,900,
1786994835.081627,500,540,900,
1786994835.332590,500,540,900,
1786994835.583592,500,540,900,
1786994835.834554,500,540,900,
1786994836.085508,500,540,900,
1786994836.336475,500,540,900,
1786994836.587453,500,540,900,
1786994836.838429,500,540,900,
1786994837.089396,500,540,900,
1786994837.340360,500,540,900,
1786994837.591357,500,540,900,
1786994837.842316,500,540,900,
1786994838.093275,500,540,900,
1786994838.344238,500,540,900,
1786994838.595223,500,540,900,
1786994838.846184,500,540,900,
1786994839.097146,500,540,900,
1786994839.348101,500,540,900,
1786994839.599069,500,540,900,
1786994839.850069,500,540,900,
1786994840.101029,500,540,900,
1786994840.351994,500,540,900,
1786994840.602961,500,540,900,
1786994840.853925,500,540,900,
1786994841.104900,500,540,900,
1786994841.355865,500,540,900,
1786994841.606830,500,540,900,
1786994841.857793,500,540,900,
1786994842.108747,500,540,900,
1786994842.359727,500,540,900,
1786994842.610689,500,540,900,
1786994842.861657,500,540,900,
1786994843.112618,500,540,900,
1786994843.363597,500,540,900,
1786994843.614562,500,540,900,
1786994843.865525,500,540,900,
1786994844.116490,500,540,900,
1786994844.367482,500,540,900,
1786994844.618446,500,540,900,
1786994844.869412,500,540,900,
1786994845.120378,500,540,900,
1786994845.371356,500,540,900,
1786994845.622315,500,540,900,
1786994845.873280,500,540,900,
1786994846.124238,500,540,900,
1786994846.375233,500,540,900,
1786994846.626196,500,540,900,
1786994846.877159,500,540,900,
1786994847.128128,500,540,900,
1786994847.379088,500,540,900,
1786994847.630073,500,540,900,
1786994847.881040,500,540,900,
1786994848.132011,500,540,900,
1786994848.382975,500,540,900,
1786994848.633942,500,540,900,
1786994848.884915,500,540,900,
1786994849.135875,500,540,900,
1786994849.386841,500,540,900,
1786994849.637802,500,540,900,
1786994849.888764,500,540,900,
1786994850.139773,500,540,900,
1786994850.390733,500,540,900,
1786994850.641705,500,540,900,
1786994850.892657,500,540,900,
1786994851.143651,500,540,900,
1786994851.394620,500,540,900,
1786994851.645585,500,540,900,
1786994851.896557,500,540,900,
1786994852.147543,500,540,900,
1786994852.398504,500,540,900,
1786994852.649468,500,540,900,
1786994852.900436,500,540,900,
1786994853.151416,500,540,900,
1786994853.402377,500,540,900,
1786994853.653344,500,540,900,
1786994853.904306,500,540,900,
1786994854.155288,500,540,900,
1786994854.406240,500,540,900,
1786994854.657204,500,540,900,
1786994854.908170,500,540,900,
1786994855.159137,500,540,900,
1786994855.410101,500,540,900,
1786994855.661055,500,540,900,
1786994855.912022,500,540,900,
1786994856.162979,500,540,900,
1786994856.413947,500,540,900,
1786994856.664921,500,540,900,
1786994856.915883,500,540,900,
1786994857.166849,500,540,900,
1786994857.417815,500,540,900,
1786994857.668782,500,540,900,
1786994857.919750,500,540,900,
1786994858.170719,500,540,900,
1786994858.421681,500,540,900,
1786994858.672648,500,540,900,
1786994858.923641,500,540,900,
1786994859.174612,500,540,900,
1786994859.425579,500,540,900,
1786994859.676547,500,540,900,
1786994859.927534,500,540,900,
1786994860.178497,500,540,900,
1786994860.429460,500,540,900,
1786994860.680423,500,540,900,
1786994860.931415,500,540,900,
1786994861.182380,500,540,900,
1786994861.433349,500,540,900,
1786994861.684311,500,540,900,
1786994861.935304,500,540,900,
1786994862.186267,500,540,900,
1786994862.437234,500,540,900,
1786994862.688198,500,540,900,
1786994862.939167,500,540,900,
1786994863.190124,500,540,900,
1786994863.441092,500,540,900,
1786994863.692061,500,540,900,
1786994863.943026,500,540,900,
1786994864.193997,500,540,900,
1786994864.444962,500,540,900,
1786994864.695945,500,540,900,
1786994864.946908,500,540,900,
1786994865.197877,500,540,900,
1786994865.448868,500,540,900,
1786994865.699839,500,540,900,
1786994865.950799,500,540,900,
1786994866.201758,500,540,900,
1786994866.452723,500,540,900,
1786994866.703705,500,540,900,
1786994866.954664,500,540,900,
1786994867.205631,500,540,900,
1786994867.456594,500,540,900,
1786994867.707584,500,540,900,
1786994867.958557,500,540,900,
1786994868.209528,500,540,900,
1786994868.460494,500,540,900,
1786994868.711487,500,540,900,
1786994868.962456,500,540,900,
1786994869.213423,500,540,900,
1786994869.464388,500,540,900,
1786994869.715368,500,540,900,
1786994869.966340,500,540,900,
1786994870.217309,500,540,900,
1786994870.468271,500,540,900,
1786994870.719272,500,540,900,
1786994870.970228,500,540,900,
1786994871.221190,500,540,900,
1786994871.472163,500,540,900,
1786994871.723125,500,540,900,
1786994871.974091,500,540,900,
1786994872.225056,500,540,900,
1786994872.476024,500,540,900,
1786994872.726985,500,540,900,
1786994872.977950,500,540,900,
